"userId","movieId","tag","timestamp"
1662,2762,"twist ending",2010-03-14 17:21:28
1662,3160,"multiple storylines",2010-01-15 00:04:55
1662,3967,"boxing",2010-04-06 00:29:16
1662,4226,"good plot twists",2010-01-15 00:04:06
1662,4226,"memory",2010-01-15 00:03:58
1662,4226,"mystery",2010-01-15 00:03:51
1662,4226,"nonlinear",2010-01-15 00:03:54
1662,4226,"psychological",2010-01-15 00:03:47
1662,4226,"psychology",2010-01-15 00:03:49
1662,4226,"twist ending",2010-01-15 00:03:44
1662,4967,"Oscar (Best Foreign Language Film)",2010-04-06 00:16:21
1662,4967,"war",2010-04-06 00:16:18
1662,4973,"foreign language",2010-04-06 00:12:35
1662,4975,"existentialism",2010-01-15 00:07:20
1662,4975,"sci-fi",2010-01-15 00:07:26
1662,7981,"foreign language",2010-04-06 00:17:36
1662,8589,"foreign language",2010-04-06 00:18:36
1662,8589,"war",2010-04-06 00:18:31
1662,8589,"war movie",2010-04-06 00:18:40
1662,8910,"blunt existentialism",2010-01-15 00:05:24
1662,8910,"existentialism",2010-01-15 00:05:22
1662,8910,"philosophy",2010-01-15 00:05:14
1662,26903,"foreign language",2010-04-06 00:22:07
1662,27700,"foreign language",2010-04-06 00:19:29
1662,27803,"Oscar (Best Foreign Language Film)",2010-04-06 00:17:01
1662,30749,"history",2010-01-15 00:08:13
1662,30867,"foreign language",2010-04-06 00:21:13
1662,34162,"Gay Character",2010-01-15 00:03:33
1662,34319,"genetics",2010-01-15 00:06:00
1662,34319,"sci-fi",2010-01-15 00:06:09
1662,34319,"surprise ending",2010-01-15 00:06:13
1662,44191,"based on a comic",2010-01-14 23:59:22
1662,44191,"dystopia",2010-01-14 23:58:56
1662,44191,"politics",2010-01-14 23:59:04
1662,44191,"sci-fi",2010-01-14 23:59:08
1662,44191,"super-hero",2010-01-14 23:59:05
1662,44191,"thought-provoking",2010-01-14 23:59:16
1662,47491,"black comedy",2010-04-06 00:20:25
1662,47491,"foreign language",2010-04-06 00:20:26
1662,48394,"foreign language",2010-04-06 00:23:51
1662,55721,"foreign language",2010-04-06 00:12:49
1662,55814,"foreign language",2010-04-06 00:19:52
1662,56339,"foreign language",2010-04-06 00:15:33
1662,63082,"foreign language",2010-04-06 00:13:08
1662,63082,"nonlinear",2010-04-06 00:13:05
1662,65514,"foreign language",2010-04-06 00:19:06
1662,65514,"martial arts",2010-04-06 00:19:00
1662,67255,"biblical references",2010-04-06 00:15:11
1662,67255,"foreign language",2010-04-06 00:15:16
1662,68945,"foreign language",2010-04-06 00:26:08
1662,69995,"foreign language",2010-04-06 00:12:09
1678,76,"horror",2014-10-15 19:25:06
1678,76,"post apocalyptic",2014-10-15 19:26:10
1678,105,"adultery",2014-10-15 20:17:06
1678,105,"affair",2014-10-15 20:16:41
1678,110,"drama",2014-10-14 18:09:03
1678,110,"historical",2014-10-14 18:08:52
1678,110,"Medieval",2014-10-14 18:08:49
1678,110,"mel gibson",2014-10-14 18:08:47
1678,110,"Nudity (Topless)",2014-10-14 18:08:57
1678,110,"Scotland",2014-10-14 18:08:54
1678,153,"Batman",2014-11-24 07:43:32
1678,153,"Jim Carrey",2014-11-24 07:43:49
1678,153,"superhero",2014-11-24 07:43:54
1678,193,"Nudity (Full Frontal)",2014-10-14 20:35:20
1678,193,"raunchy",2014-10-14 20:35:18
1678,193,"sexual",2014-10-14 20:35:15
1678,193,"strippers",2014-10-14 20:35:27
1678,318,"adapted from:book",2014-10-14 18:19:02
1678,318,"classic",2014-10-14 18:18:35
1678,318,"drama",2014-10-14 18:19:19
1678,318,"friendship",2014-10-14 18:18:31
1678,318,"great acting",2014-10-14 18:18:51
1678,318,"powerful ending",2014-10-14 18:18:56
1678,318,"prison escape",2014-10-14 18:18:28
1678,318,"reflective",2014-10-14 18:18:37
1678,318,"thought-provoking",2014-10-14 18:18:22
1678,318,"twist ending",2014-10-14 18:18:25
1678,356,"based on a book",2014-10-15 20:06:10
1678,356,"bittersweet",2014-10-15 20:05:58
1678,356,"classic",2014-10-15 20:06:00
1678,356,"drama",2014-10-15 20:06:23
1678,356,"emotional",2014-10-15 20:06:20
1678,356,"inspirational",2014-10-15 20:06:03
1678,356,"quirky",2014-10-15 20:06:25
1678,356,"Sexuality",2014-10-15 20:06:15
1678,356,"tom hanks",2014-10-15 20:05:56
1678,368,"con men",2014-10-15 20:10:37
1678,508,"gay",2014-11-24 07:31:35
1678,508,"gay lead character",2014-11-24 07:31:40
1678,508,"homosexuality",2014-11-24 07:31:38
1678,527,"amazing photography",2014-10-15 05:41:03
1678,527,"based on a true story",2014-10-15 05:42:06
1678,527,"based on book",2014-10-15 05:41:08
1678,527,"black and white",2014-10-15 05:41:32
1678,527,"classic",2014-10-15 05:41:01
1678,527,"disturbing",2014-10-15 05:42:05
1678,527,"holocaust",2014-10-15 05:42:15
1678,527,"jews",2014-10-15 05:42:04
1678,527,"Steven Spielberg",2014-10-15 05:41:29
1678,527,"thought-provoking",2014-10-15 05:41:00
1678,527,"WWII",2014-10-15 05:41:09
1678,592,"dark",2014-11-24 07:38:34
1678,592,"dark hero",2014-11-24 07:38:38
1678,780,"alien invasion",2014-10-14 18:37:51
1678,780,"Area 51",2014-10-14 18:38:05
1678,780,"disaster",2014-10-14 18:38:00
1678,780,"end of the world",2014-10-14 18:37:56
1678,780,"will smith",2014-10-14 18:37:53
1678,1073,"chocolate",2015-01-04 06:44:28
1678,1073,"Gene Wilder",2015-01-04 06:44:26
1678,1073,"imagination",2015-01-04 06:44:31
1678,1090,"horrors of war",2014-10-22 21:34:51
1678,1090,"Vietnam War",2014-10-22 21:34:58
1678,1092,"Erotic Thriller",2014-10-13 19:37:13
1678,1092,"Notable Nudity",2014-10-13 19:37:09
1678,1092,"Nudity (Topless - Notable)",2014-10-13 19:36:49
1678,1092,"Sexualized violence",2014-10-13 19:36:52
1678,1203,"cinematography",2014-10-14 18:28:15
1678,1203,"confrontational",2014-10-14 18:28:17
1678,1203,"courtroom drama",2014-10-14 18:28:00
1678,1203,"good dialogue",2014-10-14 18:27:57
1678,1203,"gritty",2014-10-14 18:28:09
1678,1203,"group psychology",2014-10-14 18:28:12
1678,1203,"social commentary",2014-10-14 18:27:55
1678,1203,"thought-provoking",2014-10-14 18:28:03
1678,1204,"atmospheric",2015-03-23 20:08:20
1678,1204,"Biography",2015-03-23 20:08:55
1678,1204,"cinematography",2015-03-23 20:08:50
1678,1204,"desert",2015-03-23 20:08:35
1678,1204,"epic",2015-03-23 20:08:54
1678,1204,"History",2015-03-23 20:08:52
1678,1204,"Middle East",2015-03-23 20:08:22
1678,1234,"classic",2015-01-26 16:57:34
1678,1234,"con men",2015-01-26 16:56:58
1678,1234,"great soundtrack",2015-01-26 16:57:44
1678,1234,"heist",2015-01-26 16:57:13
1678,1234,"Paul Newman",2015-01-26 16:56:54
1678,1234,"poker",2015-01-26 16:58:08
1678,1234,"Robert Redford",2015-01-26 16:57:05
1678,1234,"surprise ending",2015-01-26 16:57:03
1678,1234,"twist ending",2015-01-26 16:57:06
1678,1246,"Drama",2014-10-13 21:42:08
1678,1246,"philosophy",2014-10-13 21:41:59
1678,1246,"Robin Williams",2014-10-13 21:42:01
1678,1580,"conspiracy theory",2014-10-14 18:37:15
1678,1580,"Will Smith",2014-10-14 18:37:11
1678,1645,"antichrist",2014-10-13 19:23:16
1678,1645,"courtroom",2014-10-13 19:23:12
1678,1645,"devil",2014-10-13 19:22:53
1678,1645,"Nudity (Full Frontal)",2014-10-13 19:22:50
1678,1645,"thought-provoking",2014-10-13 19:23:07
1678,1917,"apocalypse",2014-10-14 18:38:34
1678,1917,"Bruce Willis",2014-10-14 18:49:44
1678,1917,"end of the world",2014-10-14 18:38:36
1678,1917,"space",2014-10-14 18:38:32
1678,1923,"comedy",2014-10-13 19:18:55
1678,1923,"crude humor",2014-10-13 19:18:58
1678,1923,"sexual",2014-10-14 20:34:46
1678,1961,"autism",2015-01-26 16:55:52
1678,1961,"brothers",2015-01-26 16:55:56
1678,1961,"Dustin Hoffman",2015-01-26 16:55:49
1678,1961,"mental illness",2015-01-26 16:56:42
1678,1961,"psychology",2015-01-26 16:56:02
1678,1961,"road trip",2015-01-26 16:56:12
1678,1961,"Tom Cruise",2015-01-26 16:56:28
1678,2028,"cinematography",2014-10-15 05:40:11
1678,2028,"disturbing",2014-10-13 19:14:39
1678,2028,"drama",2014-10-15 05:40:08
1678,2028,"enormously long battle scene",2014-10-15 05:40:07
1678,2028,"gritty",2014-10-13 19:14:31
1678,2028,"realistic",2014-10-15 05:40:16
1678,2028,"spielberg",2014-10-13 19:14:12
1678,2028,"Steven Spielberg",2014-10-13 19:14:16
1678,2028,"Tom Hanks",2014-10-13 19:14:14
1678,2028,"Vin Diesel",2014-10-13 19:14:25
1678,2028,"World War II",2014-10-13 19:14:10
1678,2028,"wwii",2014-10-15 05:40:19
1678,2161,"Adventure",2015-01-13 22:56:14
1678,2161,"effects",2014-11-11 20:45:22
1678,2161,"Fantasy",2015-01-13 22:56:11
1678,2167,"vampire",2014-10-13 19:28:33
1678,2167,"vampires",2014-10-13 19:28:16
1678,2193,"fantasy",2014-11-11 20:45:55
1678,2193,"Good versus evil",2015-01-13 22:56:37
1678,2193,"magic",2015-01-13 22:56:39
1678,2193,"sword and sorcery",2014-11-11 20:45:50
1678,2193,"wizards",2014-11-11 20:45:58
1678,2571,"dark hero",2014-10-14 18:31:23
1678,2571,"fight scenes",2014-10-14 18:32:22
1678,2571,"post apocalyptic",2014-10-14 18:31:36
1678,2571,"sci-fi",2014-10-14 18:31:49
1678,2571,"thought-provoking",2014-10-14 18:31:38
1678,2706,"Nudity (Topless - Notable)",2014-10-13 21:40:26
1678,2706,"Nudity (Topless)",2014-10-13 21:40:22
1678,2706,"sexuality",2014-10-13 21:41:11
1678,2739,"Steven Spielberg",2014-10-15 20:02:09
1678,2761,"Vin Diesel",2014-10-13 19:11:54
1678,3147,"drama",2014-10-14 18:19:57
1678,3147,"emotional",2014-10-14 18:20:22
1678,3147,"great acting",2014-10-14 18:19:53
1678,3147,"heartwarming",2014-10-14 18:19:50
1678,3147,"Michael Clarke Duncan",2014-10-14 18:20:03
1678,3147,"prison",2014-10-14 18:20:29
1678,3147,"racism",2014-10-14 18:20:37
1678,3147,"Tom Hanks",2014-10-14 18:19:44
1678,3198,"based on a book",2014-10-14 18:24:20
1678,3198,"escape",2014-10-14 18:24:19
1678,3198,"prison",2014-10-14 18:24:27
1678,3198,"prison escape",2014-10-14 18:24:24
1678,3198,"Steve McQueen",2014-10-14 18:24:22
1678,3688,"Nudity (Full Frontal - Notable)",2014-10-13 19:12:47
1678,3688,"Nudity (Full Frontal)",2014-10-13 19:12:44
1678,3938,"Nudity (Rear)",2014-12-02 21:11:27
1678,3938,"Nudity (Topless)",2014-12-02 21:11:29
1678,3938,"slasher",2014-12-02 21:11:31
1678,3941,"slasher",2014-12-02 21:12:18
1678,3969,"change the world",2014-10-13 22:21:04
1678,3969,"inspirational",2014-10-13 22:21:01
1678,3969,"sad",2014-10-13 22:21:06
1678,4054,"ballet",2014-10-15 20:14:10
1678,4054,"dancing",2014-10-15 20:14:14
1678,4223,"heroic",2014-10-15 20:01:20
1678,4223,"sniper",2014-10-15 20:01:18
1678,4223,"World War II",2014-10-15 20:01:16
1678,4299,"Heath Ledger",2015-02-02 17:22:27
1678,4299,"medieval",2015-02-02 17:22:29
1678,4326,"based on a true story",2014-10-14 18:22:33
1678,4326,"civil rights",2014-10-14 18:22:25
1678,4326,"Gene Hackman",2014-10-14 18:22:35
1678,4326,"ku klux klan",2014-10-14 18:22:37
1678,4326,"racism",2014-10-14 18:22:39
1678,4326,"true story",2014-10-14 18:22:21
1678,4643,"post-apocalyptic",2014-11-24 07:23:00
1678,4823,"chick flick",2014-10-19 05:52:28
1678,4823,"Good Romantic Comedies",2014-10-19 05:52:34
1678,4823,"Romantic Comedy",2014-10-19 05:52:30
1678,4995,"based on a book",2014-11-29 07:11:00
1678,4995,"Drama",2014-11-29 07:11:32
1678,4995,"genius",2014-11-29 07:10:51
1678,4995,"inspirational",2014-11-29 07:10:58
1678,4995,"intelligent",2014-11-29 07:11:32
1678,4995,"math",2014-11-29 07:10:53
1678,4995,"mathematics",2014-11-29 07:10:47
1678,4995,"mental illness",2014-11-29 07:10:48
1678,4995,"psychology",2014-11-29 07:10:43
1678,4995,"romance",2014-11-29 07:11:32
1678,4995,"Russell Crowe",2014-11-29 07:11:36
1678,4995,"schizophrenia",2014-11-29 07:10:44
1678,4995,"true story",2014-11-29 07:10:54
1678,4995,"twist ending",2014-11-29 07:11:02
1678,5010,"factual",2014-10-13 19:16:34
1678,5010,"realistic",2014-10-13 19:16:37
1678,5010,"realistic action",2014-10-13 19:16:32
1678,5010,"true story",2014-10-13 19:16:39
1678,5418,"action",2014-11-24 07:52:15
1678,5418,"espionage",2014-11-24 07:52:00
1678,5418,"spy",2014-11-24 07:52:00
1678,5501,"stupid",2014-11-14 20:55:43
1678,5605,"Nudity (Topless)",2014-10-24 21:15:17
1678,5620,"romantic comedy",2014-10-13 21:38:56
1678,5945,"Nudity (Topless)",2014-11-13 21:18:05
1678,5995,"beautiful",2014-10-13 19:13:55
1678,5995,"classical music",2014-10-13 19:13:53
1678,5995,"dramatic",2014-10-13 19:13:48
1678,5995,"holocaust",2014-10-13 19:13:40
1678,5995,"true story",2014-10-13 19:13:50
1678,5995,"World War II",2014-10-13 19:13:38
1678,6111,"Nudity (Full Frontal - Notable)",2014-11-18 06:08:11
1678,6111,"nudity (full frontal)",2014-11-18 06:08:12
1678,6155,"battle of the sexes",2014-10-13 21:38:36
1678,6155,"Matthew McConaughey",2014-10-13 21:38:32
1678,6157,"dark hero",2014-11-24 07:45:06
1678,6157,"heroine in tight suit",2014-11-13 05:08:45
1678,6365,"dystopia",2014-10-14 18:33:58
1678,6365,"fight scenes",2014-10-14 18:33:41
1678,6365,"post-apocalyptic",2014-10-14 18:33:55
1678,6365,"thought-provoking",2014-10-14 18:34:05
1678,6539,"johnny depp",2014-12-31 17:25:41
1678,6539,"magic",2014-12-26 07:28:56
1678,6539,"pirates",2014-12-26 07:27:08
1678,6539,"skeletons",2014-12-31 17:26:07
1678,6541,"Sean Connery",2014-11-13 05:05:30
1678,6541,"steampunk",2014-11-13 05:05:28
1678,6787,"conspiracy",2014-12-07 07:58:14
1678,6787,"corruption",2014-12-07 07:59:56
1678,6787,"history",2014-12-07 07:59:54
1678,6787,"investigation",2014-12-07 08:00:41
1678,6787,"journalism",2014-12-07 07:58:10
1678,6787,"Politics",2014-12-07 07:58:08
1678,6787,"true story",2014-12-07 07:59:53
1678,6791,"Food",2015-02-23 17:14:06
1678,7139,"immigrants",2015-03-01 07:14:24
1678,7139,"Irish",2015-03-01 07:14:27
1678,7139,"new beginning",2015-03-01 07:14:25
1678,7143,"historical",2014-10-14 18:09:30
1678,7143,"Honor",2014-10-14 18:09:23
1678,7143,"intense",2014-10-14 18:09:27
1678,7143,"Japan",2014-10-19 06:01:38
1678,7143,"Japanese culture",2014-10-14 18:09:25
1678,7143,"rebellion",2014-10-19 06:01:39
1678,7143,"samurai",2014-10-19 06:01:36
1678,7458,"Brad Pitt",2015-02-01 08:42:26
1678,7458,"Epic",2015-02-01 08:42:22
1678,7458,"historical epic",2015-02-01 08:42:21
1678,7458,"Nudity (Topless)",2015-02-01 08:42:10
1678,7669,"19th century",2014-11-04 21:57:09
1678,7669,"England",2014-11-04 21:57:12
1678,7669,"period drama",2014-11-04 21:57:14
1678,8644,"artificial intelligence",2014-10-14 18:34:29
1678,8644,"futuristic",2014-10-14 18:34:37
1678,8644,"sci-fi",2014-10-14 18:34:31
1678,8665,"action",2014-11-24 07:52:46
1678,8665,"espionage",2014-11-24 07:52:38
1678,8873,"adventure",2014-10-14 18:10:41
1678,8873,"based on a book",2014-10-14 18:10:49
1678,8873,"cinematography",2014-10-14 18:10:46
1678,8873,"road trip",2014-10-14 18:10:43
1678,8873,"South America",2014-10-14 18:10:39
1678,8873,"true story",2014-10-14 18:10:37
1678,8958,"great acting",2014-10-14 18:12:22
1678,8958,"rhythm & blues",2014-10-14 18:12:24
1678,8977,"Ancient Greece",2015-01-15 19:38:04
1678,8977,"bisexual",2015-01-15 19:38:09
1678,8977,"homosexuality",2015-01-15 19:37:49
1678,8977,"Nudity (Topless)",2015-01-15 19:38:07
1678,27706,"based on a book",2014-11-11 19:35:28
1678,27706,"meryl streep",2014-11-11 19:35:34
1678,27706,"narrated",2014-11-11 19:35:38
1678,27706,"quirky",2014-11-11 19:35:30
1678,31685,"romantic comedy",2014-10-13 21:38:13
1678,31685,"Will Smith",2014-10-13 21:38:10
1678,34072,"amazing photography",2014-10-19 06:00:29
1678,34072,"antarctica",2014-10-19 06:00:42
1678,34072,"beautifully filmed",2014-10-19 06:00:37
1678,34072,"scenic",2014-10-19 06:00:44
1678,34072,"survival",2014-10-19 06:00:34
1678,34150,"heroine in tight suit",2014-11-13 05:12:56
1678,35836,"Nudity (Topless)",2014-12-19 17:48:56
1678,39183,"gay",2015-01-27 17:42:55
1678,39183,"homosexuality",2015-01-27 17:42:52
1678,39234,"mining",2014-10-15 19:28:26
1678,39234,"true story",2014-10-15 19:28:22
1678,40414,"Christmas",2015-01-13 07:44:59
1678,40414,"true story",2015-01-13 07:44:59
1678,40414,"World War I",2015-01-13 07:44:57
1678,41566,"alternate reality",2014-10-14 19:02:51
1678,41566,"based on book",2014-10-14 19:02:57
1678,41566,"christianity",2014-10-14 19:02:44
1678,41566,"fantasy",2014-10-14 19:02:41
1678,41566,"talking animals",2014-10-14 19:02:53
1678,44665,"Nudity (Topless)",2014-10-15 20:22:17
1678,45720,"Meryl Streep",2014-10-13 21:37:50
1678,47099,"based on a true story",2014-12-22 21:17:30
1678,47099,"bittersweet",2014-12-22 21:17:34
1678,47099,"courage",2014-12-22 21:17:40
1678,47099,"father-son relationship",2014-12-22 21:17:38
1678,47099,"tearjerking",2014-12-22 21:17:43
1678,47099,"true story",2014-12-22 21:17:36
1678,47099,"want to see again",2014-12-22 21:17:46
1678,47099,"Will Smith",2014-12-22 21:17:32
1678,48711,"Christianity",2015-01-18 06:08:25
1678,48711,"determination",2015-01-18 06:08:26
1678,48711,"Football",2015-01-18 06:08:25
1678,48783,"patriotic",2014-10-15 05:39:25
1678,48783,"World War II",2014-10-15 05:39:24
1678,49524,"Biblical",2014-12-30 19:00:13
1678,49524,"Christmas",2014-12-30 19:00:11
1678,49524,"Jesus",2014-12-30 19:00:15
1678,50147,"Nudity (Topless - Brief)",2014-12-02 21:08:11
1678,53318,"Nudity (Full Frontal)",2014-11-07 00:07:44
1678,53318,"strippers",2014-11-07 00:07:49
1678,53996,"80s nostalgia",2014-10-14 18:55:29
1678,53996,"enormously long battle scene",2014-10-14 18:55:26
1678,53996,"robots",2014-10-14 18:55:36
1678,53996,"sci-fi",2014-11-13 06:03:06
1678,54001,"harry potter",2014-11-24 07:26:39
1678,54001,"magic",2014-11-24 07:26:41
1678,54286,"action",2014-11-24 07:53:16
1678,54286,"espionage",2014-11-24 07:53:13
1678,54286,"twist ending",2014-11-24 07:53:20
1678,54995,"Nudity (Topless)",2014-11-26 21:00:51
1678,54995,"sex scene",2014-11-26 21:00:53
1678,56171,"based on a book",2014-10-14 19:03:37
1678,56171,"coming of age",2014-10-14 19:03:45
1678,56171,"fantasy world",2014-10-14 19:03:42
1678,56171,"magic",2014-10-14 19:03:40
1678,56782,"adapted from:book",2014-10-15 20:14:43
1678,56782,"father-son relationship",2014-10-15 20:14:40
1678,56782,"greed",2014-10-15 20:14:36
1678,57528,"lots of blood",2014-11-26 21:11:36
1678,57528,"violence",2014-11-26 21:11:39
1678,57528,"violent",2014-11-26 21:11:41
1678,58490,"1930s",2015-02-01 05:02:55
1678,58490,"Amy Adams",2015-02-01 05:02:53
1678,58559,"dark",2014-11-24 07:37:49
1678,58559,"violence",2014-11-24 07:37:41
1678,58559,"violent",2014-11-24 07:37:35
1678,58998,"Nudity (Topless)",2014-10-15 20:20:26
1678,60074,"superhero",2014-11-04 21:18:16
1678,60074,"Will Smith",2014-11-04 21:18:14
1678,61449,"nudity (topless)",2014-11-13 20:29:15
1678,63072,"based on a book",2014-10-15 20:13:26
1678,63072,"depressing",2014-10-15 20:13:24
1678,63072,"great acting",2014-10-15 20:13:29
1678,63072,"post-apocalyptic",2014-10-15 20:13:17
1678,63072,"survival",2014-10-15 20:13:21
1678,63072,"Viggo Mortensen",2014-10-15 20:13:19
1678,63082,"based on a book",2014-10-15 20:04:57
1678,63082,"dark side of India",2014-10-13 19:08:21
1678,63082,"drama",2014-10-13 19:08:30
1678,63082,"emotional",2014-10-15 20:05:16
1678,63082,"gritty",2014-10-13 19:08:18
1678,63082,"India",2014-10-13 19:08:04
1678,63082,"non-linear",2014-10-15 20:05:13
1678,63082,"nonlinear",2014-10-13 19:09:16
1678,63082,"Poverty",2014-10-13 19:08:13
1678,63082,"visually appealing",2014-10-13 19:08:28
1678,63876,"gay",2014-11-24 07:32:09
1678,63876,"gay history",2014-11-24 07:31:58
1678,63876,"gay rights",2014-11-24 07:32:01
1678,63876,"glbt",2014-11-24 07:32:05
1678,64034,"based on a book",2014-10-13 19:13:20
1678,64034,"Friendship",2014-10-13 19:13:22
1678,64034,"Holocaust",2014-10-13 19:13:16
1678,64034,"sad",2014-10-13 19:13:18
1678,64034,"World War II",2014-10-13 19:13:14
1678,64575,"cinematography",2014-10-13 19:33:11
1678,64575,"dialogue driven",2014-10-13 19:33:09
1678,64575,"great acting",2014-10-13 19:33:17
1678,64575,"Meryl Streep",2014-10-13 19:32:23
1678,64575,"Philip Seymour Hoffman",2014-10-13 19:32:25
1678,64575,"religion",2014-10-13 19:33:15
1678,64575,"thought-provoking",2014-10-13 19:32:59
1678,64622,"Nudity (Full Frontal - Notable)",2014-10-15 19:55:20
1678,64622,"Nudity (Full Frontal)",2014-10-15 19:55:26
1678,64839,"Nudity (Topless)",2014-10-15 20:21:18
1678,64839,"strippers",2014-10-15 20:21:12
1678,68319,"bad cgi",2014-11-24 07:45:45
1678,68319,"too many characters",2014-11-24 07:45:35
1678,69481,"action",2014-10-22 21:34:02
1678,69481,"addiction",2014-10-13 19:15:51
1678,69481,"death",2014-10-22 21:34:05
1678,69481,"intense",2014-10-13 19:15:42
1678,69481,"Iraq War",2014-10-22 21:33:58
1678,69481,"Middle East",2014-10-13 19:15:41
1678,69481,"realistic",2014-10-13 19:15:38
1678,69481,"thoughtful",2014-10-13 19:15:49
1678,70293,"based on a book",2014-12-15 02:52:48
1678,70293,"cooking",2014-12-15 02:52:50
1678,70293,"food",2014-12-15 02:52:44
1678,70293,"inspiring",2014-12-15 02:52:54
1678,70293,"Meryl Streep",2014-12-15 02:52:46
1678,72641,"based on a true story",2015-01-30 16:40:52
1678,72641,"inspirational",2015-01-30 16:40:56
1678,72641,"kindness of strangers",2015-01-30 16:41:05
1678,72641,"true story",2015-01-30 16:40:48
1678,73321,"beautiful scenery",2015-03-29 18:43:06
1678,73321,"Bible",2015-03-29 18:42:36
1678,73321,"books",2015-03-29 18:43:04
1678,73321,"Christianity",2015-03-29 18:42:35
1678,73321,"dystopia",2015-03-29 18:42:39
1678,73321,"fight scenes",2015-03-29 18:42:59
1678,73321,"future",2015-03-29 18:42:50
1678,73321,"post-apocalyptic",2015-03-29 18:42:32
1678,73321,"survival",2015-03-29 18:42:52
1678,73321,"thought-provoking",2015-03-29 18:42:43
1678,73321,"twist ending",2015-03-29 18:42:47
1678,73321,"visually appealing",2015-03-29 18:42:55
1678,74324,"great acting",2014-10-14 18:11:40
1678,74324,"inspirational",2014-10-14 18:11:27
1678,74324,"mental illness",2014-10-14 18:11:33
1678,74324,"true story",2014-10-14 18:11:37
1678,78574,"acting",2014-11-08 08:43:42
1678,78574,"adapted from:book",2014-11-08 08:43:20
1678,78574,"authenticity",2014-11-08 08:43:20
1678,78574,"cinematography",2014-11-08 08:44:32
1678,78574,"cultural authenticity",2014-11-08 08:43:10
1678,78574,"drama",2014-11-08 08:44:35
1678,78574,"Jennifer Lawrence",2014-11-08 08:43:05
1678,78574,"ozarks",2014-11-08 08:44:37
1678,78574,"realism",2014-11-08 08:43:03
1678,78574,"resilience",2014-11-08 08:43:22
1678,78574,"rural",2014-11-08 08:44:39
1678,78574,"slow",2014-11-08 08:43:19
1678,78574,"white trash",2014-11-08 08:43:32
1678,81834,"dark fantasy",2014-11-24 07:26:09
1678,81834,"Harry Potter",2014-11-24 07:26:08
1678,81834,"magic",2014-11-24 07:26:11
1678,88125,"magic",2014-11-24 07:25:21
1678,88129,"Nudity (Topless)",2014-10-15 20:23:05
1678,88692,"simplified history",2014-11-08 08:46:15
1678,88810,"1960s",2014-10-14 18:21:01
1678,88810,"based on a book",2014-10-14 18:20:53
1678,88810,"great acting",2014-10-14 18:20:51
1678,88810,"racism",2014-10-14 18:20:48
1678,88810,"segregation",2014-10-14 18:21:05
1678,88810,"southern US",2014-10-14 18:20:56
1678,88810,"Tearjerker",2014-10-14 18:20:58
1678,91126,"horses",2014-10-13 19:21:14
1678,91126,"Steven Spielberg",2014-10-13 19:21:07
1678,91126,"World War I",2014-10-13 19:21:11
1678,91500,"based on a book",2015-03-29 18:44:33
1678,91500,"child killing",2015-03-29 18:44:53
1678,91500,"dystopia",2015-03-29 18:44:33
1678,91500,"intense",2015-03-29 18:44:34
1678,91500,"Jennifer Lawrence",2015-03-29 18:44:33
1678,91500,"murder",2015-03-29 18:44:48
1678,91500,"rich and poor",2015-03-29 18:44:41
1678,91500,"science fiction",2015-03-29 18:44:33
1678,91500,"survival",2015-03-29 18:44:36
1678,91500,"visually stunning",2015-03-29 18:44:38
1678,92259,"acting",2015-01-21 17:31:26
1678,92259,"based on a true story",2015-01-21 17:31:23
1678,92259,"disability",2015-01-21 17:31:50
1678,92259,"friendship",2015-01-21 17:31:12
1678,92259,"funny",2015-01-21 17:31:21
1678,92259,"rich and poor",2015-01-21 17:31:18
1678,92259,"sexuality",2015-01-21 17:31:40
1678,92259,"soundtrack",2015-01-21 17:31:35
1678,92259,"touching",2015-01-21 17:31:30
1678,92259,"upper class",2015-01-21 17:31:45
1678,93267,"acting",2014-10-13 19:30:47
1678,93267,"chrisitanity",2014-10-13 19:30:31
1678,93267,"God",2014-10-13 19:30:55
1678,93267,"Jesus",2014-10-13 19:30:45
1678,93267,"religion",2014-10-13 19:30:50
1678,93267,"salvation",2014-10-13 19:30:52
1678,93267,"script",2014-10-13 19:30:38
1678,96370,"nudity (topless)",2014-11-13 20:28:23
1678,97304,"1970s",2014-11-20 07:13:38
1678,97304,"1980s",2014-11-20 07:13:38
1678,97304,"Ben Affleck",2014-11-20 07:13:11
1678,97304,"cia",2014-11-20 07:13:55
1678,97304,"espionage",2014-11-20 07:13:05
1678,97304,"great ending",2014-11-20 07:13:19
1678,97304,"hostage",2014-11-20 07:13:28
1678,97304,"Iran",2014-11-20 07:13:50
1678,97304,"Middle East",2014-11-20 07:13:54
1678,97304,"Political Thriller",2014-11-20 07:13:18
1678,97304,"politics",2014-11-20 07:13:37
1678,97304,"R",2014-11-20 07:13:14
1678,97304,"suspenseful",2014-11-20 07:13:01
1678,97304,"tense",2014-11-20 07:13:39
1678,97304,"thriller",2014-11-20 07:13:26
1678,97304,"Thrilling",2014-11-20 07:13:42
1678,97304,"True story",2014-11-20 07:12:59
1678,97938,"depressing",2014-10-15 20:08:55
1678,97938,"emotional",2014-10-15 20:09:01
1678,97938,"God's existance",2014-10-15 20:08:59
1678,97938,"great photograpy",2014-10-15 20:09:14
1678,97938,"religious overtones",2014-10-15 20:08:57
1678,97938,"Slow",2014-10-15 20:08:53
1678,97938,"spiritual journey",2014-10-15 20:08:50
