Person.id|Post.id|creationDate
28587302329518|1786707216245|2012-05-22T09:47:51.952+0000
30786325578676|1786707216245|2012-07-08T14:03:44.735+0000
30786325587876|1786707216245|2012-07-26T08:41:52.980+0000
32985348838694|1786707216245|2012-08-28T22:14:30.636+0000
2199023263260|1786707216298|2012-05-03T07:33:00.656+0000
4398046514157|1786707216298|2012-05-01T02:21:19.680+0000
4398046518448|1786707216298|2012-04-30T01:53:11.482+0000
6597069770871|1786707216298|2012-04-29T17:36:03.938+0000
6597069776021|1786707216298|2012-04-29T14:17:23.373+0000
8796093027437|1786707216298|2012-05-01T19:06:11.305+0000
8796093033182|1786707216298|2012-04-30T00:14:54.739+0000
10995116286769|1786707216298|2012-04-29T05:29:53.600+0000
13194139535625|1786707216298|2012-04-29T02:26:40.482+0000
13194139541545|1786707216298|2012-05-03T14:22:29.944+0000
15393162791199|1786707216298|2012-04-29T17:15:29.247+0000
15393162796879|1786707216298|2012-04-30T10:28:42.321+0000
17592186048288|1786707216298|2012-04-28T16:08:32.867+0000
17592186055184|1786707216298|2012-04-28T14:34:52.723+0000
19791209310890|1786707216298|2012-04-28T11:35:27.175+0000
24189255811116|1786707216298|2012-04-29T23:30:33.978+0000
24189255820966|1786707216298|2012-04-29T09:42:54.556+0000
26388279072484|1786707216298|2012-04-28T19:42:34.516+0000
24189255815555|1786707216392|2012-04-29T03:40:02.466+0000
26388279068069|1786707216392|2012-04-29T15:14:51.168+0000
15393162790796|962073495824|2012-03-19T05:20:45.535+0000
24189255817388|1649268263473|2012-09-05T03:49:36.720+0000
8796093031986|1236951403232|2011-09-23T20:55:33.542+0000
10903|1374390357356|2011-10-13T14:23:16.862+0000
15393162791418|1374390357356|2011-10-15T15:08:37.053+0000
28587302322870|1374390357356|2012-05-05T15:44:07.918+0000
6597069767884|1374390357523|2012-03-14T05:17:57.522+0000
26388279074929|1374390357523|2012-07-25T11:02:12.644+0000
19791209302058|1924146171479|2012-09-02T17:09:29.758+0000
4398046512764|1511829311189|2012-01-11T01:06:39.324+0000
7580|1374390357729|2011-12-28T16:34:48.540+0000
28587302322431|1374390357729|2012-08-16T05:44:37.649+0000
15393162795439|1511829311499|2012-02-03T16:28:14.828+0000
19791209302403|2061585125560|2012-09-08T14:55:34.087+0000
19791209302403|1374390358307|2011-09-25T12:35:51.732+0000
10205|1099512451850|2011-06-15T07:36:14.705+0000
6597069769502|1099512451850|2011-06-14T22:39:55.927+0000
10995116279272|1099512451850|2011-06-14T21:09:22.804+0000
17592186047137|1099512451850|2011-06-25T23:26:40.037+0000
24189255819345|1099512451850|2011-12-12T10:08:23.350+0000
30786325581272|1099512451850|2012-07-10T04:37:57.929+0000
8796093032477|1511829312580|2012-01-10T07:49:13.000+0000
6597069772140|1924146173127|2012-08-05T18:44:30.743+0000
30786325583086|1924146173127|2012-08-04T00:44:19.840+0000
13194139540990|1099512452316|2012-06-20T20:21:53.865+0000
9675|1511829312759|2012-04-18T11:17:32.885+0000
8796093033131|1511829312759|2012-04-11T17:05:58.321+0000
19791209310673|1511829312759|2012-07-19T10:48:44.022+0000
2199023259723|2061585126680|2012-07-25T01:38:25.011+0000
24189255819345|2061585126680|2012-09-13T07:51:08.943+0000
4398046515069|1649268266331|2012-03-14T19:30:32.125+0000
13194139541348|1649268266331|2012-08-29T09:34:04.924+0000
28587302328957|1649268266331|2012-06-14T12:59:52.591+0000
2199023262058|1924146173641|2012-05-25T16:27:44.307+0000
6597069771588|1924146173641|2012-05-28T13:06:59.863+0000
13194139534652|1924146173641|2012-05-25T02:03:59.595+0000
15393162797166|1924146173641|2012-05-25T10:11:56.381+0000
19791209306066|1924146173641|2012-05-24T23:36:18.736+0000
24189255813050|1924146173641|2012-05-26T11:56:20.123+0000
26388279075969|1924146173641|2012-05-24T20:27:47.135+0000
32985348834053|1924146173641|2012-08-03T18:24:33.811+0000
28587302332178|1924146175074|2012-06-05T00:32:48.855+0000
4398046512649|2061585128575|2012-09-09T17:47:23.539+0000
21990232565135|1099512454379|2012-03-11T13:49:42.494+0000
13194139535632|1786707221967|2012-05-26T00:01:31.235+0000
32985348837270|1786707222393|2012-09-03T02:54:52.459+0000
19791209304051|1786707222581|2012-09-04T04:35:33.707+0000
28587302325083|1099512455257|2012-06-08T00:59:35.229+0000
10995116284149|2061585129603|2012-07-31T17:00:13.718+0000
21990232563931|2061585129603|2012-07-30T18:42:18.066+0000
10995116284149|1511829315744|2011-11-29T19:35:07.526+0000
21990232563931|1511829315744|2011-12-04T09:12:07.328+0000
4398046513850|1786707222979|2012-03-16T00:29:29.257+0000
15393162793788|1786707222979|2012-03-15T13:51:44.804+0000
2199023263575|1374390362622|2011-10-13T14:17:20.119+0000
13194139541111|1374390362622|2011-10-15T12:35:21.723+0000
24189255813941|1374390362622|2011-11-27T10:03:21.870+0000
24189255813941|1374390362686|2012-02-03T23:13:39.055+0000
13194139538068|1511829316231|2012-08-10T02:53:38.899+0000
26388279074032|1511829316233|2012-07-16T11:51:22.219+0000
15393162793788|1374390362775|2012-09-06T00:13:48.763+0000
3748|1099512455878|2011-12-17T03:03:14.568+0000
17592186052203|1099512455878|2012-04-21T17:35:56.748+0000
15393162799726|1924146176768|2012-07-29T06:19:39.092+0000
26388279074032|2061585130249|2012-08-06T15:56:42.761+0000
2199023259200|1236951409426|2012-08-07T05:22:10.702+0000
19791209303980|1236951409426|2011-09-06T11:49:13.579+0000
2199023259258|1374390363190|2011-09-27T01:53:28.927+0000
10995116284808|1374390363190|2011-09-25T20:43:48.523+0000
17592186053786|1374390363190|2011-09-24T03:51:54.863+0000
26388279072644|1374390363190|2012-03-04T08:50:20.227+0000
10995116284808|1924146177187|2012-08-31T15:13:36.965+0000
15393162793681|1374390363373|2012-03-11T10:36:57.291+0000
4398046521187|1924146177413|2012-07-10T21:14:47.813+0000
17592186048261|1924146177413|2012-07-08T19:00:50.217+0000
32985348833579|1924146177413|2012-09-12T16:33:32.546+0000
13194139543218|1374390363785|2012-03-31T13:02:20.947+0000
17592186047079|1786707224206|2012-07-29T09:26:58.336+0000
10995116286179|1374390363815|2011-10-17T22:04:13.487+0000
10995116284617|1374390363819|2012-05-05T03:00:27.780+0000
8796093025694|2061585131196|2012-08-23T11:30:39.551+0000
26388279074356|2061585131203|2012-08-10T14:30:33.631+0000
10995116286179|1236951410449|2011-08-20T23:18:22.721+0000
8796093031960|1511829317409|2012-06-28T05:08:55.761+0000
6597069769799|1649268271282|2012-04-15T06:31:49.885+0000
4398046518969|1511829317866|2011-12-07T14:22:45.718+0000
2199023264045|1786707225049|2012-05-13T19:58:07.402+0000
17592186051171|1236951411217|2011-09-12T19:56:10.751+0000
19791209305943|1649268271775|2012-03-01T06:33:02.906+0000
17592186049259|1786707225346|2012-03-16T09:04:05.439+0000
28587302328013|1786707225346|2012-05-07T05:02:02.227+0000
2199023261912|1374390365142|2012-04-20T22:06:41.764+0000
28587302326777|1924146179304|2012-09-03T22:24:59.461+0000
8796093025516|2061585133471|2012-08-09T13:16:59.410+0000
24189255811481|1924146180223|2012-05-10T02:21:14.631+0000
102|1924146180223|2012-05-30T14:27:05.899+0000
26388279074032|2061585134955|2012-07-22T19:44:40.290+0000
24189255812657|1924146181514|2012-06-28T12:00:04.596+0000
28587302332754|1924146181514|2012-06-26T20:05:39.895+0000
6597069767242|1786707228468|2012-05-10T02:43:02.991+0000
17592186049675|1786707228468|2012-05-07T13:50:32.979+0000
24189255814175|1786707228468|2012-05-07T15:33:18.580+0000
32985348840352|1786707228468|2012-08-14T16:36:48.904+0000
10550|1924146182724|2012-09-02T21:44:35.074+0000
15393162793965|1649268275806|2012-03-09T09:33:38.830+0000
19791209304122|1649268275809|2012-07-24T10:58:48.729+0000
10995116278973|1924146183025|2012-06-03T10:33:07.116+0000
21990232565361|1786707229627|2012-05-08T08:32:26.773+0000
10995116280854|1924146183110|2012-06-29T06:32:20.891+0000
30786325588221|1786707229669|2012-08-24T00:21:01.376+0000
13194139533500|2061585136679|2012-07-26T21:30:07.213+0000
24189255819727|2061585136679|2012-07-26T20:21:18.346+0000
15393162789983|1924146183346|2012-06-23T23:24:03.561+0000
15393162798113|1924146183502|2012-07-12T22:46:11.866+0000
26388279069956|1924146184188|2012-06-13T13:07:39.806+0000
13194139533574|1649268278956|2012-07-22T23:55:40.806+0000
17592186052746|549756651205|2012-06-29T00:44:51.598+0000
2199023259620|1511829325625|2012-05-03T12:11:58.212+0000
19791209310155|412317697907|2012-01-16T10:19:56.130+0000
21990232557476|824634558334|2012-07-19T01:36:23.014+0000
6597069773369|1649268279194|2012-03-22T18:47:27.665+0000
6597069773369|549756651501|2011-04-15T04:10:51.099+0000
10995116284808|412317698148|2011-11-11T21:26:05.640+0000
9005|274878745338|2010-06-17T04:10:17.102+0000
2199023259339|137439792081|2011-06-07T19:25:04.890+0000
4766|838665|2012-03-25T15:27:27.730+0000
21990232565935|838665|2012-03-16T03:12:34.228+0000
4892|274878745649|2010-06-09T06:45:51.000+0000
24189255820866|274878745649|2012-02-26T14:03:04.154+0000
9773|687195606224|2012-04-18T19:30:52.138+0000
3060|1236951420134|2012-09-08T05:25:41.245+0000
28587302330916|1236951420134|2012-05-23T01:20:11.685+0000
10995116279585|274878745845|2011-02-20T16:49:19.133+0000
4398046514051|274878745884|2011-04-27T16:09:51.936+0000
10571|274878745891|2011-12-20T23:43:54.193+0000
9005|274878745894|2012-07-24T17:49:05.261+0000
9005|1511829327153|2012-08-22T15:10:53.920+0000
2199023258437|1511829327158|2012-02-19T18:14:06.514+0000
26388279068852|824634560111|2012-02-17T23:50:07.200+0000
6749|1374390374099|2011-10-19T09:08:01.598+0000
8796093024336|1374390374099|2011-10-21T08:02:50.699+0000
15393162790275|1374390374099|2011-10-17T12:05:53.562+0000
26388279067760|1374390374099|2012-03-23T07:35:23.648+0000
13194139538666|1374390374221|2011-10-19T01:49:28.440+0000
4398046513018|1099512467854|2012-08-14T09:18:32.074+0000
10995116284740|2061585142424|2012-08-29T17:12:43.116+0000
19791209304467|1511829328632|2012-04-07T01:16:59.451+0000
8796093026755|824634561973|2011-01-06T04:12:23.971+0000
24189255818402|824634561973|2011-12-15T02:45:56.827+0000
24189255818402|824634562140|2011-12-11T17:48:06.227+0000
4398046516418|1374390376385|2011-09-13T12:10:17.940+0000
8796093030376|1374390376385|2011-09-13T19:25:11.267+0000
15393162796103|1374390376385|2011-09-13T11:16:51.497+0000
26388279071153|687195609033|2012-02-02T19:21:03.767+0000
2199023257448|1786707237003|2012-04-02T23:21:28.157+0000
6597069774731|1786707237003|2012-04-05T05:29:47.382+0000
10995116279620|1786707237003|2012-04-03T15:29:26.010+0000
19791209302403|1786707237003|2012-04-06T15:56:55.036+0000
26388279071153|1786707237003|2012-04-03T07:29:13.106+0000
2194|412317702364|2010-08-21T19:04:58.492+0000
2199023259425|412317702364|2010-08-19T18:20:31.851+0000
6597069776538|412317702364|2010-08-20T01:03:50.009+0000
10995116284740|412317702364|2010-12-20T22:50:22.220+0000
19791209306147|412317702364|2011-09-20T17:45:47.694+0000
26388279074438|412317702364|2012-03-08T01:46:47.259+0000
21990232562618|412317702419|2011-09-21T14:14:10.127+0000
5398|687195609528|2010-11-23T02:10:25.051+0000
2199023257448|412317703011|2010-08-30T18:17:51.169+0000
6597069774731|412317703011|2010-09-08T22:31:06.193+0000
10995116279620|412317703011|2010-12-23T10:34:43.622+0000
19791209302403|412317703011|2011-08-08T22:57:00.938+0000
26388279071153|412317703011|2012-02-02T05:52:23.422+0000
2194|687195610012|2010-11-21T06:26:12.070+0000
2199023259425|687195610012|2010-11-23T12:49:39.303+0000
6597069776538|687195610012|2010-11-22T03:37:33.181+0000
10995116284740|687195610012|2010-12-17T19:50:29.845+0000
19791209306147|687195610012|2011-09-19T03:11:15.551+0000
26388279074438|687195610012|2012-03-06T07:22:50.710+0000
2199023256530|549756656725|2011-02-02T11:40:01.553+0000
8796093030376|549756656725|2012-06-05T01:16:05.209+0000
24189255817486|549756656725|2012-06-30T10:52:15.175+0000
8796093029706|1924146191487|2012-07-12T20:40:22.215+0000
26388279071153|1924146191487|2012-08-17T04:49:43.644+0000
10995116279328|549756656809|2011-08-19T20:50:06.577+0000
5651|412317703347|2011-11-12T14:49:52.403+0000
6597069777240|1236951424285|2012-05-17T15:55:13.767+0000
17592186054527|1236951424285|2012-06-09T01:52:54.807+0000
4398046515585|962073517648|2011-12-11T13:34:23.329+0000
15393162796861|2061585145625|2012-08-07T08:07:06.173+0000
24189255821300|687195611011|2012-08-03T06:57:15.426+0000
19791209303980|1099512472227|2012-08-20T02:45:42.831+0000
17592186052552|1924146193456|2012-06-13T07:34:02.452+0000
26388279074908|412317705308|2012-02-23T03:08:38.759+0000
17592186050859|1236951426367|2012-09-04T02:18:28.131+0000
1481|1924146194046|2012-06-18T22:29:33.737+0000
24189255822042|1924146194157|2012-08-03T08:59:19.575+0000
28587302332605|1924146194171|2012-08-22T06:48:03.624+0000
8796093025074|687195612958|2011-12-26T17:04:59.751+0000
13194139533439|1099512473381|2012-09-12T23:02:09.926+0000
8796093032265|824634566536|2011-10-04T04:26:44.480+0000
2783|412317706151|2011-10-28T17:12:05.585+0000
30786325578600|1649268287892|2012-06-30T11:20:00.253+0000
8796093022467|1511829336230|2012-01-05T19:39:44.361+0000
17592186051827|1511829336230|2012-01-08T07:29:46.221+0000
32985348834375|1511829336230|2012-08-11T16:22:56.648+0000
8796093029865|1236951429820|2011-12-27T17:04:24.590+0000
8796093029865|1924146197219|2012-08-04T02:51:09.372+0000
21990232557756|1099512476402|2011-12-25T21:19:42.351+0000
10995116278234|2061585150840|2012-07-18T11:34:44.091+0000
4398046512890|1511829337127|2011-11-21T05:38:36.061+0000
28587302327733|1511829337127|2012-04-24T07:01:40.579+0000
6597069776247|1099512476987|2011-10-05T11:43:34.251+0000
13194139539971|962073523983|2011-04-28T01:20:43.049+0000
19791209303123|962073523983|2011-08-25T05:00:26.537+0000
8796093027697|1374390384642|2011-10-06T21:39:22.067+0000
10995116285409|1374390384642|2011-10-10T15:03:08.224+0000
17592186053137|1786707245918|2012-04-27T09:55:36.027+0000
17592186045551|1924146199468|2012-08-24T19:59:12.806+0000
4398046516034|1786707246304|2012-05-08T19:20:25.407+0000
32985348834375|1924146200070|2012-08-05T12:38:26.155+0000
32985348840094|1924146200510|2012-08-27T21:31:53.052+0000
4398046513378|1924146200589|2012-07-08T12:05:30.106+0000
21990232562330|1099512479784|2011-11-25T02:54:40.310+0000
8796093023851|1374390386784|2012-07-02T14:31:08.878+0000
8796093031986|1649268293768|2012-07-13T11:00:14.100+0000
15393162799602|1511829340311|2012-05-20T10:41:45.186+0000
9579|1786707247338|2012-05-06T05:27:19.376+0000
13194139542993|1786707247338|2012-05-05T23:13:16.345+0000
24189255816870|1786707247338|2012-05-06T14:33:53.028+0000
10925|1099512480054|2011-06-18T01:48:54.099+0000
13194139543218|1099512480054|2011-06-16T12:35:17.294+0000
24189255819168|1099512480054|2011-12-07T00:49:51.010+0000
6597069769799|1511829340689|2012-08-20T21:05:23.092+0000
28587302328413|1511829340689|2012-09-12T21:07:55.336+0000
15393162793550|1511829340696|2012-01-19T00:37:13.290+0000
6597069773413|1236951433765|2012-03-17T18:03:32.873+0000
4398046518993|962073526831|2011-07-11T15:39:07.056+0000
24189255813276|1236951433888|2012-09-08T14:44:05.552+0000
13194139535602|1236951433915|2012-04-23T21:47:40.593+0000
4398046518993|962073526977|2012-07-25T21:25:58.926+0000
24189255816870|962073526977|2012-04-20T21:18:36.491+0000
10995116286685|1786707247838|2012-07-19T09:56:34.970+0000
8796093024039|1236951433985|2011-08-21T22:52:47.662+0000
17592186046876|1236951433988|2012-07-30T14:56:07.274+0000
26388279067625|1649268294734|2012-02-20T15:43:04.626+0000
8796093025074|1511829341494|2011-12-22T13:55:31.806+0000
24189255814430|1511829341494|2011-12-21T22:26:36.189+0000
2199023264046|1511829341754|2011-12-21T00:00:12.945+0000
13194139544213|1511829341754|2011-12-26T23:07:03.123+0000
30786325583204|1511829341754|2012-06-02T14:09:02.446+0000
15393162799074|1374390389625|2011-12-12T22:24:15.616+0000
26388279070545|1374390389949|2012-09-10T17:20:17.768+0000
9401|1236951436531|2011-12-04T01:35:09.741+0000
28587302323035|1236951436543|2012-08-25T18:07:27.973+0000
8796093026593|1236951436554|2011-08-07T12:19:51.714+0000
4398046511667|1786707250832|2012-09-12T01:32:09.803+0000
15393162798801|1374390390541|2011-10-20T06:07:05.201+0000
30786325588250|1374390390541|2012-06-04T19:39:34.871+0000
19791209307970|1511829344187|2012-07-07T19:22:05.520+0000
6597069768129|1236951437326|2012-01-31T06:07:10.735+0000
28587302326524|1236951437332|2012-07-08T05:53:50.953+0000
15393162795754|2061585158328|2012-07-14T12:50:21.090+0000
21990232560428|2061585158328|2012-07-17T06:03:40.702+0000
10995116283761|2061585158406|2012-07-17T21:16:08.100+0000
21990232557037|2061585158406|2012-07-13T18:27:57.636+0000
8796093025074|1511829345182|2012-07-18T15:57:36.606+0000
30786325587721|1786707252145|2012-09-06T15:22:28.507+0000
4607|1511829345842|2012-01-05T17:47:08.979+0000
6597069767415|1511829345842|2012-01-04T19:27:10.792+0000
8796093030253|1511829345842|2012-01-05T10:31:42.684+0000
15393162795869|1511829345842|2012-01-02T14:23:41.283+0000
24189255814889|1511829345842|2012-01-06T01:44:56.999+0000
28587302326970|1511829345842|2012-03-27T14:08:18.373+0000
21990232562247|1786707253047|2012-05-08T23:38:12.804+0000
6597069771199|1924146206926|2012-06-08T03:57:35.703+0000
6597069771199|1649268300166|2012-02-23T09:22:18.103+0000
19791209302403|1649268300166|2012-02-27T18:35:42.221+0000
28587302330919|1649268300166|2012-04-19T03:26:00.228+0000
24189255819086|1511829346809|2012-07-26T02:04:09.118+0000
4398046516633|1649268300377|2012-08-01T20:53:44.189+0000
24189255817294|1649268300377|2012-06-10T06:43:17.008+0000
10995116283243|1924146207380|2012-09-02T18:15:32.091+0000
21990232564542|1511829347051|2012-08-23T01:08:17.606+0000
19791209303138|1924146207587|2012-05-19T02:33:30.817+0000
10995116284808|1924146208241|2012-08-03T18:34:53.336+0000
24189255818493|2061585161754|2012-09-04T23:22:42.665+0000
4398046512826|1924146208489|2012-05-09T21:43:40.986+0000
26388279068495|1924146208489|2012-05-16T03:23:47.582+0000
2783|1924146208542|2012-09-05T06:42:42.597+0000
19791209303201|1786707255298|2012-05-27T05:49:03.140+0000
26388279075417|1924146209125|2012-08-06T12:10:43.574+0000
6597069767470|1924146209396|2012-05-16T14:58:14.216+0000
17592186045261|1924146209396|2012-05-13T05:50:59.605+0000
28587302326751|1924146209396|2012-05-15T21:14:23.742+0000
8796093026957|962073536011|2011-03-08T01:47:27.447+0000
4398046518932|1374390396482|2011-11-06T15:16:03.762+0000
13194139534652|1374390396482|2011-11-11T01:50:09.944+0000
21990232555889|1374390396482|2011-11-15T22:58:32.330+0000
30786325583315|1374390396482|2012-07-09T14:57:10.529+0000
2199023260128|1374390396917|2011-10-06T16:38:04.064+0000
8796093033131|1374390396917|2011-10-07T04:25:28.543+0000
15393162798167|1374390396917|2011-10-06T18:50:09.581+0000
28587302331187|1374390396917|2012-05-05T00:32:58.941+0000
8150|1374390396949|2011-10-07T11:35:20.453+0000
8796093023907|1374390396949|2011-10-07T08:23:50.732+0000
15393162792192|1374390396949|2011-10-07T14:55:22.012+0000
24189255818723|1374390396949|2011-11-17T03:28:02.584+0000
6597069776310|1374390396983|2011-10-07T19:39:15.714+0000
15393162789081|1374390396983|2011-10-08T02:14:45.308+0000
17592186045981|274878769227|2011-07-07T07:46:03.263+0000
4398046514256|1374390397015|2011-10-08T16:49:53.036+0000
10995116284808|1374390397015|2011-10-11T11:07:19.996+0000
17592186055379|1374390397015|2011-10-09T23:41:11.635+0000
30786325579394|1374390397015|2012-05-21T20:01:29.849+0000
3705|412317723809|2010-07-09T03:25:18.332+0000
15393162792543|412317723809|2011-04-15T23:32:49.178+0000
15393162799602|863478|2011-05-14T15:21:34.884+0000
4398046515291|412317724057|2010-07-08T01:44:54.454+0000
26388279077262|412317724057|2012-03-01T17:55:19.023+0000
13194139543218|1099512491748|2011-12-14T10:08:13.177+0000
26388279068863|274878770975|2012-04-12T16:00:14.263+0000
2199023256086|1786707259266|2012-05-02T07:28:08.512+0000
4398046515423|1786707259266|2012-05-01T14:36:12.294+0000
8796093030696|1786707259266|2012-04-30T20:20:05.495+0000
19791209302925|1786707259266|2012-05-01T00:39:21.318+0000
26388279066958|1786707259266|2012-05-01T11:39:35.449+0000
28587302332603|1786707259266|2012-05-21T22:04:18.491+0000
2370|865523|2010-01-30T14:53:03.599+0000
2199023258794|865523|2010-04-08T00:07:57.987+0000
4398046518733|865523|2010-05-14T16:15:37.065+0000
10995116286685|865523|2010-11-27T02:33:23.760+0000
21990232556220|865523|2011-09-22T02:57:51.866+0000
26388279076966|865523|2012-03-06T17:44:07.295+0000
30786325582396|865523|2012-06-04T19:23:37.686+0000
4398046521879|274878772695|2010-05-22T22:26:15.872+0000
2199023256668|274878772701|2010-06-15T09:36:22.812+0000
6597069777015|274878772701|2010-09-03T09:52:55.929+0000
15393162796602|274878772701|2011-05-05T08:41:15.664+0000
19791209301554|274878772701|2011-07-23T15:01:27.233+0000
21990232563941|274878772701|2011-11-20T09:21:30.285+0000
26388279075552|274878772701|2012-02-08T20:47:57.416+0000
32985348838679|274878772701|2012-07-12T22:42:39.297+0000
10550|1374390401414|2011-10-26T13:56:56.197+0000
17592186047020|1236951448146|2011-10-13T21:55:15.983+0000
21990232565203|1236951448146|2012-07-11T06:38:48.990+0000
17592186045981|2061585169007|2012-08-05T19:57:53.204+0000
15393162799690|2061585169042|2012-08-16T09:09:46.826+0000
17592186046788|2061585169060|2012-08-18T19:13:24.738+0000
6597069769226|549756680894|2011-01-31T17:46:25.347+0000
15393162796602|549756680894|2012-07-06T20:15:11.359+0000
24189255813121|549756680894|2012-03-05T01:32:21.949+0000
10995116278796|1924146215644|2012-05-12T22:35:28.236+0000
19791209308643|1924146215644|2012-08-10T01:30:54.263+0000
6597069776386|1924146215651|2012-09-01T14:18:29.189+0000
6597069773711|412317727507|2011-04-25T21:29:22.317+0000
17592186047020|412317727507|2011-08-18T19:33:03.380+0000
24189255811326|412317727507|2012-07-08T09:33:23.379+0000
6815|412317727512|2011-03-12T23:30:22.623+0000
8796093029011|412317727512|2011-10-07T17:25:10.460+0000
17592186053848|412317727512|2012-06-29T05:41:58.545+0000
24189255817250|412317727512|2012-06-29T07:44:35.646+0000
4398046518826|687195634461|2012-05-24T15:39:31.333+0000
17592186046083|687195634461|2011-12-03T19:21:53.321+0000
24189255811164|687195634461|2012-04-01T07:48:15.173+0000
6597069773814|412317727520|2012-06-12T03:13:39.318+0000
17592186050859|1374390402153|2012-09-12T10:17:21.654+0000
4555|1511829355687|2012-04-14T01:46:14.125+0000
10995116286677|412317728391|2011-01-02T22:37:15.071+0000
9399|1924146216628|2012-05-20T17:01:41.655+0000
4398046513647|1924146216628|2012-05-20T16:47:31.846+0000
13194139540458|1924146216628|2012-05-23T09:17:12.160+0000
21990232562618|1924146216628|2012-05-22T15:04:40.548+0000
9399|412317728437|2010-07-06T10:44:01.677+0000
4398046513647|412317728437|2010-07-04T05:04:02.308+0000
13194139540458|412317728437|2011-01-19T01:14:34.530+0000
21990232562618|412317728437|2011-09-14T05:08:43.074+0000
9401|1924146216650|2012-06-17T04:47:46.478+0000
4398046513700|1924146216650|2012-06-17T11:01:44.187+0000
13194139541111|1924146216650|2012-06-15T23:34:42.628+0000
21990232563129|1924146216650|2012-06-15T18:01:10.504+0000
7725|962073542667|2011-05-02T11:53:46.819+0000
7725|962073542721|2011-03-11T00:03:01.685+0000
2199023260562|2061585170605|2012-09-07T15:45:25.068+0000
6597069769371|2061585170605|2012-09-08T06:22:09.634+0000
19791209301731|2061585170605|2012-09-08T01:18:36.113+0000
30786325584772|2061585170605|2012-09-07T20:01:23.457+0000
2199023260562|824634589580|2011-02-18T06:25:31.982+0000
6597069769371|824634589580|2011-02-15T20:48:12.355+0000
19791209301731|824634589580|2011-09-23T13:01:05.278+0000
30786325584772|824634589580|2012-07-16T20:12:35.167+0000
238|274878776084|2011-11-28T02:37:16.879+0000
6949|1374390403902|2012-01-22T14:27:14.911+0000
5398|274878776191|2011-07-23T12:36:27.899+0000
6597069775498|824634590142|2012-09-07T04:22:57.476+0000
26388279072276|1374390404050|2012-07-20T05:53:15.689+0000
2199023256081|137439822814|2012-06-07T00:33:46.519+0000
4398046514225|1099512497156|2011-07-01T21:06:42.528+0000
13194139543018|1099512497156|2011-07-02T01:39:28.895+0000
24189255814450|1099512497156|2011-12-20T12:24:39.972+0000
28587302329862|1236951450847|2012-04-24T16:57:52.673+0000
28587302332505|549756684069|2012-04-18T01:02:30.947+0000
4398046514989|549756684188|2010-09-17T20:34:09.112+0000
15393162795439|549756684188|2011-04-22T16:51:25.824+0000
26388279069265|549756684188|2012-02-04T17:37:55.141+0000
9616|1099512498302|2011-12-30T11:40:53.990+0000
19791209302313|1099512498302|2012-05-15T06:44:26.054+0000
4398046514418|1099512498314|2012-04-11T07:50:37.764+0000
28587302329862|1099512498314|2012-09-05T06:10:55.722+0000
4398046519584|824634591390|2012-02-05T20:57:01.752+0000
26388279072133|824634591390|2012-09-09T21:48:54.557+0000
10995116280493|824634591404|2011-12-08T07:43:57.193+0000
296|412317731023|2012-01-16T00:32:28.934+0000
8796093030994|412317731023|2011-01-21T12:29:42.595+0000
30786325587704|412317731023|2012-09-13T06:36:31.408+0000
19791209302313|1236951451939|2012-05-03T00:28:15.611+0000
10995116279125|1511829358938|2012-07-10T15:39:47.887+0000
4398046511463|1511829358941|2012-07-30T02:59:35.916+0000
13194139543218|1236951452004|2012-08-30T00:39:38.211+0000
8796093025231|1099512498585|2012-05-24T05:59:29.181+0000
10995116283884|1099512498605|2011-06-19T07:05:00.154+0000
4398046514989|1924146219457|2012-06-21T23:21:43.960+0000
26388279072133|1924146219457|2012-09-08T20:50:08.815+0000
1874|1786707266150|2012-04-09T00:53:08.603+0000
8796093029978|1786707266150|2012-04-06T20:24:08.178+0000
19791209307424|1786707266150|2012-04-05T21:49:46.721+0000
28587302326777|1786707266150|2012-04-11T14:10:01.079+0000
9880|1511829359334|2012-01-05T17:25:40.788+0000
10995116284346|1511829359334|2012-01-04T23:59:11.157+0000
21990232557903|1511829359334|2012-01-09T02:58:19.268+0000
28587302329601|1511829359334|2012-05-28T21:18:08.241+0000
19791209300631|824634592259|2011-08-21T23:37:14.695+0000
26388279074404|824634592259|2012-03-05T08:29:30.878+0000
6597069769118|1786707266584|2012-04-05T01:55:17.369+0000
17592186047159|1786707266584|2012-04-10T15:30:25.259+0000
24189255818075|1786707266584|2012-04-04T21:30:22.993+0000
32985348841531|1786707266584|2012-09-07T08:22:20.153+0000
26388279072730|1511829361018|2012-06-28T21:08:53.017+0000
6597069767747|1374390408674|2011-09-18T16:32:49.249+0000
8796093032135|1374390408674|2011-09-21T11:23:10.185+0000
15393162791322|1374390408674|2011-09-18T22:29:12.235+0000
19791209302312|1374390408674|2011-09-21T21:02:25.891+0000
2199023261149|1649268316058|2012-02-22T00:40:59.168+0000
6597069771435|1649268316058|2012-02-23T09:21:37.743+0000
10995116284543|1649268316058|2012-02-25T16:34:50.665+0000
15393162795477|1649268316058|2012-02-27T09:29:29.206+0000
19791209307491|1649268316058|2012-02-25T05:51:23.656+0000
26388279069653|1649268316058|2012-03-23T14:18:32.791+0000
30786325579745|1649268316058|2012-07-06T01:42:56.689+0000
102|1649268316315|2012-02-21T21:34:37.747+0000
4398046514583|1649268316315|2012-02-21T20:27:36.310+0000
8796093025231|1649268316315|2012-02-23T18:50:57.746+0000
