Person.id|Person.id|creationDate
17592186051281|28587302328597|2012-04-26T07:10:58.840+0000
17592186053271|19791209302191|2011-09-20T22:15:05.512+0000
17592186053271|24189255817388|2011-12-23T22:23:22.428+0000
17592186053271|28587302323193|2012-05-17T16:41:45.185+0000
17592186053271|32985348833438|2012-07-17T10:10:03.930+0000
17592186053951|24189255817217|2011-11-18T03:00:48.270+0000
19791209300787|21990232559204|2011-10-13T18:17:37.269+0000
19791209300787|32985348837383|2012-08-26T03:48:24.485+0000
19791209301809|32985348837431|2012-08-26T16:04:45.283+0000
19791209304685|21990232555834|2011-11-12T08:19:38.773+0000
19791209304685|21990232562149|2011-10-10T17:36:40.307+0000
19791209304685|24189255813453|2012-01-04T20:06:06.775+0000
19791209304685|26388279066868|2012-02-23T10:24:14.175+0000
19791209304685|28587302331629|2012-04-14T02:44:55.541+0000
19791209304685|30786325584559|2012-07-10T18:29:00.377+0000
19791209304685|32985348842911|2012-09-03T02:32:11.363+0000
19791209305122|21990232557420|2011-11-11T02:14:53.771+0000
19791209305122|28587302325694|2012-05-19T06:22:30.151+0000
19791209306618|28587302326647|2012-04-27T11:15:47.035+0000
21990232556621|28587302325083|2012-03-16T09:55:52.855+0000
21990232560113|21990232563643|2011-11-03T16:34:06.083+0000
21990232560113|26388279076664|2012-03-19T12:56:53.332+0000
21990232565912|24189255817517|2011-12-10T01:50:46.494+0000
21990232566487|28587302326595|2012-05-14T07:33:17.412+0000
24189255814280|26388279069959|2012-03-28T16:59:56.577+0000
24189255814280|32985348837457|2012-08-09T05:57:24.157+0000
24189255817342|28587302325591|2012-04-16T03:54:53.528+0000
24189255817342|32985348839821|2012-09-10T09:32:22.098+0000
26388279067771|28587302323985|2012-06-02T01:58:49.164+0000
26388279067771|30786325580290|2012-06-13T04:22:43.075+0000
26388279070874|30786325577752|2012-06-08T22:04:20.588+0000
26388279073576|26388279074356|2012-03-11T13:41:39.313+0000
28587302330435|32985348837971|2012-09-06T00:34:25.026+0000
28587302332238|32985348834375|2012-08-09T10:03:47.785+0000
32985348833931|32985348834375|2012-09-11T18:25:19.565+0000
32985348834873|32985348839308|2012-08-16T13:23:51.420+0000
465|2370|2010-02-09T03:12:39.675+0000
465|2199023263311|2010-04-16T21:32:26.225+0000
465|10995116287504|2010-12-31T06:58:26.829+0000
465|26388279071153|2012-02-03T05:15:29.320+0000
1355|2307|2010-02-11T00:20:23.093+0000
1355|2199023258513|2010-05-10T13:21:58.631+0000
1355|4398046513541|2010-05-27T13:21:36.420+0000
1355|4398046521376|2010-06-02T02:14:35.372+0000
1355|6597069776811|2010-09-14T10:23:14.983+0000
1355|8796093031737|2010-11-08T10:11:12.405+0000
1355|13194139533439|2011-02-02T21:40:03.198+0000
1355|15393162796638|2011-04-25T17:53:38.127+0000
1355|19791209299984|2011-08-13T15:33:11.778+0000
1355|21990232559832|2011-11-15T21:53:41.703+0000
1355|24189255817217|2011-12-03T01:49:26.128+0000
1355|28587302326294|2012-03-26T08:11:10.254+0000
1355|30786325578795|2012-06-29T10:05:42.560+0000
1355|32985348838449|2012-08-28T04:49:49.855+0000
2706|6597069769310|2010-08-13T20:36:05.605+0000
3309|10925|2010-03-08T07:26:46.431+0000
3309|24189255820915|2012-01-28T02:34:21.563+0000
4281|9271|2010-01-21T04:37:44.691+0000
4281|4398046522018|2010-05-28T07:13:02.985+0000
4281|10995116280446|2010-12-18T18:09:57.368+0000
4281|13194139543191|2011-03-08T20:04:04.283+0000
4281|17592186053568|2011-06-12T04:11:54.015+0000
4281|24189255822016|2012-01-07T16:16:00.683+0000
4281|28587302324430|2012-03-28T13:03:09.054+0000
7299|4398046520748|2010-06-23T15:07:13.599+0000
2199023257716|2199023257939|2010-04-29T09:22:10.974+0000
2199023257716|2199023262689|2010-05-13T21:51:33.108+0000
2199023257716|4398046519372|2010-05-21T17:39:22.721+0000
2199023257716|15393162793919|2011-03-27T20:57:43.514+0000
2199023257716|30786325585162|2012-07-22T08:39:59.967+0000
2199023258410|8796093031506|2010-11-08T01:35:01.936+0000
2199023258410|17592186045864|2011-06-08T07:18:46.166+0000
2199023258410|24189255820788|2011-12-25T08:14:11.200+0000
2199023261980|6597069777354|2010-08-28T20:24:46.170+0000
2199023261980|24189255820866|2011-12-14T18:29:14.653+0000
2199023263405|8796093025512|2010-11-03T02:23:09.026+0000
2199023263405|13194139543046|2011-02-09T19:31:20.507+0000
2199023263405|24189255813517|2011-12-17T00:46:32.248+0000
2199023263405|28587302333175|2012-04-27T01:11:16.293+0000
2199023263769|13194139535717|2011-02-03T15:29:51.125+0000
2199023263769|30786325583274|2012-07-01T06:59:47.920+0000
4398046513367|6597069771886|2010-08-09T10:27:26.470+0000
4398046513367|8796093030735|2010-10-02T03:00:31.309+0000
4398046513367|13194139537505|2011-02-05T21:00:23.125+0000
4398046513367|17592186048155|2011-06-19T19:55:10.170+0000
4398046513367|19791209309221|2011-08-31T01:16:52.482+0000
4398046513367|24189255821889|2011-12-26T06:35:52.153+0000
4398046513367|28587302329772|2012-05-21T18:12:46.398+0000
4398046513367|32985348840429|2012-08-21T05:47:07.921+0000
4398046513872|6597069769456|2010-09-07T06:10:24.083+0000
4398046513872|15393162796990|2011-04-10T01:19:34.560+0000
4398046513872|24189255818061|2011-12-11T16:50:34.343+0000
4398046513872|30786325586101|2012-07-07T08:57:28.489+0000
4398046514922|8796093030527|2010-09-15T13:27:11.287+0000
4398046515453|24189255820866|2011-12-20T16:56:20.229+0000
4398046515904|6597069772009|2010-07-19T21:23:11.543+0000
4398046515904|8796093025291|2010-09-17T04:46:27.447+0000
4398046515904|8796093032197|2010-10-30T20:40:46.884+0000
4398046515904|13194139538128|2011-03-07T19:47:07.163+0000
4398046515904|15393162791004|2011-04-29T11:39:41.798+0000
4398046515904|17592186045813|2011-06-20T08:47:34.077+0000
4398046515904|17592186051803|2011-06-28T10:04:53.169+0000
4398046515904|19791209304023|2011-09-02T14:07:59.152+0000
4398046515904|21990232558990|2011-10-24T17:27:27.581+0000
4398046515904|24189255813220|2012-01-10T10:48:31.146+0000
4398046515904|24189255819442|2011-12-01T00:58:05.525+0000
4398046515904|26388279074603|2012-02-10T08:55:59.671+0000
4398046515904|28587302331020|2012-04-06T17:26:10.717+0000
4398046515904|30786325581208|2012-06-05T06:05:11.074+0000
4398046515904|32985348836696|2012-08-02T12:16:26.884+0000
4398046518332|4398046521498|2010-06-02T01:47:30.685+0000
4398046518332|10995116278981|2010-12-22T14:41:42.099+0000
4398046518332|19791209305149|2011-09-25T23:43:20.124+0000
6597069771081|21990232561706|2011-10-18T16:52:38.097+0000
6597069777210|10995116283761|2010-12-02T00:05:40.780+0000
6597069777210|15393162797600|2011-03-24T13:53:40.736+0000
6597069777210|19791209305718|2011-09-14T07:03:23.409+0000
6597069777210|24189255821184|2011-12-01T07:44:14.043+0000
8796093025409|8796093027686|2010-10-19T10:12:04.678+0000
8796093028423|10995116279272|2010-12-02T05:58:05.394+0000
8796093028423|17592186048155|2011-06-16T22:11:28.799+0000
8796093028423|26388279072682|2012-02-21T18:08:07.579+0000
8796093029820|8796093032138|2010-09-29T09:01:40.432+0000
8796093029820|13194139537010|2011-01-25T18:11:24.373+0000
8796093029820|15393162794918|2011-05-22T19:01:53.911+0000
8796093029820|21990232556605|2011-11-14T12:28:53.444+0000
8796093029820|30786325588579|2012-07-02T00:21:24.421+0000
8796093030376|10995116281171|2010-12-06T02:26:12.732+0000
8796093030376|13194139535786|2011-03-04T05:56:54.586+0000
8796093030376|15393162791313|2011-04-17T01:56:50.610+0000
8796093030376|15393162796861|2011-04-03T21:00:34.558+0000
8796093030376|17592186051647|2011-07-22T04:45:16.053+0000
8796093030376|19791209309221|2011-08-11T21:37:47.040+0000
8796093030376|24189255813453|2012-01-11T20:57:23.450+0000
8796093030376|24189255821392|2011-12-21T15:35:23.629+0000
8796093030376|26388279074880|2012-02-17T04:16:59.265+0000
8796093030376|28587302322870|2012-04-13T18:35:50.253+0000
8796093030376|30786325578383|2012-06-07T08:00:40.658+0000
8796093030376|30786325585729|2012-06-09T18:50:05.268+0000
8796093030376|32985348835879|2012-08-25T18:41:35.158+0000
10995116278730|30786325581208|2012-05-12T19:54:01.635+0000
10995116284808|10995116287923|2011-01-04T17:51:22.704+0000
10995116284808|13194139533792|2011-02-19T18:12:26.132+0000
10995116284808|13194139536952|2011-03-15T19:53:27.283+0000
10995116284808|13194139539868|2011-02-18T07:53:08.563+0000
10995116284808|13194139542235|2011-03-14T09:17:15.943+0000
10995116284808|15393162790090|2011-04-12T22:13:46.241+0000
10995116284808|15393162793141|2011-05-13T21:39:49.242+0000
10995116284808|15393162795412|2011-04-19T01:04:16.914+0000
10995116284808|15393162798448|2011-05-04T11:21:34.405+0000
10995116284808|17592186046411|2011-06-03T09:32:30.254+0000
10995116284808|17592186050385|2011-07-02T01:09:56.133+0000
10995116284808|17592186054401|2011-05-31T13:43:45.807+0000
10995116284808|19791209300634|2011-07-30T00:05:21.453+0000
10995116284808|19791209306653|2011-08-05T22:26:37.350+0000
10995116284808|21990232559334|2011-10-28T07:53:55.946+0000
10995116284808|21990232562343|2011-11-17T14:02:39.496+0000
10995116284808|24189255812045|2012-01-02T14:09:55.074+0000
10995116284808|24189255819603|2011-11-24T21:26:51.634+0000
10995116284808|24189255822062|2011-12-14T15:32:36.090+0000
10995116284808|26388279069833|2012-01-24T16:11:40.365+0000
10995116284808|26388279074509|2012-02-09T05:24:32.825+0000
10995116284808|26388279076043|2012-01-27T02:26:12.484+0000
10995116284808|26388279077398|2012-02-08T14:48:20.855+0000
10995116284808|28587302324530|2012-04-06T19:00:48.906+0000
10995116284808|28587302328379|2012-04-26T06:31:51.817+0000
10995116284808|28587302330270|2012-05-02T21:11:44.757+0000
10995116284808|30786325578258|2012-07-23T23:23:02.706+0000
10995116284808|30786325581544|2012-06-30T00:58:36.550+0000
10995116284808|30786325586690|2012-07-28T08:04:25.365+0000
10995116284808|32985348833653|2012-07-24T14:57:46.608+0000
10995116284808|32985348836556|2012-08-27T08:53:07.375+0000
10995116284808|32985348839854|2012-08-15T15:04:26.614+0000
10995116286071|24189255812733|2012-01-10T21:04:39.852+0000
13194139533817|15393162790920|2011-04-06T15:41:07.170+0000
13194139533817|32985348834375|2012-08-10T15:21:44.005+0000
13194139535511|21990232561537|2011-10-17T13:09:26.789+0000
13194139535511|26388279072775|2012-01-17T09:45:31.913+0000
13194139535511|30786325587797|2012-07-08T23:10:15.179+0000
13194139536470|15393162799485|2011-05-09T11:52:12.224+0000
13194139536470|21990232565899|2011-10-28T13:50:56.573+0000
13194139536470|28587302330388|2012-03-27T13:40:06.656+0000
13194139537192|19791209303491|2011-08-29T11:17:38.142+0000
13194139540837|28587302330430|2012-05-11T11:41:40.334+0000
13194139544019|17592186051827|2011-07-14T16:46:58.383+0000
13194139544019|21990232562562|2011-11-09T05:44:03.285+0000
13194139544019|26388279071143|2012-01-26T03:29:14.658+0000
13194139544019|28587302329321|2012-05-14T03:15:13.324+0000
13194139544019|30786325588455|2012-05-30T13:43:01.470+0000
15393162789401|26388279068275|2012-03-14T21:57:58.254+0000
15393162790400|15393162796602|2011-05-16T06:23:47.812+0000
15393162790400|17592186052272|2011-05-29T23:18:27.947+0000
15393162790400|19791209304664|2011-07-30T18:44:13.327+0000
15393162790400|21990232558713|2011-11-06T06:36:47.376+0000
15393162790400|21990232564541|2011-10-29T15:14:32.367+0000
15393162790400|24189255819338|2011-12-08T23:27:09.094+0000
15393162790400|26388279074032|2012-01-23T11:29:36.204+0000
15393162790400|28587302330105|2012-03-26T09:37:13.651+0000
15393162790400|30786325587876|2012-07-24T19:52:25.110+0000
15393162793550|15393162794229|2011-04-10T00:29:42.124+0000
15393162796337|17592186053137|2011-06-20T00:14:28.116+0000
15393162799173|17592186053568|2011-07-02T03:08:06.288+0000
15393162799173|32985348839609|2012-08-18T07:30:41.316+0000
17592186048525|19791209300081|2011-07-22T06:44:08.004+0000
17592186048525|28587302326035|2012-04-10T04:07:52.930+0000
17592186049259|19791209301605|2011-08-02T00:21:23.319+0000
17592186049259|24189255818260|2012-01-25T17:01:35.153+0000
17592186049259|28587302328013|2012-04-25T04:34:01.238+0000
17592186051053|17592186053786|2011-07-10T04:28:17.243+0000
17592186051053|21990232555850|2011-09-12T19:47:44.899+0000
17592186051053|26388279072644|2012-03-02T19:54:04.372+0000
17592186051053|30786325578932|2012-05-30T21:30:39.523+0000
17592186052329|19791209309182|2011-07-31T20:38:17.482+0000
17592186052329|30786325578755|2012-06-17T01:04:08.328+0000
19791209299993|28587302322537|2012-04-21T01:57:26.383+0000
19791209300961|24189255815044|2011-12-26T00:32:24.194+0000
19791209300961|32985348835374|2012-08-01T03:25:37.363+0000
19791209305005|32985348838375|2012-07-22T17:34:27.126+0000
19791209307311|24189255817217|2011-11-29T16:49:16.706+0000
19791209307492|24189255819439|2011-12-17T13:30:36.448+0000
19791209309105|28587302326777|2012-03-31T11:12:28.196+0000
19791209310804|28587302326035|2012-04-24T04:09:50.128+0000
19791209310804|32985348840628|2012-07-27T23:27:24.334+0000
21990232562618|24189255821602|2011-12-10T01:49:31.806+0000
21990232565674|26388279067534|2012-01-12T10:16:55.630+0000
24189255811455|30786325582663|2012-06-22T15:45:45.345+0000
24189255814900|24189255816060|2011-12-30T09:39:31.629+0000
24189255814900|24189255821820|2012-01-17T13:19:28.177+0000
24189255814901|24189255821637|2011-12-27T14:35:31.368+0000
24189255814901|28587302332758|2012-05-12T10:53:10.538+0000
24189255815737|28587302326364|2012-05-02T21:19:32.941+0000
24189255818577|24189255822016|2011-12-31T08:34:27.042+0000
24189255818577|28587302327385|2012-03-21T22:11:04.819+0000
24189255818821|24189255822008|2012-01-29T06:23:15.646+0000
26388279073303|32985348840852|2012-08-02T11:26:30.634+0000
26388279073410|30786325585048|2012-05-21T09:24:41.926+0000
26388279076403|30786325587155|2012-07-03T04:44:08.401+0000
26388279077530|30786325588221|2012-07-01T23:52:25.361+0000
28587302325640|28587302330430|2012-05-08T21:41:53.681+0000
28587302330792|30786325588579|2012-06-23T00:48:51.822+0000
30786325583508|32985348836981|2012-08-11T00:22:15.289+0000
30786325588221|32985348842012|2012-08-18T21:56:49.877+0000
32985348839038|32985348842793|2012-09-13T00:56:14.366+0000
1984|10995116285352|2010-11-29T17:50:18.517+0000
1984|21990232563274|2011-11-04T02:19:15.715+0000
1984|32985348842653|2012-08-18T11:27:27.443+0000
2792|28587302333071|2012-04-10T17:38:58.379+0000
4178|7636|2010-02-22T11:45:09.804+0000
4178|10955|2010-01-26T23:42:13.725+0000
4178|13194139538042|2011-03-12T18:28:57.015+0000
4178|28587302330916|2012-04-21T22:17:02.375+0000
5793|2199023262994|2010-05-07T01:22:16.603+0000
5793|4398046519460|2010-07-13T10:42:20.066+0000
5793|8796093027686|2010-10-04T09:44:55.079+0000
5793|10995116288590|2010-11-25T04:43:46.596+0000
5793|15393162791288|2011-04-01T18:52:49.050+0000
5793|17592186055173|2011-07-08T19:06:19.650+0000
5793|21990232559693|2011-10-17T16:18:23.411+0000
5793|24189255817294|2011-12-30T12:52:06.407+0000
5793|26388279073907|2012-02-02T17:55:17.629+0000
5793|28587302329250|2012-05-20T08:14:10.744+0000
5793|32985348842375|2012-08-04T12:19:24.299+0000
6220|2199023263575|2010-04-11T08:22:19.098+0000
6220|6597069769118|2010-09-10T23:36:41.256+0000
6220|10995116283038|2011-01-08T14:53:41.005+0000
6220|13194139541691|2011-02-19T22:25:17.532+0000
6220|19791209301374|2011-08-20T21:48:08.988+0000
6220|24189255819657|2011-11-27T06:18:09.968+0000
6220|28587302326221|2012-04-09T03:54:50.858+0000
6220|32985348834937|2012-08-24T11:34:06.565+0000
2199023258991|17592186052552|2011-06-03T00:26:25.352+0000
2199023263066|26388279068324|2012-02-12T02:50:55.819+0000
2199023266271|13194139538058|2011-02-23T05:01:05.495+0000
2199023266271|21990232558849|2011-11-01T17:44:40.241+0000
2199023266271|26388279077535|2012-02-23T08:03:47.069+0000
2199023266271|32985348834375|2012-07-26T20:43:16.790+0000
4398046512890|4398046519938|2010-07-25T19:22:58.093+0000
4398046512890|8796093026593|2010-10-16T21:01:57.933+0000
4398046512890|10995116278799|2010-12-21T18:09:52.361+0000
4398046512890|13194139537478|2011-01-30T22:22:37.131+0000
4398046512890|17592186052272|2011-06-12T11:08:45.782+0000
4398046512890|21990232559552|2011-10-22T13:51:33.719+0000
4398046512890|24189255819439|2012-01-03T11:24:00.284+0000
4398046512890|28587302322790|2012-05-23T18:17:01.797+0000
4398046512890|30786325588083|2012-07-14T01:23:56.068+0000
4398046513372|19791209308504|2011-08-13T21:01:55.229+0000
4398046521936|6597069770938|2010-08-11T00:19:17.907+0000
6597069770455|6597069773779|2010-09-04T21:39:03.491+0000
6597069774323|17592186050859|2011-06-04T06:55:25.817+0000
6597069774957|8796093032265|2010-11-28T20:09:54.862+0000
6597069774957|21990232565530|2011-10-15T09:35:43.607+0000
6597069774957|28587302332605|2012-03-28T21:30:02.381+0000
8796093022647|8796093023851|2010-11-03T06:49:27.612+0000
8796093022647|13194139543218|2011-02-21T10:15:35.186+0000
8796093022647|19791209309062|2011-09-20T20:23:55.915+0000
8796093022647|28587302331803|2012-04-12T10:30:12.444+0000
8796093022909|15393162795439|2011-04-29T17:19:54.426+0000
8796093027086|10995116288590|2010-12-07T04:42:27.162+0000
8796093027086|17592186051827|2011-07-01T03:19:09.915+0000
8796093027086|21990232565135|2011-10-21T07:17:17.606+0000
8796093027086|32985348834375|2012-08-09T20:01:07.719+0000
8796093028529|26388279076608|2012-02-04T00:31:29.748+0000
10995116279227|21990232557419|2011-09-13T07:03:39.921+0000
10995116279620|15393162799262|2011-03-13T13:26:18.047+0000
10995116279620|28587302327733|2012-04-23T17:44:16.218+0000
10995116285331|10995116287877|2011-01-12T13:01:56.682+0000
10995116285331|13194139538127|2011-02-05T17:00:08.314+0000
10995116285331|15393162795040|2011-04-16T23:46:11.702+0000
10995116285331|17592186055240|2011-06-05T22:33:48.985+0000
10995116285331|19791209308928|2011-08-12T05:54:14.203+0000
10995116285331|24189255816983|2012-01-10T02:23:05.043+0000
10995116285331|26388279073908|2012-02-06T18:29:30.397+0000
10995116285331|28587302332150|2012-04-11T01:55:21.328+0000
10995116285331|32985348834019|2012-08-08T08:04:00.126+0000
10995116285331|32985348843728|2012-08-07T05:37:53.667+0000
10995116286247|32985348843760|2012-08-22T23:41:55.564+0000
13194139538572|24189255815816|2011-11-21T12:32:04.991+0000
13194139538572|32985348840899|2012-08-31T09:19:30.197+0000
13194139539053|19791209305304|2011-08-10T11:11:11.152+0000
13194139539053|26388279073805|2012-03-22T23:29:27.134+0000
13194139539053|32985348839821|2012-08-23T10:03:54.596+0000
13194139539830|28587302330345|2012-04-13T11:00:37.969+0000
15393162794229|17592186046876|2011-06-28T19:25:12.291+0000
15393162794229|24189255812733|2012-01-24T22:29:23.601+0000
15393162794229|30786325588250|2012-06-06T21:42:35.070+0000
15393162794239|17592186046293|2011-07-06T17:17:02.272+0000
15393162794239|19791209301138|2011-08-06T08:46:08.676+0000
15393162794239|21990232558309|2011-10-17T17:43:26.094+0000
15393162794239|26388279067625|2012-01-21T07:11:29.598+0000
15393162794239|28587302327183|2012-04-13T15:33:44.340+0000
15393162794239|30786325585081|2012-07-31T11:41:00.043+0000
15393162796137|17592186046363|2011-06-07T22:41:24.694+0000
15393162796137|26388279077248|2012-01-22T13:54:58.594+0000
17592186045005|28587302327385|2012-03-15T22:30:54.811+0000
19791209300143|30786325581208|2012-06-03T15:49:40.454+0000
19791209302341|28587302323035|2012-05-01T18:18:42.142+0000
19791209306592|19791209309631|2011-08-06T03:38:59.364+0000
19791209306592|28587302331110|2012-03-30T20:56:55.871+0000
19791209308014|26388279068009|2012-01-09T19:51:53.618+0000
21990232556491|21990232557420|2011-11-12T01:57:53.609+0000
21990232556491|32985348835374|2012-08-02T01:08:36.570+0000
21990232565052|21990232565056|2011-11-22T11:08:58.515+0000
21990232565052|26388279073901|2012-03-07T00:49:32.442+0000
21990232565052|28587302329478|2012-04-10T03:56:32.984+0000
21990232565714|24189255814728|2011-11-28T06:23:32.689+0000
24189255811746|24189255821889|2012-01-07T08:09:05.050+0000
24189255815051|24189255820130|2012-01-04T18:18:04.997+0000
24189255815816|26388279070536|2012-02-29T09:12:43.437+0000
24189255815816|28587302325774|2012-04-20T09:06:20.004+0000
24189255815816|30786325579512|2012-07-08T02:22:06.037+0000
24189255815816|32985348836696|2012-07-28T14:49:47.304+0000
24189255816760|26388279072736|2012-03-18T18:02:47.340+0000
24189255816760|32985348833673|2012-07-29T23:27:05.680+0000
24189255818493|28587302326970|2012-04-21T01:30:22.889+0000
26388279066989|28587302332537|2012-04-18T05:32:04.013+0000
26388279069978|26388279071281|2012-02-03T03:02:36.589+0000
26388279069978|30786325583440|2012-07-28T08:30:25.349+0000
28587302322553|28587302331221|2012-05-20T09:11:59.472+0000
28587302324043|30786325577859|2012-06-10T19:08:54.157+0000
28587302328966|30786325581208|2012-05-20T09:54:37.142+0000
28587302330679|32985348838375|2012-07-18T08:47:23.681+0000
28587302331803|32985348839854|2012-09-05T15:25:36.768+0000
30786325584248|32985348842048|2012-08-04T06:43:03.057+0000
32985348838679|32985348843775|2012-08-26T02:01:50.778+0000
318|2199023256530|2010-04-06T14:44:32.566+0000
318|6597069766850|2010-08-13T16:44:17.810+0000
318|8796093032488|2010-09-20T14:22:18.212+0000
318|13194139537558|2011-03-06T17:40:51.585+0000
318|15393162795641|2011-04-24T22:30:01.150+0000
318|21990232556771|2011-11-01T20:13:48.023+0000
318|28587302326845|2012-04-05T14:55:41.079+0000
318|32985348833796|2012-08-24T07:12:21.157+0000
3212|6793|2010-03-22T15:15:21.327+0000
3212|8796093026236|2010-10-26T17:28:09.709+0000
3212|19791209304023|2011-09-25T09:46:40.078+0000
3212|30786325581540|2012-05-26T22:02:22.316+0000
5398|6944|2010-01-26T02:13:41.878+0000
5398|2199023256459|2010-03-11T01:52:17.340+0000
5398|2199023262234|2010-04-30T16:53:39.602+0000
5398|4398046515736|2010-06-09T02:47:43.447+0000
5398|6597069774831|2010-09-11T17:44:04.214+0000
5398|8796093032553|2010-10-08T22:51:20.098+0000
5398|15393162798990|2011-03-29T17:05:14.248+0000
5398|19791209304051|2011-09-07T09:44:32.347+0000
5398|21990232564201|2011-10-14T07:09:18.192+0000
5398|26388279070545|2012-03-01T08:53:51.746+0000
5398|28587302325563|2012-04-14T08:23:18.053+0000
5398|30786325578585|2012-06-26T17:10:55.360+0000
7664|7725|2010-02-03T13:44:57.806+0000
7664|4398046512376|2010-05-25T10:16:25.094+0000
7664|6597069772870|2010-09-06T17:02:05.963+0000
7664|8796093027858|2010-10-29T06:27:16.206+0000
7664|10995116287592|2010-12-08T17:38:20.579+0000
7664|15393162799690|2011-04-28T21:56:31.701+0000
7664|17592186052424|2011-06-25T16:24:54.539+0000
7664|19791209304170|2011-07-13T10:02:10.429+0000
7664|21990232557808|2011-09-28T17:54:34.415+0000
7664|24189255811164|2012-01-14T22:23:14.764+0000
7664|26388279068195|2012-03-04T06:48:11.168+0000
7664|28587302331110|2012-03-25T23:35:28.367+0000
7664|30786325583918|2012-06-27T18:45:46.261+0000
2199023255558|8796093029365|2010-11-14T12:37:42.267+0000
2199023256593|15393162793788|2011-05-24T15:40:59.415+0000
2199023258155|2199023258458|2010-03-20T13:11:59.933+0000
2199023258155|2199023265381|2010-03-16T01:21:16.739+0000
2199023258155|4398046517633|2010-05-18T06:38:05.176+0000
2199023258155|8796093030370|2010-10-15T16:23:32.125+0000
2199023258155|17592186050935|2011-06-28T17:24:15.230+0000
2199023258155|21990232556528|2011-11-07T00:29:59.913+0000
2199023258155|28587302330916|2012-04-23T00:15:48.113+0000
2199023259777|8796093029011|2010-10-14T08:07:12.185+0000
2199023261316|2199023265052|2010-04-10T01:16:40.305+0000
2199023261316|6597069772009|2010-07-27T20:26:19.792+0000
2199023261316|10995116283884|2010-11-29T07:16:11.678+0000
2199023261316|19791209303061|2011-08-20T13:48:56.378+0000
2199023261316|21990232562936|2011-09-25T10:25:48.535+0000
2199023261316|28587302329862|2012-04-23T05:36:39.897+0000
4398046511734|4398046511845|2010-06-12T01:51:24.083+0000
4398046511734|8796093026878|2010-09-26T12:03:05.451+0000
4398046511734|15393162795346|2011-05-13T10:04:02.838+0000
4398046511734|19791209304005|2011-08-25T08:55:22.661+0000
4398046511734|21990232565718|2011-11-18T19:00:26.414+0000
4398046511734|28587302326035|2012-04-27T07:39:44.964+0000
4398046511734|32985348836997|2012-08-07T06:48:52.514+0000
4398046516290|10995116278353|2010-12-29T17:51:18.704+0000
4398046518097|4398046518332|2010-06-24T16:57:39.284+0000
4398046518097|6597069772739|2010-07-16T01:32:19.758+0000
4398046518097|8796093026957|2010-10-01T23:44:43.808+0000
4398046518097|10995116288378|2010-12-13T15:14:56.123+0000
4398046518097|13194139542735|2011-03-20T07:51:03.043+0000
4398046518097|15393162799498|2011-05-04T16:46:30.777+0000
4398046518097|17592186052187|2011-07-11T06:28:27.835+0000
4398046518097|19791209310804|2011-08-27T22:25:06.616+0000
4398046518097|24189255813966|2011-12-06T17:13:58.538+0000
4398046518097|26388279072379|2012-01-18T09:00:27.776+0000
4398046518097|28587302326980|2012-04-17T07:29:01.157+0000
4398046518097|30786325580960|2012-07-14T03:38:56.146+0000
4398046518097|32985348834723|2012-08-18T14:16:23.633+0000
4398046519960|19791209304467|2011-08-19T03:17:49.643+0000
4398046519976|10995116281717|2011-01-08T16:03:37.520+0000
4398046519976|21990232558756|2011-11-03T10:29:15.287+0000
4398046519976|28587302330433|2012-05-17T17:57:27.789+0000
4398046520495|8796093024336|2010-11-04T05:55:14.786+0000
4398046520495|13194139536067|2011-03-01T14:43:00.418+0000
4398046520495|17592186048643|2011-06-17T07:10:42.588+0000
4398046520495|19791209309366|2011-08-06T05:53:15.293+0000
4398046520495|26388279074880|2012-02-25T01:08:26.830+0000
4398046520495|30786325581345|2012-05-22T23:37:25.815+0000
6597069771790|6597069775113|2010-09-09T15:03:15.755+0000
6597069773131|15393162793919|2011-04-17T08:28:54.117+0000
6597069773292|8796093025148|2010-11-01T05:24:41.799+0000
6597069773292|10995116286385|2010-12-10T03:31:38.792+0000
6597069773292|15393162796846|2011-04-11T08:41:19.660+0000
6597069773292|17592186048633|2011-07-11T19:19:36.592+0000
6597069773292|19791209308547|2011-08-31T21:19:11.743+0000
6597069773292|21990232566092|2011-10-21T17:06:08.942+0000
6597069773292|26388279066664|2012-01-18T11:09:07.851+0000
6597069773292|30786325578932|2012-05-29T05:06:06.189+0000
6597069773292|32985348841904|2012-08-09T15:24:25.417+0000
6597069774829|19791209302403|2011-08-10T13:11:36.038+0000
6597069776098|6597069776101|2010-09-16T09:11:06.042+0000
6597069776098|8796093027111|2010-10-14T02:58:52.549+0000
6597069776098|13194139538992|2011-02-04T00:23:43.527+0000
6597069776098|15393162795476|2011-05-09T07:07:00.337+0000
6597069776098|17592186049927|2011-06-19T06:14:02.697+0000
6597069776098|21990232555850|2011-10-05T12:31:40.253+0000
6597069776098|21990232566092|2011-10-24T01:22:58.456+0000
6597069776098|24189255821021|2011-12-03T17:13:08.864+0000
6597069776098|26388279075153|2012-02-26T13:13:58.714+0000
6597069776098|28587302331715|2012-05-05T02:42:29.620+0000
6597069776098|32985348833931|2012-08-22T18:56:42.821+0000
6597069776427|8796093029267|2010-10-03T17:24:29.395+0000
6597069776427|28587302322537|2012-04-13T03:34:54.660+0000
6597069776628|15393162789093|2011-04-22T18:52:29.178+0000
6597069776628|21990232563274|2011-10-30T21:53:33.857+0000
8796093024671|8796093030364|2010-11-12T00:40:18.125+0000
