user_id, book_id, book_date, book_rating
2041,97301,2021-09-02 00:00:00,5
2042,29306,2021-09-17 00:00:00,6
2042,44538,2021-06-22 00:00:00,9
2042,39705,2020-09-27 00:00:00,9
2042,228926,2021-12-31 00:00:00,3
2042,223359,2021-01-31 00:00:00,8
2046,154449,2021-06-27 00:00:00,9
2063,173734,2021-05-27 00:00:00,2
2065,181844,2021-10-05 00:00:00,6
2067,91307,2021-06-07 00:00:00,5
2068,98529,2021-10-24 00:00:00,9
2069,12831,2021-03-02 00:00:00,7
2072,195757,2021-07-12 00:00:00,9
2072,23512,2021-09-15 00:00:00,2
2075,69040,2021-12-03 00:00:00,9
2077,196627,2021-01-29 00:00:00,4
2078,2568,2021-06-23 00:00:00,5
2080,217540,2020-09-13 00:00:00,6
2082,180263,2021-05-12 00:00:00,4
2083,69037,2021-09-02 00:00:00,7
2098,9866,2021-05-22 00:00:00,1
2105,179136,2021-04-25 00:00:00,9
2105,45778,2021-04-08 00:00:00,6
2107,99111,2020-10-17 00:00:00,1
2107,96536,2021-12-14 00:00:00,2
2109,167974,2021-02-19 00:00:00,3
2110,15157,2021-04-21 00:00:00,7
2113,44715,2021-02-06 00:00:00,7
2115,144556,2021-08-22 00:00:00,2
2122,155057,2021-06-04 00:00:00,6
2127,13273,2021-02-10 00:00:00,9
2129,192856,2021-01-27 00:00:00,5
2136,60999,2021-04-18 00:00:00,6
2138,177828,2021-04-29 00:00:00,6
2143,133753,2020-09-18 00:00:00,5
2143,109292,2021-12-21 00:00:00,3
2144,6683,2021-05-01 00:00:00,1
2145,5348,2021-07-10 00:00:00,8
2147,157863,2021-05-31 00:00:00,5
2149,116977,2021-01-21 00:00:00,6
2150,174727,2021-10-02 00:00:00,6
2151,114001,2021-05-07 00:00:00,5
2152,218264,2021-02-25 00:00:00,3
2152,225402,2021-07-15 00:00:00,9
2157,18715,2020-12-13 00:00:00,8
2157,228921,2021-06-01 00:00:00,4
2163,205408,2020-10-10 00:00:00,5
2166,162934,2021-10-02 00:00:00,1
2174,126020,2020-12-18 00:00:00,3
2179,143792,2021-06-23 00:00:00,2
2179,75230,2020-12-16 00:00:00,5
2180,32619,2020-12-15 00:00:00,2
2181,208537,2020-10-27 00:00:00,7
2182,212650,2020-10-04 00:00:00,1
2182,156401,2021-04-10 00:00:00,1
2183,156473,2021-08-12 00:00:00,3
2184,102126,2021-01-07 00:00:00,8
2187,181799,2021-12-23 00:00:00,9
2202,155889,2021-07-28 00:00:00,6
2203,78394,2021-07-25 00:00:00,6
2214,36925,2021-01-27 00:00:00,6
2219,80123,2020-10-21 00:00:00,2
2225,29705,2020-12-17 00:00:00,3
2230,171426,2021-06-15 00:00:00,5
2233,55871,2021-01-16 00:00:00,3
2234,36453,2020-10-23 00:00:00,3
2234,131625,2021-02-13 00:00:00,3
2235,44597,2021-08-09 00:00:00,9
2237,229118,2020-09-07 00:00:00,9
2237,162574,2021-06-20 00:00:00,4
2240,145359,2020-09-23 00:00:00,7
2240,72629,2021-06-22 00:00:00,1
2241,3724,2020-11-25 00:00:00,5
2243,148983,2020-11-15 00:00:00,3
2244,90132,2021-04-20 00:00:00,1
2247,202174,2021-07-28 00:00:00,7
2257,134163,2021-05-24 00:00:00,9
2257,194025,2020-11-11 00:00:00,5
2258,41706,2021-12-11 00:00:00,1
2259,120965,2021-02-07 00:00:00,3
2260,221789,2021-11-11 00:00:00,6
2263,226694,2021-12-30 00:00:00,6
2265,196726,2021-03-21 00:00:00,9
2267,40870,2021-10-24 00:00:00,8
2271,102516,2020-10-20 00:00:00,2
2281,87969,2021-11-21 00:00:00,6
2285,36056,2021-11-09 00:00:00,8
2291,228824,2021-07-11 00:00:00,2
2296,12635,2020-10-31 00:00:00,9
2297,93219,2021-06-15 00:00:00,7
2298,222957,2020-09-07 00:00:00,4
2303,19934,2020-11-10 00:00:00,9
2306,62571,2021-10-18 00:00:00,2
2308,211881,2021-03-16 00:00:00,3
2311,84630,2021-02-18 00:00:00,9
2315,31597,2021-02-03 00:00:00,6
2324,202207,2020-09-21 00:00:00,6
2326,84539,2020-11-10 00:00:00,8
2326,160179,2021-08-24 00:00:00,8
2332,16289,2021-11-05 00:00:00,4
2334,41587,2021-03-26 00:00:00,9
2334,25974,2020-10-26 00:00:00,5
2335,52491,2021-07-07 00:00:00,7
2338,170336,2020-12-12 00:00:00,2
2341,180334,2020-10-21 00:00:00,1
2343,97339,2021-07-10 00:00:00,7
2344,80782,2021-02-17 00:00:00,2
2344,135666,2021-07-09 00:00:00,1
2350,11603,2020-09-25 00:00:00,4
2350,153711,2021-06-20 00:00:00,9
2352,59466,2021-03-28 00:00:00,2
2353,44139,2021-01-01 00:00:00,1
2355,70453,2021-07-22 00:00:00,6
2355,5016,2020-09-20 00:00:00,5
2356,135955,2021-07-21 00:00:00,9
2360,103895,2021-07-25 00:00:00,8
2362,32760,2021-06-10 00:00:00,9
2365,91537,2021-02-10 00:00:00,3
2366,89585,2021-06-02 00:00:00,7
2366,39563,2021-04-26 00:00:00,1
2368,113256,2021-08-10 00:00:00,5
2378,127963,2020-12-21 00:00:00,9
2378,213635,2020-10-02 00:00:00,4
2378,235586,2021-11-03 00:00:00,6
2380,92398,2021-08-30 00:00:00,2
2386,128883,2021-07-27 00:00:00,2
2387,150342,2021-02-18 00:00:00,6
2389,201688,2021-01-10 00:00:00,8
2390,235117,2021-03-04 00:00:00,7
2391,140022,2021-09-23 00:00:00,4
2391,101917,2021-02-15 00:00:00,8
2393,60458,2021-02-23 00:00:00,3
2395,102630,2020-12-08 00:00:00,8
2397,97579,2021-08-22 00:00:00,2
2400,142278,2021-09-20 00:00:00,9
2401,17290,2021-06-10 00:00:00,5
2402,188224,2021-11-25 00:00:00,4
2403,156467,2021-10-05 00:00:00,6
2403,216289,2021-04-02 00:00:00,9
2419,132023,2021-10-20 00:00:00,8
2421,175879,2021-10-18 00:00:00,2
2421,26366,2021-06-20 00:00:00,5
2421,4371,2020-11-17 00:00:00,8
2424,206510,2020-09-02 00:00:00,8
2424,210758,2020-11-23 00:00:00,4
2425,2867,2021-05-14 00:00:00,1
2426,168384,2021-12-29 00:00:00,2
2426,63063,2020-10-09 00:00:00,7
2429,102000,2021-02-14 00:00:00,4
2434,85659,2021-09-11 00:00:00,1
2438,50186,2021-07-01 00:00:00,5
2441,46078,2021-06-16 00:00:00,4
2444,17750,2021-06-28 00:00:00,5
2448,209805,2021-07-17 00:00:00,6
2454,174409,2020-10-09 00:00:00,7
2464,116447,2021-07-22 00:00:00,3
2467,39410,2021-08-15 00:00:00,5
2470,224838,2021-06-03 00:00:00,7
2470,69455,2021-12-20 00:00:00,3
2470,217605,2021-08-25 00:00:00,8
2471,202619,2020-09-04 00:00:00,9
2473,27296,2020-09-13 00:00:00,5
2477,118197,2021-12-18 00:00:00,2
2480,58622,2020-09-06 00:00:00,1
2480,186756,2021-05-09 00:00:00,7
2486,186794,2021-12-24 00:00:00,6
2487,17197,2021-05-11 00:00:00,3
2499,20271,2021-03-24 00:00:00,9
2506,44303,2021-10-10 00:00:00,4
2514,133355,2021-07-15 00:00:00,7
2519,32533,2021-01-31 00:00:00,6
2522,99385,2021-08-05 00:00:00,5
2525,221482,2021-01-11 00:00:00,2
2525,138445,2021-06-23 00:00:00,7
2525,124393,2021-10-14 00:00:00,9
2526,198882,2021-07-18 00:00:00,2
2526,14558,2020-11-08 00:00:00,4
2526,119262,2021-11-01 00:00:00,9
2527,28199,2021-12-30 00:00:00,4
2528,85517,2021-12-06 00:00:00,2
2533,158348,2021-02-03 00:00:00,3
2536,58155,2021-07-30 00:00:00,3
2538,108918,2021-09-17 00:00:00,7
2542,194153,2020-11-20 00:00:00,5
2544,157454,2021-02-12 00:00:00,9
2546,78925,2021-07-27 00:00:00,3
2548,54608,2021-05-03 00:00:00,8
2550,110389,2021-02-05 00:00:00,5
2552,183044,2021-09-13 00:00:00,3
2556,9706,2021-11-21 00:00:00,3
2556,107557,2021-05-31 00:00:00,3
2556,169157,2020-12-09 00:00:00,1
2561,191442,2020-12-08 00:00:00,2
2570,151907,2021-02-19 00:00:00,3
2570,187234,2021-03-07 00:00:00,7
2577,59077,2020-11-26 00:00:00,5
2577,128028,2021-07-31 00:00:00,2
2584,42700,2021-11-06 00:00:00,8
2584,177669,2021-04-21 00:00:00,6
2585,84033,2021-01-18 00:00:00,8
2586,135570,2021-02-16 00:00:00,5
2588,226470,2020-11-04 00:00:00,5
2589,134636,2021-03-18 00:00:00,7
2589,60921,2020-11-08 00:00:00,9
2590,157882,2021-01-23 00:00:00,4
2592,20269,2021-08-29 00:00:00,8
2600,130460,2021-10-18 00:00:00,5
2604,172006,2021-05-21 00:00:00,9
2605,55568,2021-03-09 00:00:00,6
2606,25885,2021-12-14 00:00:00,3
2606,207719,2021-04-25 00:00:00,5
2608,77341,2020-12-26 00:00:00,8
2608,221351,2021-09-07 00:00:00,8
2612,41261,2021-05-10 00:00:00,6
2616,70171,2021-01-23 00:00:00,9
2619,57798,2021-01-20 00:00:00,8
2623,178985,2021-10-29 00:00:00,6
2626,194534,2021-11-22 00:00:00,9
2627,28936,2020-10-16 00:00:00,8
2630,131089,2021-08-21 00:00:00,2
2634,47181,2020-11-02 00:00:00,9
2636,84142,2021-01-20 00:00:00,7
2638,192951,2020-11-23 00:00:00,8
2639,154515,2021-06-15 00:00:00,6
2641,115411,2020-09-02 00:00:00,6
2642,28169,2020-10-16 00:00:00,5
2642,156097,2021-11-08 00:00:00,7
2645,47931,2020-10-18 00:00:00,5
2646,79760,2021-12-12 00:00:00,8
2646,174176,2020-10-12 00:00:00,5
2647,221396,2020-11-03 00:00:00,3
2654,74737,2021-03-20 00:00:00,7
2656,161148,2020-11-23 00:00:00,1
2657,110648,2020-11-04 00:00:00,7
2664,55531,2021-02-28 00:00:00,2
2669,151121,2021-02-21 00:00:00,7
2672,55897,2020-11-19 00:00:00,1
2686,161393,2021-01-02 00:00:00,2
2689,168976,2020-12-04 00:00:00,6
2689,196568,2020-10-14 00:00:00,5
2700,117169,2020-09-14 00:00:00,7
2704,18920,2020-09-14 00:00:00,1
2713,20277,2021-02-22 00:00:00,6
2720,120994,2021-03-16 00:00:00,4
2722,174233,2021-07-15 00:00:00,1
2723,177342,2021-05-21 00:00:00,7
2724,159001,2020-11-02 00:00:00,2
2725,38525,2021-10-01 00:00:00,8
2726,22645,2021-01-21 00:00:00,9
2728,80127,2020-10-05 00:00:00,7
2732,135056,2021-12-26 00:00:00,9
2737,144725,2020-12-06 00:00:00,4
2738,192625,2021-04-24 00:00:00,7
2739,23814,2021-09-07 00:00:00,1
2744,8103,2021-03-19 00:00:00,6
2757,6161,2021-11-20 00:00:00,6
2759,112026,2021-05-16 00:00:00,9
2761,191854,2021-01-07 00:00:00,1
2761,164275,2021-12-25 00:00:00,9
2761,158728,2021-03-15 00:00:00,2
2762,95391,2021-07-29 00:00:00,4
2764,208581,2020-11-19 00:00:00,4
2765,69802,2021-10-04 00:00:00,4
2767,9008,2020-12-28 00:00:00,4
2772,84450,2021-03-20 00:00:00,8
2772,50493,2021-07-03 00:00:00,5
2780,75959,2020-11-24 00:00:00,9
2783,107782,2020-09-21 00:00:00,8
2786,124245,2021-09-19 00:00:00,9
2792,232078,2021-03-23 00:00:00,7
2797,116025,2021-12-26 00:00:00,4
2806,190602,2021-10-27 00:00:00,1
2807,115499,2021-07-08 00:00:00,4
2807,118931,2021-12-10 00:00:00,3
2808,126683,2020-12-16 00:00:00,1
2810,178432,2021-08-13 00:00:00,7
2811,29107,2020-12-20 00:00:00,3
2814,29186,2021-01-21 00:00:00,5
2818,144361,2020-11-23 00:00:00,9
2821,168358,2021-09-03 00:00:00,7
2825,11445,2021-03-12 00:00:00,7
2825,61829,2021-12-24 00:00:00,8
2829,22223,2021-04-14 00:00:00,9
2830,70109,2020-11-05 00:00:00,4
2832,129577,2021-05-11 00:00:00,7
2832,196690,2021-09-16 00:00:00,8
2834,119513,2021-10-29 00:00:00,8
2836,92611,2021-11-19 00:00:00,2
2836,208201,2021-07-01 00:00:00,6
2837,80744,2021-04-29 00:00:00,3
2839,124050,2021-07-04 00:00:00,4
2840,39748,2021-10-12 00:00:00,5
2845,123438,2021-08-02 00:00:00,2
2847,230743,2021-04-14 00:00:00,7
2856,169932,2020-09-22 00:00:00,2
2861,179074,2021-09-29 00:00:00,8
2861,86151,2020-10-26 00:00:00,3
2862,182369,2020-12-05 00:00:00,8
2862,152948,2021-10-13 00:00:00,9
2867,31086,2020-09-22 00:00:00,2
2874,212960,2021-03-30 00:00:00,3
2878,126821,2021-06-21 00:00:00,3
2882,181840,2021-12-17 00:00:00,4
2893,150681,2020-11-08 00:00:00,7
2897,208657,2021-02-20 00:00:00,9
2901,141693,2021-01-05 00:00:00,7
2904,126641,2021-09-04 00:00:00,3
2906,105743,2021-11-12 00:00:00,7
2908,114675,2020-12-30 00:00:00,9
2910,44282,2020-12-04 00:00:00,5
2910,160640,2021-03-08 00:00:00,1
2922,58243,2021-04-20 00:00:00,6
2927,230748,2021-04-23 00:00:00,1
2930,179889,2021-07-13 00:00:00,4
2931,36174,2020-11-16 00:00:00,7
2932,79074,2021-06-06 00:00:00,6
2935,36091,2021-10-09 00:00:00,3
2937,32832,2021-02-09 00:00:00,5
2946,225033,2021-12-02 00:00:00,5
2947,97811,2021-03-05 00:00:00,6
2948,203869,2021-12-11 00:00:00,7
2950,158062,2020-12-02 00:00:00,7
2953,90595,2021-05-06 00:00:00,8
2964,47742,2021-01-31 00:00:00,3
2967,162651,2021-10-24 00:00:00,4
2973,212047,2021-12-14 00:00:00,5
2974,145821,2021-09-23 00:00:00,3
2978,67223,2020-11-14 00:00:00,9
2979,58507,2021-06-17 00:00:00,1
2980,183249,2021-02-07 00:00:00,2
2981,49636,2020-10-17 00:00:00,9
2981,90335,2020-12-10 00:00:00,7
2986,44250,2020-09-12 00:00:00,5
2987,90841,2021-09-06 00:00:00,5
2991,209728,2021-06-02 00:00:00,3
2995,158901,2021-02-06 00:00:00,2
2999,4378,2021-12-18 00:00:00,8
3004,41659,2021-05-01 00:00:00,2
3005,95814,2021-01-31 00:00:00,1
3007,185633,2021-04-24 00:00:00,5
3009,187516,2021-04-11 00:00:00,5
3010,17967,2021-05-11 00:00:00,6
3016,164466,2021-07-20 00:00:00,5
3024,216659,2021-04-24 00:00:00,5
3027,104388,2021-08-12 00:00:00,2
3029,39782,2020-11-15 00:00:00,5
3030,10492,2020-12-11 00:00:00,5
3033,125120,2021-11-29 00:00:00,7
3039,1437,2021-05-10 00:00:00,1
3040,146725,2020-10-11 00:00:00,1
3040,193549,2020-11-29 00:00:00,3
3041,120399,2020-11-29 00:00:00,2
3042,93691,2020-10-23 00:00:00,1
3045,167248,2021-12-11 00:00:00,2
3046,211151,2021-09-12 00:00:00,5
3048,702,2021-03-16 00:00:00,7
3051,95516,2021-06-29 00:00:00,1
3055,217039,2020-11-03 00:00:00,2
3055,113889,2021-12-03 00:00:00,4
3056,183475,2020-09-05 00:00:00,5
3057,115936,2021-07-29 00:00:00,2
3058,171075,2021-11-14 00:00:00,6
3065,74124,2020-10-05 00:00:00,5
3069,235113,2021-09-20 00:00:00,5
3074,120928,2021-04-24 00:00:00,8
3077,187450,2020-12-02 00:00:00,2
3079,211802,2021-04-05 00:00:00,4
3083,96019,2020-10-16 00:00:00,2
3087,74985,2020-12-08 00:00:00,2
3092,184934,2020-09-27 00:00:00,4
3094,230656,2021-10-04 00:00:00,2
3096,92698,2021-08-15 00:00:00,4
3101,201978,2021-08-24 00:00:00,6
3102,173090,2021-05-02 00:00:00,2
3105,202349,2021-10-15 00:00:00,6
3108,50249,2021-05-09 00:00:00,4
3113,201574,2020-10-13 00:00:00,9
3114,115831,2021-01-24 00:00:00,2
3120,64330,2021-04-26 00:00:00,7
3123,120618,2021-03-27 00:00:00,9
3124,73973,2021-10-24 00:00:00,1
3124,66817,2021-03-02 00:00:00,2
3126,156127,2021-09-25 00:00:00,5
3127,128363,2021-10-05 00:00:00,2
3129,9123,2021-11-15 00:00:00,1
3133,32025,2021-08-16 00:00:00,6
3133,21484,2021-10-11 00:00:00,1
3135,212255,2021-03-12 00:00:00,3
3137,185795,2021-11-10 00:00:00,4
3139,8120,2021-11-10 00:00:00,9
3139,165873,2021-11-26 00:00:00,3
3142,221547,2021-01-19 00:00:00,8
3146,59757,2021-10-30 00:00:00,9
3148,216944,2021-05-19 00:00:00,2
3162,179970,2021-12-06 00:00:00,6
3162,49387,2021-05-02 00:00:00,9
3163,224746,2020-09-23 00:00:00,1
3165,171703,2020-12-17 00:00:00,6
3166,68258,2020-11-18 00:00:00,9
3166,229220,2020-10-15 00:00:00,9
3167,216763,2020-09-16 00:00:00,8
3168,139654,2020-09-07 00:00:00,3
3170,166417,2021-08-02 00:00:00,9
3177,30339,2021-01-22 00:00:00,9
3178,67641,2020-11-26 00:00:00,5
3180,172945,2021-06-28 00:00:00,3
3181,171011,2021-10-05 00:00:00,3
3181,66667,2020-10-14 00:00:00,5
3182,3679,2021-03-10 00:00:00,5
3188,187816,2021-06-30 00:00:00,8
3188,126748,2021-06-16 00:00:00,1
3190,185280,2021-02-04 00:00:00,3
3191,10796,2021-05-20 00:00:00,3
3192,65965,2021-01-02 00:00:00,1
3198,108884,2020-11-03 00:00:00,9
3198,21281,2021-12-20 00:00:00,8
3199,201941,2021-07-28 00:00:00,5
3203,49667,2021-09-27 00:00:00,7
3204,145997,2021-07-09 00:00:00,8
3205,14927,2021-09-03 00:00:00,8
3206,28566,2021-01-07 00:00:00,5
3208,133301,2020-10-21 00:00:00,7
3208,75378,2020-09-20 00:00:00,1
3209,30318,2021-03-02 00:00:00,9
3211,106054,2021-08-14 00:00:00,3
3217,105856,2021-10-24 00:00:00,1
3219,230518,2020-11-17 00:00:00,5
3219,185183,2021-06-05 00:00:00,3
3221,185223,2020-12-09 00:00:00,6
3224,101748,2020-12-03 00:00:00,3
3230,180765,2021-02-22 00:00:00,5
3234,192127,2021-11-23 00:00:00,4
3234,149279,2021-01-02 00:00:00,5
3236,56491,2021-04-14 00:00:00,1
3236,53215,2021-03-26 00:00:00,3
3239,179439,2021-06-26 00:00:00,6
3246,231795,2021-02-23 00:00:00,4
3246,192665,2021-05-22 00:00:00,7
3248,79418,2021-01-07 00:00:00,9
3251,28037,2021-06-27 00:00:00,4
3253,63674,2021-07-26 00:00:00,9
3254,106430,2021-07-23 00:00:00,7
3255,187098,2021-07-20 00:00:00,7
3262,151392,2020-11-28 00:00:00,8
3266,153616,2021-02-07 00:00:00,2
3267,96486,2021-11-09 00:00:00,5
3268,137795,2021-07-03 00:00:00,8
3268,126899,2020-10-07 00:00:00,4
3271,162514,2021-12-06 00:00:00,5
3272,112039,2021-11-22 00:00:00,4
3272,213335,2021-05-31 00:00:00,4
3277,195544,2021-02-20 00:00:00,7
3283,114286,2021-06-21 00:00:00,7
3291,150601,2021-12-08 00:00:00,8
3292,87456,2020-12-23 00:00:00,8
3301,14876,2020-11-27 00:00:00,1
3304,125470,2021-03-27 00:00:00,4
3309,53391,2020-10-08 00:00:00,8
3310,66561,2021-06-16 00:00:00,2
3312,41165,2021-11-25 00:00:00,5
3313,220866,2021-04-03 00:00:00,8
3324,149134,2021-09-07 00:00:00,3
3324,169722,2021-03-20 00:00:00,1
3332,73477,2020-11-15 00:00:00,7
3338,4028,2020-12-13 00:00:00,9
3347,1890,2021-11-03 00:00:00,6
3351,206868,2020-11-07 00:00:00,5
3354,104476,2021-05-10 00:00:00,4
3357,87185,2021-05-23 00:00:00,3
3361,44170,2021-09-17 00:00:00,3
3363,114738,2021-01-07 00:00:00,3
3363,31195,2021-11-03 00:00:00,9
3365,217464,2020-12-03 00:00:00,8
3368,189847,2021-11-19 00:00:00,4
3370,201982,2021-07-02 00:00:00,9
3373,182035,2020-09-15 00:00:00,9
3373,124377,2021-01-01 00:00:00,3
3375,118224,2021-03-12 00:00:00,1
3381,130615,2021-08-01 00:00:00,6
3382,2016,2021-08-12 00:00:00,2
3382,123177,2021-09-04 00:00:00,3
3383,84964,2021-02-09 00:00:00,3
3384,178346,2020-12-15 00:00:00,2
3389,221084,2021-01-27 00:00:00,8
3394,120405,2021-08-17 00:00:00,5
3402,106292,2020-11-12 00:00:00,3
3409,191874,2020-10-02 00:00:00,1
3416,78344,2020-12-28 00:00:00,5
3422,77125,2020-09-29 00:00:00,2
3428,9408,2021-03-23 00:00:00,2
3429,199283,2021-01-14 00:00:00,5
3431,180388,2021-09-28 00:00:00,1
3433,14675,2021-02-09 00:00:00,5
3433,188335,2020-10-25 00:00:00,8
3433,178151,2021-09-25 00:00:00,2
3440,188409,2021-06-23 00:00:00,4
3441,66555,2020-09-08 00:00:00,2
3446,180675,2021-09-02 00:00:00,2
3449,35176,2021-06-02 00:00:00,4
3450,91829,2021-04-17 00:00:00,6
3452,63503,2020-12-13 00:00:00,1
3455,9132,2021-03-02 00:00:00,1
3457,120254,2021-08-18 00:00:00,8
3458,143765,2020-09-20 00:00:00,5
3458,36631,2021-07-15 00:00:00,6
3460,79202,2021-04-11 00:00:00,4
3462,135338,2021-01-18 00:00:00,8
3462,84117,2021-06-07 00:00:00,1
3470,19043,2021-06-26 00:00:00,4
3471,58739,2021-02-02 00:00:00,7
3475,135196,2021-11-01 00:00:00,3
3478,161201,2020-10-15 00:00:00,1
3478,216544,2020-09-03 00:00:00,9
3479,106828,2021-05-16 00:00:00,5
3484,91349,2021-05-07 00:00:00,9
3487,128169,2021-04-20 00:00:00,3
3488,123737,2020-10-12 00:00:00,7
3492,200075,2021-05-21 00:00:00,8
3497,31366,2021-01-13 00:00:00,1
3498,99556,2020-09-28 00:00:00,6
3500,104859,2021-07-07 00:00:00,9
3501,170161,2021-03-14 00:00:00,7
3502,99188,2020-10-05 00:00:00,3
3502,190675,2020-09-26 00:00:00,7
3503,50188,2021-09-16 00:00:00,8
3512,50599,2021-05-10 00:00:00,7
3513,144639,2021-12-02 00:00:00,8
3513,57738,2021-12-10 00:00:00,1
3515,223479,2021-08-12 00:00:00,6
3515,118355,2021-02-05 00:00:00,7
3518,29726,2021-05-02 00:00:00,2
3518,94758,2021-03-22 00:00:00,7
3520,99286,2021-10-05 00:00:00,3
3521,226321,2021-11-05 00:00:00,7
3523,15820,2020-12-28 00:00:00,9
3525,194314,2020-12-15 00:00:00,2
3528,5441,2021-08-15 00:00:00,5
3529,84669,2021-05-07 00:00:00,4
3533,20116,2021-05-09 00:00:00,2
3539,84770,2020-11-03 00:00:00,5
3540,155454,2021-12-11 00:00:00,4
3543,41803,2021-09-02 00:00:00,2
3546,162256,2021-02-25 00:00:00,3
3552,36734,2021-10-16 00:00:00,3
3554,935,2020-12-18 00:00:00,6
3554,8413,2021-04-22 00:00:00,5
3556,22794,2021-08-25 00:00:00,1
3560,55299,2021-02-22 00:00:00,8
3564,113337,2021-05-25 00:00:00,8
3567,97783,2021-10-21 00:00:00,7
3573,126789,2021-04-21 00:00:00,3
3574,176652,2021-06-24 00:00:00,3
3577,227455,2021-12-03 00:00:00,2
3585,92311,2020-10-11 00:00:00,5
3588,162183,2021-06-21 00:00:00,8
3590,197251,2021-08-24 00:00:00,1
3590,201228,2020-12-15 00:00:00,6
3590,46235,2021-09-28 00:00:00,6
3591,130717,2021-03-29 00:00:00,9
3594,150037,2021-05-17 00:00:00,6
3598,104510,2021-02-12 00:00:00,6
3600,9780,2020-11-05 00:00:00,7
3600,207596,2021-02-12 00:00:00,7
3612,234235,2021-10-20 00:00:00,2
3615,51451,2021-03-27 00:00:00,4
3617,102221,2021-10-10 00:00:00,8
3617,152315,2021-07-08 00:00:00,6
3617,234657,2021-09-17 00:00:00,3
3619,59934,2021-01-11 00:00:00,3
3627,213088,2021-05-24 00:00:00,2
3639,182439,2020-09-17 00:00:00,6
3640,70325,2021-10-25 00:00:00,7
3646,72415,2021-08-18 00:00:00,4
3647,6729,2020-12-18 00:00:00,3
3648,202763,2020-10-08 00:00:00,5
3649,82312,2021-07-10 00:00:00,4
3654,183056,2021-07-23 00:00:00,2
3668,178647,2020-12-28 00:00:00,9
3671,116742,2021-04-13 00:00:00,5
3672,12720,2020-10-03 00:00:00,2
3673,74654,2021-02-21 00:00:00,9
3676,11330,2021-05-24 00:00:00,4
3677,186361,2021-09-25 00:00:00,1
3677,28724,2021-08-28 00:00:00,2
3677,79523,2020-12-23 00:00:00,8
3677,96764,2021-04-28 00:00:00,5
3677,76443,2021-05-01 00:00:00,8
3682,20110,2021-08-17 00:00:00,2
3684,81549,2021-01-12 00:00:00,8
3686,166329,2020-12-25 00:00:00,4
3694,104505,2021-12-20 00:00:00,9
3695,199152,2020-11-12 00:00:00,6
3696,124412,2021-10-30 00:00:00,4
3696,128643,2021-10-28 00:00:00,8
3698,152363,2021-02-15 00:00:00,2
3705,5321,2020-09-18 00:00:00,5
3706,56156,2021-12-10 00:00:00,2
3713,182380,2021-09-18 00:00:00,2
3715,43279,2021-08-06 00:00:00,2
3716,33461,2021-11-27 00:00:00,8
3717,95716,2020-12-26 00:00:00,7
3733,8173,2020-11-15 00:00:00,8
3734,92191,2020-11-06 00:00:00,7
3735,110162,2020-10-08 00:00:00,9
3740,183872,2020-12-25 00:00:00,8
3741,155560,2020-10-21 00:00:00,6
3746,44655,2020-10-17 00:00:00,7
3754,183157,2021-08-27 00:00:00,1
3755,223118,2020-12-27 00:00:00,7
3756,166585,2020-10-12 00:00:00,3
3770,216594,2021-03-08 00:00:00,9
3771,188990,2020-10-11 00:00:00,4
3777,89247,2020-10-18 00:00:00,8
3786,33169,2020-12-23 00:00:00,4
3786,63570,2021-04-17 00:00:00,8
3786,173360,2020-12-16 00:00:00,3
3791,101484,2021-06-11 00:00:00,1
3792,223428,2021-07-23 00:00:00,3
3795,38567,2021-12-05 00:00:00,8
3800,84775,2021-08-21 00:00:00,4
3801,207427,2021-03-28 00:00:00,8
3807,143400,2021-11-13 00:00:00,7
3812,101006,2021-03-11 00:00:00,3
3812,141165,2021-09-06 00:00:00,5
3817,39474,2021-10-14 00:00:00,4
3821,125172,2020-11-13 00:00:00,9
3822,132220,2020-11-12 00:00:00,7
3826,138946,2021-10-14 00:00:00,4
3833,419,2021-02-27 00:00:00,5
3834,154895,2021-10-26 00:00:00,4
3836,179968,2021-01-18 00:00:00,4
3847,145405,2021-05-27 00:00:00,1
3849,89904,2021-09-26 00:00:00,1
3850,138559,2021-02-04 00:00:00,3
3856,146264,2021-11-24 00:00:00,6
3862,4909,2021-12-08 00:00:00,5
3863,209930,2021-08-08 00:00:00,5
3863,214323,2021-03-23 00:00:00,9
3865,34772,2021-07-31 00:00:00,4
3868,168730,2021-06-20 00:00:00,1
3868,153653,2021-09-18 00:00:00,6
3869,217878,2021-01-28 00:00:00,4
3875,182669,2021-10-18 00:00:00,2
3881,43583,2020-12-08 00:00:00,8
3882,228764,2020-10-29 00:00:00,5
3884,116377,2021-06-07 00:00:00,9
3885,80366,2021-05-26 00:00:00,4
3889,63146,2020-12-21 00:00:00,2
3889,90921,2021-05-27 00:00:00,5
3891,55951,2021-08-12 00:00:00,1
3895,188084,2021-09-23 00:00:00,4
3900,72229,2021-08-17 00:00:00,8
3901,109515,2021-08-03 00:00:00,6
3904,57068,2021-08-08 00:00:00,6
3908,39003,2020-12-28 00:00:00,2
3909,184058,2021-09-25 00:00:00,7
3911,103274,2021-06-27 00:00:00,5
3917,234325,2020-12-04 00:00:00,3
3920,177260,2021-11-08 00:00:00,2
3920,29896,2020-12-15 00:00:00,2
3923,107213,2020-12-12 00:00:00,5
3924,234378,2021-09-30 00:00:00,8
3924,214691,2021-12-06 00:00:00,3
3925,176711,2021-04-23 00:00:00,1
3927,174293,2020-09-20 00:00:00,4
3928,191005,2021-03-29 00:00:00,1
