address_id,zipcode,city,state_abbr,state,county_id,county_name,msa_id,msa_name,lat,lng,population,market_id,market_name,region_id,region_name,store_id,other
812,7626,Cresskill,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,40.9405,-73.9597,8777,2,Middle Atlantic,1,Northeast,76,6.225283729
813,7627,Demarest,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,40.955,-73.9568,5000,2,Middle Atlantic,1,Northeast,76,7.236009272
814,7627,Demarest,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,40.955,-73.9568,5000,2,Middle Atlantic,1,Northeast,76,7.236009272
815,7627,Demarest,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,40.955,-73.9568,5000,2,Middle Atlantic,1,Northeast,76,7.236009272
816,7630,Emerson,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,40.9749,-74.0239,7669,2,Middle Atlantic,1,Northeast,80,8.352919473
817,7630,Emerson,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,40.9749,-74.0239,7669,2,Middle Atlantic,1,Northeast,80,8.352919473
818,7630,Emerson,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,40.9749,-74.0239,7669,2,Middle Atlantic,1,Northeast,80,8.352919473
819,7632,Englewood Cliffs,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,40.8821,-73.9466,5406,2,Middle Atlantic,1,Northeast,76,2.518310241
820,7632,Englewood Cliffs,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,40.8821,-73.9466,5406,2,Middle Atlantic,1,Northeast,76,2.518310241
821,7632,Englewood Cliffs,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,40.8821,-73.9466,5406,2,Middle Atlantic,1,Northeast,76,2.518310241
822,7640,Harrington Park,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,40.9899,-73.9802,4806,2,Middle Atlantic,1,Northeast,88,9.498020973
823,7640,Harrington Park,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,40.9899,-73.9802,4806,2,Middle Atlantic,1,Northeast,88,9.498020973
824,7640,Harrington Park,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,40.9899,-73.9802,4806,2,Middle Atlantic,1,Northeast,88,9.498020973
825,7641,Haworth,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,40.9622,-73.9976,3464,2,Middle Atlantic,1,Northeast,76,7.81809092
826,7641,Haworth,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,40.9622,-73.9976,3464,2,Middle Atlantic,1,Northeast,76,7.81809092
827,7641,Haworth,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,40.9622,-73.9976,3464,2,Middle Atlantic,1,Northeast,76,7.81809092
828,7642,Hillsdale,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,41.0074,-74.0441,10510,2,Middle Atlantic,1,Northeast,80,8.900194692
829,7642,Hillsdale,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,41.0074,-74.0441,10510,2,Middle Atlantic,1,Northeast,80,8.900194692
830,7642,Hillsdale,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,41.0074,-74.0441,10510,2,Middle Atlantic,1,Northeast,80,8.900194692
831,7643,Little Ferry,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,40.8463,-74.0386,10925,2,Middle Atlantic,1,Northeast,76,3.549920057
832,7643,Little Ferry,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,40.8463,-74.0386,10925,2,Middle Atlantic,1,Northeast,76,3.549920057
833,7643,Little Ferry,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,40.8463,-74.0386,10925,2,Middle Atlantic,1,Northeast,76,3.549920057
834,7646,New Milford,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,40.9339,-74.0195,16759,2,Middle Atlantic,1,Northeast,76,6.275691831
835,7646,New Milford,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,40.9339,-74.0195,16759,2,Middle Atlantic,1,Northeast,76,6.275691831
836,7646,New Milford,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,40.9339,-74.0195,16759,2,Middle Atlantic,1,Northeast,76,6.275691831
837,7647,Rockleigh,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,41.0024,-73.9328,533,2,Middle Atlantic,1,Northeast,88,8.183921233
838,7647,Rockleigh,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,41.0024,-73.9328,533,2,Middle Atlantic,1,Northeast,88,8.183921233
839,7647,Rockleigh,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,41.0024,-73.9328,533,2,Middle Atlantic,1,Northeast,88,8.183921233
840,7650,Palisades Park,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,40.847,-73.9965,20753,2,Middle Atlantic,1,Northeast,76,1.355187665
841,7650,Palisades Park,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,40.847,-73.9965,20753,2,Middle Atlantic,1,Northeast,76,1.355187665
842,7650,Palisades Park,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,40.847,-73.9965,20753,2,Middle Atlantic,1,Northeast,76,1.355187665
843,7656,Park Ridge,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,41.0353,-74.0422,8900,2,Middle Atlantic,1,Northeast,80,10.42949861
844,7656,Park Ridge,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,41.0353,-74.0422,8900,2,Middle Atlantic,1,Northeast,80,10.42949861
845,7656,Park Ridge,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,41.0353,-74.0422,8900,2,Middle Atlantic,1,Northeast,80,10.42949861
846,7657,Ridgefield,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,40.8312,-74.0146,11357,2,Middle Atlantic,1,Northeast,76,2.647103199
847,7657,Ridgefield,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,40.8312,-74.0146,11357,2,Middle Atlantic,1,Northeast,76,2.647103199
848,7657,Ridgefield,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,40.8312,-74.0146,11357,2,Middle Atlantic,1,Northeast,76,2.647103199
849,7660,Ridgefield Park,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,40.8544,-74.0199,13059,2,Middle Atlantic,1,Northeast,76,2.569616344
850,7660,Ridgefield Park,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,40.8544,-74.0199,13059,2,Middle Atlantic,1,Northeast,76,2.569616344
851,7660,Ridgefield Park,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,40.8544,-74.0199,13059,2,Middle Atlantic,1,Northeast,76,2.569616344
852,7661,River Edge,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,40.9269,-74.0387,11647,2,Middle Atlantic,1,Northeast,76,6.338737253
853,7661,River Edge,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,40.9269,-74.0387,11647,2,Middle Atlantic,1,Northeast,76,6.338737253
854,7661,River Edge,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,40.9269,-74.0387,11647,2,Middle Atlantic,1,Northeast,76,6.338737253
855,7670,Tenafly,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,40.9174,-73.9529,14846,2,Middle Atlantic,1,Northeast,76,4.70024442
856,7670,Tenafly,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,40.9174,-73.9529,14846,2,Middle Atlantic,1,Northeast,76,4.70024442
857,7670,Tenafly,NJ,New Jersey,34003,Bergen,35620,New York-Northern New Jersey-Long Island,40.9174,-73.9529,14846,2,Middle Atlantic,1,Northeast,76,4.70024442
858,7703,Eatontown,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2913,-74.0558,12287,2,Middle Atlantic,1,Northeast,71,4.753935431
859,7703,Eatontown,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2913,-74.0558,12287,2,Middle Atlantic,1,Northeast,71,4.753935431
860,7703,Eatontown,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2913,-74.0558,12287,2,Middle Atlantic,1,Northeast,71,4.753935431
861,7703,Oceanport,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.316,-74.0205,5725,2,Middle Atlantic,1,Northeast,71,5.593946313
862,7703,Oceanport,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.316,-74.0205,5725,2,Middle Atlantic,1,Northeast,71,5.593946313
863,7703,Oceanport,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.316,-74.0205,5725,2,Middle Atlantic,1,Northeast,71,5.593946313
864,7711,Allenhurst,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2362,-74.0018,487,2,Middle Atlantic,1,Northeast,71,0
865,7711,Allenhurst,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2362,-74.0018,487,2,Middle Atlantic,1,Northeast,71,0
866,7711,Allenhurst,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2362,-74.0018,487,2,Middle Atlantic,1,Northeast,71,0
867,7716,Atlantic Highlands,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.4112,-74.0297,4295,2,Middle Atlantic,1,Northeast,71,12.16414137
868,7716,Atlantic Highlands,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.4112,-74.0297,4295,2,Middle Atlantic,1,Northeast,71,12.16414137
869,7716,Atlantic Highlands,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.4112,-74.0297,4295,2,Middle Atlantic,1,Northeast,71,12.16414137
870,7718,Belford,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.4262,-74.0803,0,2,Middle Atlantic,1,Northeast,71,13.74927239
871,7718,Belford,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.4262,-74.0803,0,2,Middle Atlantic,1,Northeast,71,13.74927239
872,7718,Belford,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.4262,-74.0803,0,2,Middle Atlantic,1,Northeast,71,13.74927239
873,7720,Bradley Beach,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2018,-74.0122,4246,2,Middle Atlantic,1,Northeast,71,2.436381847
874,7720,Bradley Beach,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2018,-74.0122,4246,2,Middle Atlantic,1,Northeast,71,2.436381847
875,7720,Bradley Beach,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2018,-74.0122,4246,2,Middle Atlantic,1,Northeast,71,2.436381847
876,7722,Scobeyville,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2971,-74.1432,0,2,Middle Atlantic,1,Northeast,71,8.573839764
877,7722,Scobeyville,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2971,-74.1432,0,2,Middle Atlantic,1,Northeast,71,8.573839764
878,7722,Scobeyville,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2971,-74.1432,0,2,Middle Atlantic,1,Northeast,71,8.573839764
879,7723,Deal,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2497,-73.9976,733,2,Middle Atlantic,1,Northeast,71,0.957559656
880,7723,Deal,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2497,-73.9976,733,2,Middle Atlantic,1,Northeast,71,0.957559656
881,7723,Deal,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2497,-73.9976,733,2,Middle Atlantic,1,Northeast,71,0.957559656
882,7726,Tennent,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2796,-74.3343,0,2,Middle Atlantic,1,Northeast,81,7.844370105
883,7726,Tennent,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2796,-74.3343,0,2,Middle Atlantic,1,Northeast,81,7.844370105
884,7726,Tennent,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2796,-74.3343,0,2,Middle Atlantic,1,Northeast,81,7.844370105
885,7728,Adelphia,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2182,-74.2563,0,2,Middle Atlantic,1,Northeast,81,13.49237606
886,7728,Adelphia,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2182,-74.2563,0,2,Middle Atlantic,1,Northeast,81,13.49237606
887,7728,Adelphia,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2182,-74.2563,0,2,Middle Atlantic,1,Northeast,81,13.49237606
888,7728,Freehold,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2595,-74.2753,11891,2,Middle Atlantic,1,Northeast,81,11.25682031
889,7728,Freehold,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2595,-74.2753,11891,2,Middle Atlantic,1,Northeast,81,11.25682031
890,7728,Freehold,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2595,-74.2753,11891,2,Middle Atlantic,1,Northeast,81,11.25682031
891,7728,Smithburg,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.209,-74.3529,0,2,Middle Atlantic,1,Northeast,81,10.09566477
892,7728,Smithburg,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.209,-74.3529,0,2,Middle Atlantic,1,Northeast,81,10.09566477
893,7728,Smithburg,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.209,-74.3529,0,2,Middle Atlantic,1,Northeast,81,10.09566477
894,7728,Jerseyville,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2393,-74.2293,0,2,Middle Atlantic,1,Northeast,71,12.03137012
895,7728,Jerseyville,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2393,-74.2293,0,2,Middle Atlantic,1,Northeast,71,12.03137012
896,7728,Jerseyville,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2393,-74.2293,0,2,Middle Atlantic,1,Northeast,71,12.03137012
897,7731,Lower Squankum,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.1587,-74.1568,0,2,Middle Atlantic,1,Northeast,71,9.790042899
898,7731,Lower Squankum,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.1587,-74.1568,0,2,Middle Atlantic,1,Northeast,71,9.790042899
899,7731,Lower Squankum,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.1587,-74.1568,0,2,Middle Atlantic,1,Northeast,71,9.790042899
900,7731,Ramtown,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.1144,-74.149,0,2,Middle Atlantic,1,Northeast,71,11.45929966
901,7731,Ramtown,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.1144,-74.149,0,2,Middle Atlantic,1,Northeast,71,11.45929966
902,7731,Ramtown,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.1144,-74.149,0,2,Middle Atlantic,1,Northeast,71,11.45929966
903,7732,Highlands,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.4037,-73.9898,4824,2,Middle Atlantic,1,Northeast,71,11.57445247
904,7732,Highlands,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.4037,-73.9898,4824,2,Middle Atlantic,1,Northeast,71,11.57445247
905,7732,Highlands,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.4037,-73.9898,4824,2,Middle Atlantic,1,Northeast,71,11.57445247
906,7734,Keansburg,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.4469,-74.1323,9826,2,Middle Atlantic,1,Northeast,71,16.08784962
907,7734,Keansburg,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.4469,-74.1323,9826,2,Middle Atlantic,1,Northeast,71,16.08784962
908,7734,Keansburg,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.4469,-74.1323,9826,2,Middle Atlantic,1,Northeast,71,16.08784962
909,7738,Lincroft,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.3391,-74.1282,0,2,Middle Atlantic,1,Northeast,71,9.747435954
910,7738,Lincroft,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.3391,-74.1282,0,2,Middle Atlantic,1,Northeast,71,9.747435954
911,7738,Lincroft,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.3391,-74.1282,0,2,Middle Atlantic,1,Northeast,71,9.747435954
912,7739,Little Silver,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.3358,-74.0346,5895,2,Middle Atlantic,1,Northeast,71,7.087291088
913,7739,Little Silver,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.3358,-74.0346,5895,2,Middle Atlantic,1,Northeast,71,7.087291088
914,7739,Little Silver,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.3358,-74.0346,5895,2,Middle Atlantic,1,Northeast,71,7.087291088
915,7740,Long Branch,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2965,-73.9915,30763,2,Middle Atlantic,1,Northeast,71,4.19597961
916,7740,Long Branch,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2965,-73.9915,30763,2,Middle Atlantic,1,Northeast,71,4.19597961
917,7740,Long Branch,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2965,-73.9915,30763,2,Middle Atlantic,1,Northeast,71,4.19597961
918,7746,Marlboro,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.3154,-74.2463,0,2,Middle Atlantic,1,Northeast,81,11.88190346
919,7746,Marlboro,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.3154,-74.2463,0,2,Middle Atlantic,1,Northeast,81,11.88190346
920,7746,Marlboro,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.3154,-74.2463,0,2,Middle Atlantic,1,Northeast,81,11.88190346
921,7748,North Middletown,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.439,-74.1184,0,2,Middle Atlantic,1,Northeast,71,15.28717336
922,7748,North Middletown,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.439,-74.1184,0,2,Middle Atlantic,1,Northeast,71,15.28717336
923,7748,North Middletown,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.439,-74.1184,0,2,Middle Atlantic,1,Northeast,71,15.28717336
924,7748,Port Monmouth,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.4337,-74.101,0,2,Middle Atlantic,1,Northeast,71,14.59903129
925,7748,Port Monmouth,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.4337,-74.101,0,2,Middle Atlantic,1,Northeast,71,14.59903129
926,7748,Port Monmouth,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.4337,-74.101,0,2,Middle Atlantic,1,Northeast,71,14.59903129
927,7748,Middletown,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.3943,-74.1171,0,2,Middle Atlantic,1,Northeast,71,12.49320928
928,7748,Middletown,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.3943,-74.1171,0,2,Middle Atlantic,1,Northeast,71,12.49320928
929,7748,Middletown,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.3943,-74.1171,0,2,Middle Atlantic,1,Northeast,71,12.49320928
930,7753,Hamilton,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2071,-74.0813,0,2,Middle Atlantic,1,Northeast,71,4.659479284
931,7753,Hamilton,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2071,-74.0813,0,2,Middle Atlantic,1,Northeast,71,4.659479284
932,7753,Hamilton,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2071,-74.0813,0,2,Middle Atlantic,1,Northeast,71,4.659479284
933,7753,Green Grove,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2343,-74.0774,0,2,Middle Atlantic,1,Northeast,71,3.999781869
934,7753,Green Grove,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2343,-74.0774,0,2,Middle Atlantic,1,Northeast,71,3.999781869
935,7753,Green Grove,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2343,-74.0774,0,2,Middle Atlantic,1,Northeast,71,3.999781869
936,7756,Ocean Grove,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2119,-74.0079,0,2,Middle Atlantic,1,Northeast,71,1.707369011
937,7756,Ocean Grove,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2119,-74.0079,0,2,Middle Atlantic,1,Northeast,71,1.707369011
938,7756,Ocean Grove,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.2119,-74.0079,0,2,Middle Atlantic,1,Northeast,71,1.707369011
939,7762,Spring Lake,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.1538,-74.0273,2963,2,Middle Atlantic,1,Northeast,71,5.843175857
940,7762,Spring Lake,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.1538,-74.0273,2963,2,Middle Atlantic,1,Northeast,71,5.843175857
941,7762,Spring Lake,NJ,New Jersey,34025,Monmouth,35620,New York-Northern New Jersey-Long Island,40.1538,-74.0273,2963,2,Middle Atlantic,1,Northeast,71,5.843175857
942,7801,Victory Gardens,NJ,New Jersey,34027,Morris,35620,New York-Northern New Jersey-Long Island,40.8762,-74.5434,1519,2,Middle Atlantic,1,Northeast,77,5.907497993
943,7801,Victory Gardens,NJ,New Jersey,34027,Morris,35620,New York-Northern New Jersey-Long Island,40.8762,-74.5434,1519,2,Middle Atlantic,1,Northeast,77,5.907497993
944,7801,Victory Gardens,NJ,New Jersey,34027,Morris,35620,New York-Northern New Jersey-Long Island,40.8762,-74.5434,1519,2,Middle Atlantic,1,Northeast,77,5.907497993
945,7803,Mine Hill,NJ,New Jersey,34027,Morris,35620,New York-Northern New Jersey-Long Island,40.8779,-74.5938,0,2,Middle Atlantic,1,Northeast,77,3.265626447
946,7803,Mine Hill,NJ,New Jersey,34027,Morris,35620,New York-Northern New Jersey-Long Island,40.8779,-74.5938,0,2,Middle Atlantic,1,Northeast,77,3.265626447
947,7803,Mine Hill,NJ,New Jersey,34027,Morris,35620,New York-Northern New Jersey-Long Island,40.8779,-74.5938,0,2,Middle Atlantic,1,Northeast,77,3.265626447
948,7821,Andover,NJ,New Jersey,34037,Sussex,35620,New York-Northern New Jersey-Long Island,40.9864,-74.7429,571,2,Middle Atlantic,1,Northeast,72,0
949,7821,Andover,NJ,New Jersey,34037,Sussex,35620,New York-Northern New Jersey-Long Island,40.9864,-74.7429,571,2,Middle Atlantic,1,Northeast,72,0
950,7821,Andover,NJ,New Jersey,34037,Sussex,35620,New York-Northern New Jersey-Long Island,40.9864,-74.7429,571,2,Middle Atlantic,1,Northeast,72,0
951,7822,Ross Corner,NJ,New Jersey,34037,Sussex,35620,New York-Northern New Jersey-Long Island,41.1274,-74.7135,0,2,Middle Atlantic,1,Northeast,82,7.916542838
952,7822,Ross Corner,NJ,New Jersey,34037,Sussex,35620,New York-Northern New Jersey-Long Island,41.1274,-74.7135,0,2,Middle Atlantic,1,Northeast,82,7.916542838
953,7822,Ross Corner,NJ,New Jersey,34037,Sussex,35620,New York-Northern New Jersey-Long Island,41.1274,-74.7135,0,2,Middle Atlantic,1,Northeast,82,7.916542838
954,7828,Budd Lake,NJ,New Jersey,34027,Morris,35620,New York-Northern New Jersey-Long Island,40.8733,-74.7375,0,2,Middle Atlantic,1,Northeast,77,4.303315595
955,7828,Budd Lake,NJ,New Jersey,34027,Morris,35620,New York-Northern New Jersey-Long Island,40.8733,-74.7375,0,2,Middle Atlantic,1,Northeast,77,4.303315595
956,7828,Budd Lake,NJ,New Jersey,34027,Morris,35620,New York-Northern New Jersey-Long Island,40.8733,-74.7375,0,2,Middle Atlantic,1,Northeast,77,4.303315595
957,7830,Califon,NJ,New Jersey,34019,Hunterdon,35620,New York-Northern New Jersey-Long Island,40.7191,-74.8365,1060,2,Middle Atlantic,1,Northeast,77,14.65253801
958,7830,Califon,NJ,New Jersey,34019,Hunterdon,35620,New York-Northern New Jersey-Long Island,40.7191,-74.8365,1060,2,Middle Atlantic,1,Northeast,77,14.65253801
959,7830,Califon,NJ,New Jersey,34019,Hunterdon,35620,New York-Northern New Jersey-Long Island,40.7191,-74.8365,1060,2,Middle Atlantic,1,Northeast,77,14.65253801
960,7836,Mount Olive,NJ,New Jersey,34027,Morris,35620,New York-Northern New Jersey-Long Island,40.8515,-74.7329,0,2,Middle Atlantic,1,Northeast,77,4.519730351
961,7836,Mount Olive,NJ,New Jersey,34027,Morris,35620,New York-Northern New Jersey-Long Island,40.8515,-74.7329,0,2,Middle Atlantic,1,Northeast,77,4.519730351
962,7836,Mount Olive,NJ,New Jersey,34027,Morris,35620,New York-Northern New Jersey-Long Island,40.8515,-74.7329,0,2,Middle Atlantic,1,Northeast,77,4.519730351
963,7849,Hurdtown,NJ,New Jersey,34027,Morris,35620,New York-Northern New Jersey-Long Island,40.9701,-74.599,0,2,Middle Atlantic,1,Northeast,77,6.821455499
964,7849,Hurdtown,NJ,New Jersey,34027,Morris,35620,New York-Northern New Jersey-Long Island,40.9701,-74.599,0,2,Middle Atlantic,1,Northeast,77,6.821455499
965,7849,Hurdtown,NJ,New Jersey,34027,Morris,35620,New York-Northern New Jersey-Long Island,40.9701,-74.599,0,2,Middle Atlantic,1,Northeast,77,6.821455499
966,7852,Ledgewood,NJ,New Jersey,34027,Morris,35620,New York-Northern New Jersey-Long Island,40.8812,-74.656,0,2,Middle Atlantic,1,Northeast,77,0
967,7852,Ledgewood,NJ,New Jersey,34027,Morris,35620,New York-Northern New Jersey-Long Island,40.8812,-74.656,0,2,Middle Atlantic,1,Northeast,77,0
