user_id, order_nbr, order_source, order_timestamp, order_type, store_id, promo_id, order_qty, order_amt, order_profit, item_id, item_qty, item_price, item_cost, item_amt, item_profit
403,1396,Tiger-Mart,2021-12-17 00:00:00,eCommerce-Web,242,807,4,1495.29,570.3900000000001,1595-b760,2,267.99,160.79,535.98,214.40000000000003
403,1396,Tiger-Mart,2021-12-17 00:00:00,eCommerce-Web,242,807,4,1495.29,570.3900000000001,0291-7e5a,1,133.99,53.6,133.99,80.39000000000001
403,1396,Tiger-Mart,2021-12-17 00:00:00,eCommerce-Web,242,807,4,1495.29,570.3900000000001,2372-4e35,1,279.95,167.97,279.95,111.97999999999999
403,1396,Tiger-Mart,2021-12-17 00:00:00,eCommerce-Web,242,807,4,1495.29,570.3900000000001,0124-de2a,3,181.79,127.25,545.37,163.62
403,1397,Tiger-Mart,2021-12-13 00:00:00,eCommerce-Web,153,596,4,608.11,394.11,1004-207a,2,99.99,30.0,199.98,139.98
403,1397,Tiger-Mart,2021-12-13 00:00:00,eCommerce-Web,153,596,4,608.11,394.11,5093-0605,2,66.99,33.5,133.98,66.97999999999999
403,1397,Tiger-Mart,2021-12-13 00:00:00,eCommerce-Web,153,596,4,608.11,394.11,0449-2f53,3,75.56,22.67,226.68,158.67000000000002
403,1397,Tiger-Mart,2021-12-13 00:00:00,eCommerce-Web,153,596,4,608.11,394.11,3062-0bde,1,47.47,18.99,47.47,28.48
404,1398,Tiger-Mart,2021-10-02 00:00:00,eCommerce-Web,69,401,4,2299.8199999999997,968.97,5132-5dd1,1,185.71,130.0,185.71,55.71000000000001
404,1398,Tiger-Mart,2021-10-02 00:00:00,eCommerce-Web,69,401,4,2299.8199999999997,968.97,3590-80cf,3,79.99,47.99,239.96999999999997,95.99999999999997
404,1398,Tiger-Mart,2021-10-02 00:00:00,eCommerce-Web,69,401,4,2299.8199999999997,968.97,1589-cb74,1,599.0,419.3,599.0,179.7
404,1398,Tiger-Mart,2021-10-02 00:00:00,eCommerce-Web,69,401,4,2299.8199999999997,968.97,2127-80dd,2,637.57,318.79,1275.14,637.5600000000001
404,1399,Target,2021-03-17 00:00:00,eCommerce-Mobile,182,428,4,3645.35,2090.7,5412-1480,1,789.95,473.97,789.95,315.98
404,1399,Target,2021-03-17 00:00:00,eCommerce-Mobile,182,428,4,3645.35,2090.7,2279-5ae5,3,698.0,209.4,2094.0,1465.8
404,1399,Target,2021-03-17 00:00:00,eCommerce-Mobile,182,428,4,3645.35,2090.7,4171-a2c9,3,246.54,147.92,739.62,295.86
404,1399,Target,2021-03-17 00:00:00,eCommerce-Mobile,182,428,4,3645.35,2090.7,0224-d4b3,2,10.89,4.36,21.78,13.06
405,1400,Tiger-Mart,2020-09-08 00:00:00,eCommerce-Web,39,104,3,2047.8000000000002,1021.7600000000001,2628-e532,2,57.12,34.27,114.24,45.69999999999999
405,1400,Tiger-Mart,2020-09-08 00:00:00,eCommerce-Web,39,104,3,2047.8000000000002,1021.7600000000001,2388-9135,2,659.99,264.0,1319.98,791.98
405,1400,Tiger-Mart,2020-09-08 00:00:00,eCommerce-Web,39,104,3,2047.8000000000002,1021.7600000000001,1445-7bba,2,306.79,214.75,613.58,184.08000000000004
405,1401,eBay,2021-03-25 00:00:00,eCommerce-Mobile,275,439,4,1385.08,689.11,4132-f4f7,1,271.0,162.6,271.0,108.4
405,1401,eBay,2021-03-25 00:00:00,eCommerce-Mobile,275,439,4,1385.08,689.11,4468-65f0,3,214.95,107.48,644.8499999999999,322.4099999999999
405,1401,eBay,2021-03-25 00:00:00,eCommerce-Mobile,275,439,4,1385.08,689.11,4561-938b,1,237.0,94.8,237.0,142.2
405,1401,eBay,2021-03-25 00:00:00,eCommerce-Mobile,275,439,4,1385.08,689.11,1522-2067,3,77.41,38.71,232.23,116.1
405,1402,Tiger-Mart,2021-09-06 00:00:00,eCommerce-Mobile,59,409,9,4148.9,1481.2599999999998,5244-5ed7,3,533.27,373.29,1599.81,479.9399999999998
405,1402,Tiger-Mart,2021-09-06 00:00:00,eCommerce-Mobile,59,409,9,4148.9,1481.2599999999998,3661-c261,3,33.87,20.32,101.60999999999999,40.649999999999984
405,1402,Tiger-Mart,2021-09-06 00:00:00,eCommerce-Mobile,59,409,9,4148.9,1481.2599999999998,0514-5b33,3,19.59,5.88,58.769999999999996,41.129999999999995
405,1402,Tiger-Mart,2021-09-06 00:00:00,eCommerce-Mobile,59,409,9,4148.9,1481.2599999999998,0445-8a28,3,38.57,27.0,115.71000000000001,34.71000000000001
405,1402,Tiger-Mart,2021-09-06 00:00:00,eCommerce-Mobile,59,409,9,4148.9,1481.2599999999998,5090-1cfb,1,29.87,8.96,29.87,20.91
405,1402,Tiger-Mart,2021-09-06 00:00:00,eCommerce-Mobile,59,409,9,4148.9,1481.2599999999998,0079-a270,3,69.99,41.99,209.96999999999997,83.99999999999997
405,1402,Tiger-Mart,2021-09-06 00:00:00,eCommerce-Mobile,59,409,9,4148.9,1481.2599999999998,1423-a0fe,2,29.95,14.98,59.9,29.939999999999998
405,1402,Tiger-Mart,2021-09-06 00:00:00,eCommerce-Mobile,59,409,9,4148.9,1481.2599999999998,3484-17de,3,131.12,91.78,393.36,118.01999999999998
405,1402,Tiger-Mart,2021-09-06 00:00:00,eCommerce-Mobile,59,409,9,4148.9,1481.2599999999998,5412-1480,2,789.95,473.97,1579.9,631.96
405,1403,Target,2021-12-27 00:00:00,Store,107,804,1,798.0,239.39999999999998,3966-ae75,2,399.0,279.3,798.0,239.39999999999998
406,1404,Magento,2021-03-22 00:00:00,eCommerce-Web,168,587,4,1651.6699999999998,545.7,4602-d58f,3,109.99,65.99,329.96999999999997,132.0
406,1404,Magento,2021-03-22 00:00:00,eCommerce-Web,168,587,4,1651.6699999999998,545.7,1898-4f70,3,400.0,280.0,1200.0,360.0
406,1404,Magento,2021-03-22 00:00:00,eCommerce-Web,168,587,4,1651.6699999999998,545.7,3698-a773,1,25.1,10.04,25.1,15.060000000000002
406,1404,Magento,2021-03-22 00:00:00,eCommerce-Web,168,587,4,1651.6699999999998,545.7,0875-3fdf,2,48.3,28.98,96.6,38.63999999999999
406,1405,shopify,2020-10-08 00:00:00,eCommerce-Mobile,56,374,5,3733.41,2452.44,4560-c2fe,3,375.0,150.0,1125.0,675.0
406,1405,shopify,2020-10-08 00:00:00,eCommerce-Mobile,56,374,5,3733.41,2452.44,2387-34c4,2,659.99,198.0,1319.98,923.98
406,1405,shopify,2020-10-08 00:00:00,eCommerce-Mobile,56,374,5,3733.41,2452.44,5213-cdbb,2,556.12,166.84,1112.24,778.56
406,1405,shopify,2020-10-08 00:00:00,eCommerce-Mobile,56,374,5,3733.41,2452.44,3888-6129,3,21.99,15.39,65.97,19.799999999999997
406,1405,shopify,2020-10-08 00:00:00,eCommerce-Mobile,56,374,5,3733.41,2452.44,2260-6c45,2,55.11,27.56,110.22,55.1
406,1406,Tiger-Mart,2020-12-04 00:00:00,Partner,121,971,8,2166.57,1006.9100000000001,0024-c5a7,3,46.32,18.53,138.96,83.37
406,1406,Tiger-Mart,2020-12-04 00:00:00,Partner,121,971,8,2166.57,1006.9100000000001,1427-e02e,1,261.0,182.7,261.0,78.30000000000001
406,1406,Tiger-Mart,2020-12-04 00:00:00,Partner,121,971,8,2166.57,1006.9100000000001,2532-acc4,1,270.99,162.59,270.99,108.4
406,1406,Tiger-Mart,2020-12-04 00:00:00,Partner,121,971,8,2166.57,1006.9100000000001,1637-f491,2,44.99,26.99,89.98,36.00000000000001
406,1406,Tiger-Mart,2020-12-04 00:00:00,Partner,121,971,8,2166.57,1006.9100000000001,0597-1f95,2,25.22,17.65,50.44,15.14
406,1406,Tiger-Mart,2020-12-04 00:00:00,Partner,121,971,8,2166.57,1006.9100000000001,4692-033f,2,299.99,120.0,599.98,359.98
406,1406,Tiger-Mart,2020-12-04 00:00:00,Partner,121,971,8,2166.57,1006.9100000000001,1217-8908,3,86.45,60.52,259.35,77.79000000000002
406,1406,Tiger-Mart,2020-12-04 00:00:00,Partner,121,971,8,2166.57,1006.9100000000001,2190-fae9,1,495.87,247.94,495.87,247.93
407,1407,Target,2021-05-22 00:00:00,Store,146,144,1,450.65999999999997,135.20999999999992,4534-f076,3,150.22,105.15,450.65999999999997,135.20999999999992
407,1408,Tiger-Mart,2021-03-01 00:00:00,Store,290,33,4,3986.0899999999997,1622.1399999999999,1616-0343,1,405.16,121.55,405.16,283.61
407,1408,Tiger-Mart,2021-03-01 00:00:00,Store,290,33,4,3986.0899999999997,1622.1399999999999,0759-19e0,3,79.95,55.97,239.85000000000002,71.94000000000003
407,1408,Tiger-Mart,2021-03-01 00:00:00,Store,290,33,4,3986.0899999999997,1622.1399999999999,5318-b577,3,880.88,528.53,2642.64,1057.05
407,1408,Tiger-Mart,2021-03-01 00:00:00,Store,290,33,4,3986.0899999999997,1622.1399999999999,1794-368f,2,349.22,244.45,698.44,209.54000000000008
408,1409,shopify,2020-11-26 00:00:00,eCommerce-Web,213,338,5,1441.69,569.1800000000001,5436-85eb,3,54.95,32.97,164.85000000000002,65.94000000000003
408,1409,shopify,2020-11-26 00:00:00,eCommerce-Web,213,338,5,1441.69,569.1800000000001,3591-5306,1,864.93,518.96,864.93,345.9699999999999
408,1409,shopify,2020-11-26 00:00:00,eCommerce-Web,213,338,5,1441.69,569.1800000000001,3985-721a,1,31.0,21.7,31.0,9.3
408,1409,shopify,2020-11-26 00:00:00,eCommerce-Web,213,338,5,1441.69,569.1800000000001,2777-17a8,1,336.92,202.15,336.92,134.77
408,1409,shopify,2020-11-26 00:00:00,eCommerce-Web,213,338,5,1441.69,569.1800000000001,1968-3b5c,1,43.99,30.79,43.99,13.200000000000003
408,1410,shopify,2021-11-18 00:00:00,Partner,34,261,6,4632.6900000000005,1581.63,5318-b577,1,880.88,528.53,880.88,352.35
408,1410,shopify,2021-11-18 00:00:00,Partner,34,261,6,4632.6900000000005,1581.63,4481-1286,3,708.33,495.83,2124.9900000000002,637.5000000000002
408,1410,shopify,2021-11-18 00:00:00,Partner,34,261,6,4632.6900000000005,1581.63,1133-66e2,1,277.0,193.9,277.0,83.1
408,1410,shopify,2021-11-18 00:00:00,Partner,34,261,6,4632.6900000000005,1581.63,0676-6f4e,3,159.95,79.98,479.84999999999997,239.90999999999997
408,1410,shopify,2021-11-18 00:00:00,Partner,34,261,6,4632.6900000000005,1581.63,1779-0e51,3,12.99,6.5,38.97,19.47
408,1410,shopify,2021-11-18 00:00:00,Partner,34,261,6,4632.6900000000005,1581.63,1133-66e2,3,277.0,193.9,831.0,249.29999999999995
408,1411,Tiger-Mart,2021-05-13 00:00:00,eCommerce-Web,168,740,6,2067.41,1096.41,4341-35fc,1,197.0,98.5,197.0,98.5
408,1411,Tiger-Mart,2021-05-13 00:00:00,eCommerce-Web,168,740,6,2067.41,1096.41,1547-8b4a,2,189.0,94.5,378.0,189.0
408,1411,Tiger-Mart,2021-05-13 00:00:00,eCommerce-Web,168,740,6,2067.41,1096.41,2148-551e,1,758.57,303.43,758.57,455.14000000000004
408,1411,Tiger-Mart,2021-05-13 00:00:00,eCommerce-Web,168,740,6,2067.41,1096.41,0916-2efb,3,18.75,11.25,56.25,22.5
408,1411,Tiger-Mart,2021-05-13 00:00:00,eCommerce-Web,168,740,6,2067.41,1096.41,5273-e987,2,18.8,13.16,37.6,11.280000000000001
408,1411,Tiger-Mart,2021-05-13 00:00:00,eCommerce-Web,168,740,6,2067.41,1096.41,3631-735d,1,639.99,320.0,639.99,319.99
408,1412,Wish,2021-10-16 00:00:00,eCommerce-Web,260,751,9,4181.46,2065.69,4534-f076,3,150.22,105.15,450.65999999999997,135.20999999999992
408,1412,Wish,2021-10-16 00:00:00,eCommerce-Web,260,751,9,4181.46,2065.69,4566-f5ee,3,46.06,27.64,138.18,55.260000000000005
408,1412,Wish,2021-10-16 00:00:00,eCommerce-Web,260,751,9,4181.46,2065.69,2388-9135,3,659.99,264.0,1979.97,1187.97
408,1412,Wish,2021-10-16 00:00:00,eCommerce-Web,260,751,9,4181.46,2065.69,4458-98dc,2,85.24,51.14,170.48,68.19999999999999
408,1412,Wish,2021-10-16 00:00:00,eCommerce-Web,260,751,9,4181.46,2065.69,1948-2cda,3,18.76,13.13,56.28,16.89
408,1412,Wish,2021-10-16 00:00:00,eCommerce-Web,260,751,9,4181.46,2065.69,1308-ab7f,1,185.98,55.79,185.98,130.19
408,1412,Wish,2021-10-16 00:00:00,eCommerce-Web,260,751,9,4181.46,2065.69,2409-32ad,1,59.95,29.98,59.95,29.970000000000002
408,1412,Wish,2021-10-16 00:00:00,eCommerce-Web,260,751,9,4181.46,2065.69,2453-7a5c,2,499.99,299.99,999.98,400.0
408,1412,Wish,2021-10-16 00:00:00,eCommerce-Web,260,751,9,4181.46,2065.69,0001-ca2d,2,69.99,48.99,139.98,41.999999999999986
409,1413,Tiger-Mart,2020-10-05 00:00:00,Store,171,815,4,2137.4300000000003,1244.8600000000001,2033-8917,2,367.99,184.0,735.98,367.98
409,1413,Tiger-Mart,2020-10-05 00:00:00,Store,171,815,4,2137.4300000000003,1244.8600000000001,1616-0343,1,405.16,121.55,405.16,283.61
409,1413,Tiger-Mart,2020-10-05 00:00:00,Store,171,815,4,2137.4300000000003,1244.8600000000001,2201-2ddf,3,14.95,7.48,44.849999999999994,22.409999999999993
409,1413,Tiger-Mart,2020-10-05 00:00:00,Store,171,815,4,2137.4300000000003,1244.8600000000001,4081-ef24,1,951.44,380.58,951.44,570.8600000000001
409,1414,Target,2020-10-08 00:00:00,eCommerce-Web,167,630,7,3848.8800000000006,1930.7900000000004,0116-f137,2,305.99,91.8,611.98,428.38
409,1414,Target,2020-10-08 00:00:00,eCommerce-Web,167,630,7,3848.8800000000006,1930.7900000000004,0864-b4d5,1,429.49,128.85,429.49,300.64
409,1414,Target,2020-10-08 00:00:00,eCommerce-Web,167,630,7,3848.8800000000006,1930.7900000000004,2391-a278,1,229.82,68.95,229.82,160.87
409,1414,Target,2020-10-08 00:00:00,eCommerce-Web,167,630,7,3848.8800000000006,1930.7900000000004,5412-1480,3,789.95,473.97,2369.8500000000004,947.9400000000003
409,1414,Target,2020-10-08 00:00:00,eCommerce-Web,167,630,7,3848.8800000000006,1930.7900000000004,4300-1891,3,45.28,27.17,135.84,54.33
409,1414,Target,2020-10-08 00:00:00,eCommerce-Web,167,630,7,3848.8800000000006,1930.7900000000004,0754-cb62,2,22.49,11.25,44.98,22.479999999999997
409,1414,Target,2020-10-08 00:00:00,eCommerce-Web,167,630,7,3848.8800000000006,1930.7900000000004,4393-f85e,1,26.92,10.77,26.92,16.150000000000002
409,1415,Tiger-Mart,2020-10-11 00:00:00,eCommerce-Mobile,178,163,6,1508.75,726.15,5117-900f,1,284.99,142.5,284.99,142.49
409,1415,Tiger-Mart,2020-10-11 00:00:00,eCommerce-Mobile,178,163,6,1508.75,726.15,3769-3b88,1,501.99,251.0,501.99,250.99
409,1415,Tiger-Mart,2020-10-11 00:00:00,eCommerce-Mobile,178,163,6,1508.75,726.15,2873-6848,2,84.51,42.26,169.02,84.50000000000001
409,1415,Tiger-Mart,2020-10-11 00:00:00,eCommerce-Mobile,178,163,6,1508.75,726.15,0805-fe21,2,34.99,14.0,69.98,41.980000000000004
409,1415,Tiger-Mart,2020-10-11 00:00:00,eCommerce-Mobile,178,163,6,1508.75,726.15,1235-459e,1,306.79,153.4,306.79,153.39000000000001
409,1415,Tiger-Mart,2020-10-11 00:00:00,eCommerce-Mobile,178,163,6,1508.75,726.15,0944-37f2,2,87.99,61.59,175.98,52.79999999999998
411,1416,Amazon,2021-01-29 00:00:00,eCommerce-Web,13,268,5,1553.7800000000002,796.45,2014-ee18,1,75.9,22.77,75.9,53.13000000000001
411,1416,Amazon,2021-01-29 00:00:00,eCommerce-Web,13,268,5,1553.7800000000002,796.45,3644-915a,2,179.99,54.0,359.98,251.98000000000002
411,1416,Amazon,2021-01-29 00:00:00,eCommerce-Web,13,268,5,1553.7800000000002,796.45,2047-e304,3,200.0,120.0,600.0,240.0
411,1416,Amazon,2021-01-29 00:00:00,eCommerce-Web,13,268,5,1553.7800000000002,796.45,1715-73c7,2,99.0,69.3,198.0,59.400000000000006
411,1416,Amazon,2021-01-29 00:00:00,eCommerce-Web,13,268,5,1553.7800000000002,796.45,4398-23dd,2,159.95,63.98,319.9,191.94
411,1417,Target,2020-09-11 00:00:00,Store,287,966,8,4033.12,2015.49,4081-ef24,2,951.44,380.58,1902.88,1141.7200000000003
411,1417,Target,2020-09-11 00:00:00,Store,287,966,8,4033.12,2015.49,4597-96ad,1,296.41,177.85,296.41,118.56000000000003
411,1417,Target,2020-09-11 00:00:00,Store,287,966,8,4033.12,2015.49,0075-54bf,3,12.93,7.76,38.79,15.509999999999998
411,1417,Target,2020-09-11 00:00:00,Store,287,966,8,4033.12,2015.49,2669-9a91,3,499.95,299.97,1499.85,599.9399999999998
411,1417,Target,2020-09-11 00:00:00,Store,287,966,8,4033.12,2015.49,4748-ff7a,1,11.19,7.83,11.19,3.3599999999999994
411,1417,Target,2020-09-11 00:00:00,Store,287,966,8,4033.12,2015.49,2199-128c,1,10.58,7.41,10.58,3.17
411,1417,Target,2020-09-11 00:00:00,Store,287,966,8,4033.12,2015.49,4277-fa59,2,8.7,6.09,17.4,5.219999999999999
411,1417,Target,2020-09-11 00:00:00,Store,287,966,8,4033.12,2015.49,0077-7c63,3,85.34,42.67,256.02,128.01
411,1418,Target,2020-09-23 00:00:00,eCommerce-Mobile,158,113,6,993.1200000000001,394.44,0700-d430,3,58.99,35.39,176.97,70.8
411,1418,Target,2020-09-23 00:00:00,eCommerce-Mobile,158,113,6,993.1200000000001,394.44,0258-4be4,3,11.74,8.22,35.22,10.559999999999995
411,1418,Target,2020-09-23 00:00:00,eCommerce-Mobile,158,113,6,993.1200000000001,394.44,1878-a6b6,2,56.99,39.89,113.98,34.2
411,1418,Target,2020-09-23 00:00:00,eCommerce-Mobile,158,113,6,993.1200000000001,394.44,5287-cfff,2,47.0,23.5,94.0,47.0
411,1418,Target,2020-09-23 00:00:00,eCommerce-Mobile,158,113,6,993.1200000000001,394.44,4645-de6d,1,199.99,80.0,199.99,119.99000000000001
411,1418,Target,2020-09-23 00:00:00,eCommerce-Mobile,158,113,6,993.1200000000001,394.44,1957-310d,1,372.96,261.07,372.96,111.88999999999999
411,1419,Tiger-Mart,2021-06-20 00:00:00,Partner,34,395,4,1677.9900000000002,930.59,2220-35c0,3,24.95,17.47,74.85,22.439999999999998
411,1419,Tiger-Mart,2021-06-20 00:00:00,Partner,34,395,4,1677.9900000000002,930.59,2876-eede,3,240.99,72.3,722.97,506.07000000000005
411,1419,Tiger-Mart,2021-06-20 00:00:00,Partner,34,395,4,1677.9900000000002,930.59,1754-3bfc,3,230.09,115.05,690.27,345.12
411,1419,Tiger-Mart,2021-06-20 00:00:00,Partner,34,395,4,1677.9900000000002,930.59,2373-7999,2,94.95,66.47,189.9,56.96000000000001
412,1420,Tiger-Mart,2021-10-08 00:00:00,eCommerce-Web,249,951,2,2061.94,1205.3500000000004,0213-c1df,3,53.02,31.81,159.06,63.63000000000001
412,1420,Tiger-Mart,2021-10-08 00:00:00,eCommerce-Web,249,951,2,2061.94,1205.3500000000004,4081-ef24,2,951.44,380.58,1902.88,1141.7200000000003
412,1421,WayFair,2020-11-21 00:00:00,eCommerce-Web,211,740,9,3662.2199999999993,1618.55,5381-da72,1,229.0,160.3,229.0,68.69999999999999
412,1421,WayFair,2020-11-21 00:00:00,eCommerce-Web,211,740,9,3662.2199999999993,1618.55,1312-fd76,1,91.79,55.07,91.79,36.720000000000006
412,1421,WayFair,2020-11-21 00:00:00,eCommerce-Web,211,740,9,3662.2199999999993,1618.55,4614-8834,2,129.97,90.98,259.94,77.97999999999999
412,1421,WayFair,2020-11-21 00:00:00,eCommerce-Web,211,740,9,3662.2199999999993,1618.55,2377-0a05,3,67.99,40.79,203.96999999999997,81.59999999999997
412,1421,WayFair,2020-11-21 00:00:00,eCommerce-Web,211,740,9,3662.2199999999993,1618.55,3028-585a,1,15.67,10.97,15.67,4.699999999999999
412,1421,WayFair,2020-11-21 00:00:00,eCommerce-Web,211,740,9,3662.2199999999993,1618.55,5243-ff36,3,783.84,391.92,2351.52,1175.76
412,1421,WayFair,2020-11-21 00:00:00,eCommerce-Web,211,740,9,3662.2199999999993,1618.55,2525-76d3,1,326.14,228.3,326.14,97.83999999999997
412,1421,WayFair,2020-11-21 00:00:00,eCommerce-Web,211,740,9,3662.2199999999993,1618.55,2081-08d5,1,49.99,15.0,49.99,34.99
412,1421,WayFair,2020-11-21 00:00:00,eCommerce-Web,211,740,9,3662.2199999999993,1618.55,0963-c3c3,2,67.1,46.97,134.2,40.25999999999999
412,1422,Tiger-Mart,2021-05-05 00:00:00,Partner,269,975,3,679.5799999999999,330.77,0424-59b6,3,119.99,71.99,359.96999999999997,144.0
412,1422,Tiger-Mart,2021-05-05 00:00:00,Partner,269,975,3,679.5799999999999,330.77,4473-49b2,3,98.22,39.29,294.65999999999997,176.78999999999996
412,1422,Tiger-Mart,2021-05-05 00:00:00,Partner,269,975,3,679.5799999999999,330.77,3471-167c,1,24.95,14.97,24.95,9.979999999999999
413,1423,Tiger-Mart,2020-12-27 00:00:00,Store,151,351,1,419.98,209.98000000000002,5119-9e03,2,209.99,105.0,419.98,209.98000000000002
413,1424,shopify,2021-04-14 00:00:00,eCommerce-Mobile,156,329,7,3140.6399999999994,1953.6299999999999,3776-8646,1,29.49,20.64,29.49,8.849999999999998
413,1424,shopify,2021-04-14 00:00:00,eCommerce-Mobile,156,329,7,3140.6399999999994,1953.6299999999999,0585-eb29,2,51.06,25.53,102.12,51.06
413,1424,shopify,2021-04-14 00:00:00,eCommerce-Mobile,156,329,7,3140.6399999999994,1953.6299999999999,1505-8391,3,788.26,236.48,2364.7799999999997,1655.3399999999997
413,1424,shopify,2021-04-14 00:00:00,eCommerce-Mobile,156,329,7,3140.6399999999994,1953.6299999999999,4491-db7e,2,159.0,111.3,318.0,95.4
413,1424,shopify,2021-04-14 00:00:00,eCommerce-Mobile,156,329,7,3140.6399999999994,1953.6299999999999,1844-b8a4,2,74.03,37.02,148.06,74.02
413,1424,shopify,2021-04-14 00:00:00,eCommerce-Mobile,156,329,7,3140.6399999999994,1953.6299999999999,2212-b8dd,1,154.95,92.97,154.95,61.97999999999999
413,1424,shopify,2021-04-14 00:00:00,eCommerce-Mobile,156,329,7,3140.6399999999994,1953.6299999999999,4928-e329,2,11.62,8.13,23.24,6.979999999999997
413,1425,Tiger-Mart,2021-09-24 00:00:00,eCommerce-Mobile,16,409,1,33.99,16.990000000000002,4563-8002,1,33.99,17.0,33.99,16.990000000000002
413,1426,Target,2021-11-10 00:00:00,Partner,156,667,4,1309.46,691.1600000000001,3769-3b88,2,501.99,251.0,1003.98,501.98
413,1426,Target,2021-11-10 00:00:00,Partner,156,667,4,1309.46,691.1600000000001,1764-72cb,2,21.23,12.74,42.46,16.98
413,1426,Target,2021-11-10 00:00:00,Partner,156,667,4,1309.46,691.1600000000001,2489-6343,1,119.07,47.63,119.07,71.44
413,1426,Target,2021-11-10 00:00:00,Partner,156,667,4,1309.46,691.1600000000001,4409-a84d,1,143.95,43.19,143.95,100.75999999999999
414,1427,BigCommerce,2021-04-27 00:00:00,Partner,199,569,5,1265.62,506.28,0765-0f5b,1,499.99,299.99,499.99,200.0
414,1427,BigCommerce,2021-04-27 00:00:00,Partner,199,569,5,1265.62,506.28,2313-8807,1,49.99,29.99,49.99,20.000000000000004
414,1427,BigCommerce,2021-04-27 00:00:00,Partner,199,569,5,1265.62,506.28,2549-615f,3,15.79,9.47,47.37,18.959999999999994
414,1427,BigCommerce,2021-04-27 00:00:00,Partner,199,569,5,1265.62,506.28,1215-0f5a,2,169.64,101.78,339.28,135.71999999999997
414,1427,BigCommerce,2021-04-27 00:00:00,Partner,199,569,5,1265.62,506.28,3357-44fa,1,328.99,197.39,328.99,131.60000000000002
414,1428,Magento,2021-03-20 00:00:00,Partner,161,471,2,331.94,132.78,0434-ae77,1,279.0,167.4,279.0,111.6
414,1428,Magento,2021-03-20 00:00:00,Partner,161,471,2,331.94,132.78,3520-4324,2,26.47,15.88,52.94,21.179999999999996
414,1429,shopify,2021-02-17 00:00:00,Partner,58,774,9,6628.729999999999,2978.6299999999997,2388-9135,3,659.99,264.0,1979.97,1187.97
414,1429,shopify,2021-02-17 00:00:00,Partner,58,774,9,6628.729999999999,2978.6299999999997,0609-b087,2,370.99,259.69,741.98,222.60000000000002
414,1429,shopify,2021-02-17 00:00:00,Partner,58,774,9,6628.729999999999,2978.6299999999997,4219-fd7e,2,669.99,401.99,1339.98,536.0
414,1429,shopify,2021-02-17 00:00:00,Partner,58,774,9,6628.729999999999,2978.6299999999997,0912-6e18,1,373.96,224.38,373.96,149.57999999999998
414,1429,shopify,2021-02-17 00:00:00,Partner,58,774,9,6628.729999999999,2978.6299999999997,5244-5ed7,2,533.27,373.29,1066.54,319.9599999999999
414,1429,shopify,2021-02-17 00:00:00,Partner,58,774,9,6628.729999999999,2978.6299999999997,1215-0f5a,3,169.64,101.78,508.91999999999996,203.57999999999993
414,1429,shopify,2021-02-17 00:00:00,Partner,58,774,9,6628.729999999999,2978.6299999999997,1272-b632,3,19.15,11.49,57.449999999999996,22.979999999999997
414,1429,shopify,2021-02-17 00:00:00,Partner,58,774,9,6628.729999999999,2978.6299999999997,0711-f20f,1,274.99,110.0,274.99,164.99
414,1429,shopify,2021-02-17 00:00:00,Partner,58,774,9,6628.729999999999,2978.6299999999997,4918-9abf,3,94.98,37.99,284.94,170.97
415,1430,shopify,2020-12-04 00:00:00,Store,195,647,9,5682.39,3675.62,1246-6db2,3,149.99,60.0,449.97,269.97
415,1430,shopify,2020-12-04 00:00:00,Store,195,647,9,5682.39,3675.62,1374-b18b,2,319.99,128.0,639.98,383.98
415,1430,shopify,2020-12-04 00:00:00,Store,195,647,9,5682.39,3675.62,0658-444d,1,417.15,208.58,417.15,208.56999999999996
415,1430,shopify,2020-12-04 00:00:00,Store,195,647,9,5682.39,3675.62,1505-8391,2,788.26,236.48,1576.52,1103.56
415,1430,shopify,2020-12-04 00:00:00,Store,195,647,9,5682.39,3675.62,2449-1621,2,879.99,264.0,1759.98,1231.98
415,1430,shopify,2020-12-04 00:00:00,Store,195,647,9,5682.39,3675.62,2085-7884,2,94.27,37.71,188.54,113.11999999999999
415,1430,shopify,2020-12-04 00:00:00,Store,195,647,9,5682.39,3675.62,1907-a9bd,2,42.83,29.98,85.66,25.699999999999996
415,1430,shopify,2020-12-04 00:00:00,Store,195,647,9,5682.39,3675.62,2202-3609,3,7.77,3.11,23.31,13.979999999999999
415,1430,shopify,2020-12-04 00:00:00,Store,195,647,9,5682.39,3675.62,3613-00cf,2,270.64,108.26,541.28,324.76
415,1431,Tiger-Mart,2021-05-05 00:00:00,Partner,119,443,1,167.98,100.77999999999999,2991-67b9,2,83.99,33.6,167.98,100.77999999999999
415,1432,Target,2021-11-19 00:00:00,eCommerce-Mobile,182,485,9,4014.6,2113.48,1754-3bfc,2,230.09,115.05,460.18,230.08
415,1432,Target,2021-11-19 00:00:00,eCommerce-Mobile,182,485,9,4014.6,2113.48,2318-c420,2,599.99,240.0,1199.98,719.98
415,1432,Target,2021-11-19 00:00:00,eCommerce-Mobile,182,485,9,4014.6,2113.48,4780-43aa,1,115.95,69.57,115.95,46.38000000000001
415,1432,Target,2021-11-19 00:00:00,eCommerce-Mobile,182,485,9,4014.6,2113.48,2387-34c4,1,659.99,198.0,659.99,461.99
415,1432,Target,2021-11-19 00:00:00,eCommerce-Mobile,182,485,9,4014.6,2113.48,1944-3d11,3,28.67,14.34,86.01,42.99000000000001
