user_id, campaign_id, resp_timestamp, resp_chnl
2885,42,2021-05-27 00:00:00,Website
2885,190,2021-07-01 00:00:00,Phone
2886,111,2021-06-27 00:00:00,Support
2887,377,2021-11-08 00:00:00,Website
2892,429,2021-01-20 00:00:00,email
2892,199,2021-12-30 00:00:00,Support
2894,357,2021-10-01 00:00:00,email
2895,118,2021-02-17 00:00:00,social
2896,68,2021-02-08 00:00:00,email
2897,182,2021-08-14 00:00:00,Website
2900,10,2021-04-21 00:00:00,Website
2901,183,2021-06-02 00:00:00,Phone
2901,42,2020-10-17 00:00:00,SMS
2901,275,2021-10-11 00:00:00,Website
2903,449,2021-11-30 00:00:00,email
2907,333,2021-06-11 00:00:00,social
2908,32,2021-02-11 00:00:00,Website
2909,116,2020-12-27 00:00:00,email
2910,76,2021-03-08 00:00:00,email
2911,98,2021-12-30 00:00:00,Website
2913,185,2021-04-07 00:00:00,social
2917,45,2021-09-15 00:00:00,social
2917,234,2021-12-29 00:00:00,social
2917,297,2021-01-23 00:00:00,Website
2919,251,2021-04-08 00:00:00,Support
2920,21,2021-04-09 00:00:00,Website
2925,38,2021-02-01 00:00:00,Support
2929,209,2021-05-18 00:00:00,Website
2930,74,2021-09-16 00:00:00,SMS
2932,168,2021-01-11 00:00:00,email
2934,244,2021-12-23 00:00:00,Phone
2939,172,2021-02-27 00:00:00,email
2944,51,2021-11-30 00:00:00,social
2945,55,2021-01-24 00:00:00,social
2945,160,2020-10-15 00:00:00,social
2950,316,2020-11-28 00:00:00,social
2956,7,2021-11-05 00:00:00,email
2959,21,2021-02-18 00:00:00,Phone
2960,277,2021-02-26 00:00:00,email
2961,312,2021-11-22 00:00:00,social
2965,128,2021-09-27 00:00:00,Support
2965,436,2020-12-15 00:00:00,email
2965,181,2021-05-22 00:00:00,Website
2965,377,2021-02-03 00:00:00,SMS
2967,172,2021-11-20 00:00:00,Phone
2967,356,2021-05-13 00:00:00,Support
2968,144,2020-10-04 00:00:00,email
2974,448,2021-03-11 00:00:00,Phone
2975,371,2021-12-14 00:00:00,Support
2978,15,2020-09-26 00:00:00,email
2979,3,2021-02-11 00:00:00,Chat
2979,96,2021-06-26 00:00:00,social
2980,233,2021-03-31 00:00:00,SMS
2990,439,2021-12-27 00:00:00,Website
2990,373,2021-08-15 00:00:00,SMS
2990,104,2020-10-28 00:00:00,social
2992,459,2020-10-22 00:00:00,email
2995,125,2020-12-21 00:00:00,social
2996,297,2021-06-07 00:00:00,Support
3000,396,2021-09-30 00:00:00,Support
3006,242,2021-09-06 00:00:00,social
3011,29,2021-11-01 00:00:00,social
3012,44,2021-10-14 00:00:00,SMS
3014,220,2020-11-21 00:00:00,Website
3015,272,2021-01-27 00:00:00,email
3016,197,2021-10-16 00:00:00,Support
3017,376,2021-03-23 00:00:00,social
3018,431,2021-02-03 00:00:00,Support
3020,249,2021-07-24 00:00:00,social
3023,445,2021-07-07 00:00:00,Website
3023,68,2021-10-06 00:00:00,social
3027,279,2021-05-30 00:00:00,email
3029,54,2021-03-14 00:00:00,Chat
3029,22,2020-09-22 00:00:00,social
3029,289,2020-11-15 00:00:00,SMS
3033,198,2021-05-20 00:00:00,SMS
3034,118,2020-10-14 00:00:00,SMS
3036,228,2021-04-11 00:00:00,Support
3038,85,2021-03-06 00:00:00,Support
3038,145,2021-07-30 00:00:00,email
3038,254,2021-11-23 00:00:00,Support
3043,428,2021-10-30 00:00:00,Support
3044,22,2021-06-17 00:00:00,email
3050,299,2021-07-17 00:00:00,Phone
3056,207,2021-03-14 00:00:00,Website
3056,15,2020-11-23 00:00:00,email
3057,24,2021-12-26 00:00:00,social
3063,436,2021-02-27 00:00:00,Website
3063,396,2020-10-13 00:00:00,Chat
3063,45,2021-12-18 00:00:00,email
3064,375,2021-11-09 00:00:00,social
3064,30,2021-09-26 00:00:00,social
3071,46,2020-10-23 00:00:00,email
3081,411,2020-12-30 00:00:00,social
3088,9,2021-03-18 00:00:00,social
3092,269,2021-10-30 00:00:00,Phone
3092,313,2020-09-14 00:00:00,email
3092,52,2020-12-12 00:00:00,email
3099,256,2021-04-05 00:00:00,social
3100,304,2020-10-30 00:00:00,email
3106,59,2021-05-06 00:00:00,social
3109,221,2021-12-27 00:00:00,email
3109,439,2020-09-03 00:00:00,Website
3110,221,2021-02-26 00:00:00,email
3110,336,2021-05-30 00:00:00,Website
3111,384,2021-10-17 00:00:00,Website
3112,438,2021-08-21 00:00:00,social
3114,308,2021-02-28 00:00:00,Support
3120,479,2021-03-04 00:00:00,social
3123,167,2021-10-14 00:00:00,email
3124,261,2020-10-03 00:00:00,Website
3138,103,2021-11-10 00:00:00,Website
3139,278,2021-04-22 00:00:00,Website
3141,449,2021-02-19 00:00:00,email
3146,320,2020-10-24 00:00:00,email
3149,373,2020-11-19 00:00:00,Website
3150,312,2021-01-23 00:00:00,Website
3155,443,2020-10-29 00:00:00,social
3157,452,2021-11-02 00:00:00,social
3160,188,2021-12-27 00:00:00,social
3160,159,2021-10-22 00:00:00,Support
3163,176,2021-11-25 00:00:00,social
3169,18,2021-11-27 00:00:00,Website
3170,429,2021-04-29 00:00:00,Support
3175,317,2021-12-20 00:00:00,Website
3176,388,2021-09-29 00:00:00,Phone
3177,400,2021-05-14 00:00:00,SMS
3181,107,2021-10-14 00:00:00,Support
3184,439,2021-04-25 00:00:00,social
3185,329,2021-09-10 00:00:00,email
3186,117,2021-12-02 00:00:00,email
3188,207,2021-07-22 00:00:00,Chat
3191,287,2020-10-22 00:00:00,SMS
3191,6,2021-05-17 00:00:00,social
3192,35,2021-02-07 00:00:00,social
3194,9,2021-03-12 00:00:00,Website
3196,88,2021-09-14 00:00:00,social
3198,441,2021-01-07 00:00:00,Website
3202,169,2021-02-14 00:00:00,Website
3209,404,2021-01-01 00:00:00,Website
3210,130,2021-01-29 00:00:00,Website
3213,140,2020-12-06 00:00:00,Website
3219,44,2021-09-28 00:00:00,Website
3221,467,2020-11-28 00:00:00,Chat
3221,58,2020-09-20 00:00:00,Phone
3223,325,2021-12-10 00:00:00,Website
3225,153,2021-10-22 00:00:00,Website
3225,445,2021-04-20 00:00:00,email
3226,64,2021-12-01 00:00:00,SMS
3226,347,2021-12-13 00:00:00,Support
3229,272,2021-02-06 00:00:00,Website
3229,312,2021-09-25 00:00:00,Chat
3232,186,2021-08-06 00:00:00,Website
3238,317,2020-12-05 00:00:00,Website
3245,238,2021-03-21 00:00:00,email
3246,480,2021-01-09 00:00:00,Chat
3247,113,2021-10-07 00:00:00,social
3250,322,2021-05-31 00:00:00,email
3254,396,2021-11-25 00:00:00,Website
3254,275,2021-03-24 00:00:00,Support
3258,404,2021-02-09 00:00:00,social
3263,88,2020-12-05 00:00:00,email
3264,54,2020-10-07 00:00:00,Website
3264,46,2021-03-09 00:00:00,social
3268,329,2021-04-09 00:00:00,Support
3270,342,2021-08-02 00:00:00,Phone
3273,450,2021-03-04 00:00:00,social
3276,176,2020-10-03 00:00:00,Website
3276,352,2021-05-09 00:00:00,social
3277,414,2021-07-15 00:00:00,Website
3280,86,2021-01-11 00:00:00,social
3282,361,2021-10-14 00:00:00,Website
3283,266,2020-11-06 00:00:00,email
3286,236,2020-12-29 00:00:00,email
3288,119,2021-07-16 00:00:00,social
3289,223,2021-09-05 00:00:00,Website
3290,365,2020-12-23 00:00:00,Website
3291,362,2021-06-29 00:00:00,Website
3291,246,2021-09-13 00:00:00,email
3291,116,2020-09-08 00:00:00,Support
3292,129,2021-07-03 00:00:00,SMS
3293,378,2021-08-11 00:00:00,social
3293,208,2021-12-26 00:00:00,email
3297,243,2021-08-15 00:00:00,SMS
3301,378,2020-11-06 00:00:00,social
3308,135,2021-06-30 00:00:00,social
3309,57,2020-11-22 00:00:00,Website
3310,437,2021-11-15 00:00:00,social
3312,9,2021-11-25 00:00:00,social
3314,361,2021-10-06 00:00:00,email
3316,155,2021-10-17 00:00:00,social
3317,431,2020-12-01 00:00:00,Website
3321,279,2020-10-25 00:00:00,email
3325,187,2020-09-17 00:00:00,SMS
3326,458,2021-09-11 00:00:00,Support
3330,234,2021-06-16 00:00:00,social
3332,219,2021-06-11 00:00:00,social
3335,443,2021-08-03 00:00:00,Website
3337,41,2021-01-02 00:00:00,Support
3338,187,2021-07-23 00:00:00,social
3343,169,2021-11-13 00:00:00,Phone
3354,378,2020-12-01 00:00:00,social
3358,137,2021-08-23 00:00:00,Website
3361,48,2021-05-15 00:00:00,social
3366,167,2020-10-25 00:00:00,email
3366,367,2021-01-21 00:00:00,Chat
3370,219,2021-07-15 00:00:00,Website
3373,429,2021-01-01 00:00:00,Website
3375,441,2020-12-14 00:00:00,Website
3376,91,2021-02-10 00:00:00,Website
3377,456,2021-03-02 00:00:00,email
3379,455,2021-01-14 00:00:00,Support
3382,222,2021-05-10 00:00:00,Website
3384,32,2021-03-16 00:00:00,email
3385,185,2020-10-13 00:00:00,social
3389,363,2021-04-03 00:00:00,social
3389,308,2021-05-29 00:00:00,Support
3389,334,2021-03-05 00:00:00,Website
3390,474,2020-10-14 00:00:00,Support
3391,320,2020-09-08 00:00:00,social
3392,125,2021-05-18 00:00:00,social
3392,78,2021-08-18 00:00:00,social
3396,371,2021-02-11 00:00:00,Website
3401,21,2021-06-23 00:00:00,Support
3402,402,2021-05-05 00:00:00,email
3412,410,2021-02-18 00:00:00,social
3412,349,2021-12-06 00:00:00,Website
3412,263,2021-05-17 00:00:00,social
3414,282,2021-12-06 00:00:00,Website
3417,458,2021-07-20 00:00:00,Support
3418,81,2021-11-16 00:00:00,social
3420,414,2021-11-16 00:00:00,social
3421,441,2020-12-15 00:00:00,SMS
3421,81,2021-02-10 00:00:00,Website
3425,199,2020-11-11 00:00:00,Support
3427,66,2021-09-01 00:00:00,Support
3431,155,2021-05-01 00:00:00,Website
3431,289,2021-10-02 00:00:00,SMS
3432,95,2021-06-02 00:00:00,email
3433,124,2021-07-01 00:00:00,email
3435,321,2021-09-09 00:00:00,Website
3435,353,2021-05-06 00:00:00,Website
3436,464,2021-08-30 00:00:00,SMS
3444,134,2021-07-08 00:00:00,social
3445,66,2020-11-11 00:00:00,social
3452,478,2021-04-25 00:00:00,Website
3454,436,2021-08-03 00:00:00,Website
3456,223,2020-09-22 00:00:00,social
3457,74,2021-08-22 00:00:00,social
3458,63,2020-09-20 00:00:00,Support
3459,162,2021-07-22 00:00:00,social
3459,247,2021-09-23 00:00:00,social
3460,68,2020-10-20 00:00:00,Phone
3460,126,2021-02-27 00:00:00,Website
3461,350,2021-08-28 00:00:00,email
3461,305,2021-02-09 00:00:00,email
3463,235,2020-12-24 00:00:00,Website
3472,195,2020-10-23 00:00:00,email
3477,201,2021-12-30 00:00:00,Website
3479,391,2021-05-16 00:00:00,Website
3483,481,2020-11-25 00:00:00,social
3485,479,2021-10-26 00:00:00,email
3486,158,2021-11-23 00:00:00,Website
3488,98,2021-10-16 00:00:00,email
3490,219,2020-12-21 00:00:00,email
3493,371,2021-05-02 00:00:00,social
3493,268,2021-01-03 00:00:00,email
3497,269,2021-11-13 00:00:00,social
3497,297,2021-10-10 00:00:00,Support
3499,385,2021-05-25 00:00:00,social
3499,25,2020-09-09 00:00:00,Website
3500,30,2021-05-19 00:00:00,Website
3502,303,2021-03-29 00:00:00,social
3503,141,2021-12-12 00:00:00,Website
3504,70,2021-03-15 00:00:00,email
3505,191,2021-11-12 00:00:00,Phone
3505,463,2020-11-02 00:00:00,email
3506,14,2020-10-16 00:00:00,social
3507,459,2021-02-25 00:00:00,Support
3510,160,2021-06-06 00:00:00,email
3513,371,2021-07-21 00:00:00,Support
3514,210,2020-11-13 00:00:00,social
3517,237,2021-06-07 00:00:00,SMS
3526,226,2021-08-10 00:00:00,social
3536,15,2020-09-25 00:00:00,email
3539,362,2021-07-18 00:00:00,email
3539,403,2021-12-08 00:00:00,social
3540,119,2020-10-13 00:00:00,Support
3542,180,2021-08-24 00:00:00,email
3543,237,2021-08-31 00:00:00,social
3548,464,2020-10-27 00:00:00,email
3549,157,2021-07-21 00:00:00,Phone
3555,207,2021-10-23 00:00:00,social
3557,244,2021-02-16 00:00:00,Support
3563,217,2021-05-27 00:00:00,Phone
3566,421,2021-06-09 00:00:00,email
3567,453,2020-12-01 00:00:00,email
3572,95,2021-04-30 00:00:00,social
3577,478,2021-09-04 00:00:00,Website
3578,156,2021-08-13 00:00:00,Website
3589,184,2021-03-24 00:00:00,Website
3590,169,2021-08-11 00:00:00,Support
3592,155,2021-01-05 00:00:00,social
3592,456,2021-03-21 00:00:00,Chat
3595,204,2021-09-25 00:00:00,social
3596,382,2020-11-04 00:00:00,Support
3600,60,2021-01-31 00:00:00,Phone
3600,341,2021-02-25 00:00:00,social
3600,258,2021-08-10 00:00:00,SMS
3600,305,2020-11-09 00:00:00,email
3602,138,2020-10-31 00:00:00,social
3607,53,2021-10-03 00:00:00,social
3609,107,2021-06-12 00:00:00,Website
3611,366,2021-11-28 00:00:00,SMS
3613,317,2020-09-10 00:00:00,email
3620,345,2020-11-12 00:00:00,social
3622,378,2021-07-06 00:00:00,social
3625,208,2020-10-19 00:00:00,email
3627,276,2021-12-27 00:00:00,social
3628,346,2021-04-16 00:00:00,social
3630,396,2021-03-20 00:00:00,social
3630,88,2020-11-25 00:00:00,email
3630,423,2021-08-11 00:00:00,Support
3636,273,2021-09-30 00:00:00,Website
3636,53,2021-07-17 00:00:00,social
3637,15,2021-11-16 00:00:00,social
3638,49,2020-12-11 00:00:00,Chat
3643,247,2020-12-26 00:00:00,social
3646,349,2021-03-09 00:00:00,email
3646,25,2020-11-14 00:00:00,email
3653,136,2021-07-05 00:00:00,Website
3653,38,2020-09-25 00:00:00,social
3654,441,2021-08-15 00:00:00,email
3655,232,2021-01-31 00:00:00,social
3655,106,2021-05-02 00:00:00,social
3658,201,2021-05-08 00:00:00,Chat
3659,437,2021-12-14 00:00:00,social
3661,297,2021-05-08 00:00:00,SMS
3662,169,2021-12-18 00:00:00,Website
3662,35,2021-02-16 00:00:00,Website
3663,197,2021-08-10 00:00:00,social
3666,150,2021-12-16 00:00:00,Website
3669,356,2020-09-27 00:00:00,social
3671,81,2021-11-30 00:00:00,Website
3673,207,2021-01-22 00:00:00,Phone
3674,230,2021-10-27 00:00:00,social
3676,282,2020-11-07 00:00:00,Website
3676,106,2021-08-05 00:00:00,social
3677,377,2021-12-22 00:00:00,email
3677,95,2021-12-10 00:00:00,Website
3680,157,2020-12-21 00:00:00,email
3682,378,2020-09-02 00:00:00,SMS
3682,113,2021-09-02 00:00:00,Website
3686,99,2020-09-25 00:00:00,Website
3689,116,2020-10-21 00:00:00,social
3691,53,2021-11-18 00:00:00,Chat
3691,299,2020-09-30 00:00:00,social
3695,434,2021-03-31 00:00:00,email
3696,2,2020-10-02 00:00:00,social
3696,73,2021-12-02 00:00:00,email
3698,418,2021-06-01 00:00:00,social
3698,449,2021-03-15 00:00:00,social
3699,146,2021-05-30 00:00:00,SMS
3703,295,2021-01-21 00:00:00,social
3703,370,2021-11-27 00:00:00,email
3705,258,2021-09-15 00:00:00,Website
3706,212,2021-09-09 00:00:00,Website
3706,133,2021-12-10 00:00:00,Support
3707,161,2021-03-07 00:00:00,Website
3707,153,2021-09-27 00:00:00,social
3711,78,2020-12-07 00:00:00,Support
3716,134,2021-04-17 00:00:00,social
3721,263,2020-12-06 00:00:00,social
3723,133,2021-06-24 00:00:00,social
3727,97,2021-07-09 00:00:00,Phone
3729,208,2021-09-23 00:00:00,SMS
3729,239,2021-06-02 00:00:00,Website
3730,90,2020-12-19 00:00:00,social
3735,68,2021-12-31 00:00:00,SMS
3736,59,2021-12-07 00:00:00,Support
3742,425,2021-10-24 00:00:00,social
3746,178,2021-03-10 00:00:00,Support
3747,9,2020-09-17 00:00:00,Support
3748,67,2021-12-22 00:00:00,social
3749,460,2020-10-09 00:00:00,Website
3750,387,2021-02-20 00:00:00,Website
3756,84,2021-07-28 00:00:00,email
3760,68,2021-10-11 00:00:00,SMS
3765,10,2020-12-09 00:00:00,social
3767,288,2020-09-07 00:00:00,Website
3768,156,2021-07-11 00:00:00,social
3774,198,2021-10-12 00:00:00,email
3775,21,2021-09-30 00:00:00,Support
3776,458,2021-08-18 00:00:00,Website
3776,143,2021-05-30 00:00:00,social
3776,5,2021-03-21 00:00:00,Support
3781,118,2021-12-11 00:00:00,social
3781,349,2021-05-13 00:00:00,email
3783,429,2021-07-11 00:00:00,social
3783,411,2021-02-15 00:00:00,SMS
3786,98,2021-02-18 00:00:00,Website
3788,325,2021-03-29 00:00:00,social
3788,371,2020-10-31 00:00:00,social
3788,305,2021-08-17 00:00:00,Website
3790,78,2020-12-31 00:00:00,Website
3791,262,2021-09-16 00:00:00,Website
3792,454,2021-05-09 00:00:00,email
3798,419,2021-07-17 00:00:00,social
3800,444,2021-04-23 00:00:00,SMS
3803,259,2020-10-28 00:00:00,social
3804,278,2021-12-08 00:00:00,social
3805,4,2020-10-11 00:00:00,SMS
3805,424,2021-09-08 00:00:00,Phone
3809,22,2021-05-24 00:00:00,social
3809,322,2021-05-29 00:00:00,social
3813,13,2020-09-25 00:00:00,social
3814,203,2021-09-11 00:00:00,Website
3817,276,2021-10-25 00:00:00,Website
3819,171,2021-09-30 00:00:00,SMS
3820,409,2020-12-25 00:00:00,Support
3822,110,2020-10-12 00:00:00,social
3824,424,2020-12-23 00:00:00,email
3825,373,2021-04-17 00:00:00,Website
3828,395,2020-11-16 00:00:00,email
3828,351,2020-11-20 00:00:00,social
3828,153,2021-03-15 00:00:00,SMS
3829,454,2020-12-23 00:00:00,Website
3831,373,2021-12-09 00:00:00,email
3831,385,2020-11-03 00:00:00,SMS
3833,424,2021-03-12 00:00:00,SMS
3837,275,2020-10-27 00:00:00,email
3838,289,2021-05-29 00:00:00,social
3841,248,2020-12-29 00:00:00,Support
3845,426,2020-09-04 00:00:00,email
3846,128,2021-11-06 00:00:00,social
3847,118,2021-02-15 00:00:00,social
3848,407,2021-11-07 00:00:00,Support
3849,420,2021-07-14 00:00:00,Website
3851,340,2021-12-30 00:00:00,social
3854,71,2020-11-08 00:00:00,SMS
3855,414,2020-12-25 00:00:00,Website
3856,14,2021-08-12 00:00:00,SMS
3860,104,2021-12-18 00:00:00,Website
3860,459,2020-09-10 00:00:00,Website
3860,449,2021-01-24 00:00:00,email
3861,126,2021-01-06 00:00:00,Website
3863,80,2021-03-25 00:00:00,email
3863,315,2020-11-17 00:00:00,Website
3866,431,2021-07-13 00:00:00,email
3868,350,2021-01-13 00:00:00,Website
3869,179,2021-10-08 00:00:00,Website
3871,459,2021-12-09 00:00:00,Support
3871,201,2020-12-25 00:00:00,social
3874,377,2021-06-07 00:00:00,Website
3875,152,2021-10-18 00:00:00,SMS
3878,78,2021-03-09 00:00:00,social
3881,100,2021-07-20 00:00:00,social
3884,63,2020-10-27 00:00:00,Phone
3885,385,2021-10-21 00:00:00,SMS
3886,366,2021-12-02 00:00:00,social
3887,337,2021-12-12 00:00:00,Website
3891,288,2020-11-20 00:00:00,social
3891,467,2021-04-11 00:00:00,SMS
3893,120,2021-10-14 00:00:00,Website
3893,35,2021-06-26 00:00:00,social
3894,54,2020-10-23 00:00:00,Website
3895,219,2021-04-26 00:00:00,social
3899,207,2021-09-12 00:00:00,Website
3899,410,2021-05-20 00:00:00,Website
3899,215,2020-11-26 00:00:00,Website
3902,71,2020-10-15 00:00:00,email
3905,384,2021-03-17 00:00:00,SMS
3905,10,2021-06-27 00:00:00,social
3905,301,2020-10-10 00:00:00,SMS
3905,402,2021-06-16 00:00:00,Website
3906,169,2021-07-11 00:00:00,Website
3907,338,2021-11-07 00:00:00,social
3908,395,2021-10-23 00:00:00,email
3914,317,2021-10-24 00:00:00,Website
3915,297,2021-02-25 00:00:00,email
3920,269,2021-08-14 00:00:00,SMS
3922,103,2021-05-07 00:00:00,Website
3924,160,2021-12-06 00:00:00,email
3931,166,2021-10-07 00:00:00,email
3931,49,2021-02-27 00:00:00,email
3931,99,2021-09-18 00:00:00,Support
3933,79,2021-11-22 00:00:00,SMS
3935,431,2021-02-02 00:00:00,social
3935,346,2020-12-25 00:00:00,SMS
3935,239,2021-06-05 00:00:00,SMS
3935,96,2021-04-15 00:00:00,social
3936,287,2020-11-19 00:00:00,Website
3946,255,2020-09-30 00:00:00,social
3950,289,2021-08-01 00:00:00,Support
3954,18,2021-07-06 00:00:00,Website
3954,229,2021-07-05 00:00:00,Website
3956,240,2021-12-04 00:00:00,Support
3957,23,2021-09-16 00:00:00,Website
3958,16,2021-01-09 00:00:00,Website
3959,179,2021-04-27 00:00:00,social
3959,132,2020-12-02 00:00:00,email
3960,400,2021-06-28 00:00:00,Website
3960,79,2020-12-05 00:00:00,email
3961,423,2020-12-30 00:00:00,Chat
3964,155,2020-12-04 00:00:00,email
3964,25,2021-12-26 00:00:00,email
3966,109,2021-11-20 00:00:00,social
3968,345,2020-11-29 00:00:00,social
3971,165,2021-04-04 00:00:00,email
3971,267,2021-04-09 00:00:00,social
3975,56,2021-12-19 00:00:00,Website
3978,162,2021-06-16 00:00:00,social
3979,100,2021-01-13 00:00:00,email
3981,135,2021-03-03 00:00:00,social
3990,124,2021-10-08 00:00:00,email
3991,32,2021-05-18 00:00:00,email
3991,187,2020-09-22 00:00:00,social
3994,203,2021-11-11 00:00:00,social
4002,253,2021-03-04 00:00:00,social
4003,348,2020-09-25 00:00:00,Support
4006,72,2021-05-22 00:00:00,social
4007,45,2021-10-08 00:00:00,social
4011,208,2021-11-27 00:00:00,Website
4012,167,2020-09-07 00:00:00,Website
4016,147,2021-01-08 00:00:00,Support
4016,108,2021-01-30 00:00:00,social
4019,79,2020-10-13 00:00:00,Website
4020,347,2021-01-29 00:00:00,Support
4022,472,2021-03-30 00:00:00,email
4022,448,2021-04-04 00:00:00,Website
4022,4,2021-03-14 00:00:00,social
4024,258,2021-07-06 00:00:00,Chat
4025,48,2021-11-05 00:00:00,Website
4035,139,2021-05-18 00:00:00,social
4036,480,2021-04-11 00:00:00,email
4036,338,2021-08-28 00:00:00,Chat
4038,7,2021-01-19 00:00:00,Website
4039,64,2021-01-11 00:00:00,SMS
4040,420,2020-09-02 00:00:00,Website
4046,214,2021-03-30 00:00:00,SMS
4049,276,2021-11-04 00:00:00,Website
4051,333,2021-03-27 00:00:00,email
4052,248,2021-10-18 00:00:00,social
4055,479,2021-09-22 00:00:00,email
4061,314,2020-09-28 00:00:00,Website
4061,443,2020-12-26 00:00:00,social
4061,51,2021-07-24 00:00:00,Website
4061,404,2020-11-06 00:00:00,social
4064,382,2021-02-14 00:00:00,social
4065,184,2020-11-11 00:00:00,Support
4067,36,2020-09-24 00:00:00,Website
4073,248,2021-11-09 00:00:00,SMS
4074,58,2020-10-12 00:00:00,social
4075,216,2021-08-30 00:00:00,email
4075,113,2021-06-07 00:00:00,social
4078,140,2021-11-05 00:00:00,SMS
4078,140,2021-11-18 00:00:00,SMS
4079,239,2021-10-24 00:00:00,SMS
4082,323,2020-09-16 00:00:00,email
4082,113,2020-10-03 00:00:00,Support
4086,420,2021-11-12 00:00:00,Support
4088,314,2021-08-31 00:00:00,social
4098,400,2021-10-02 00:00:00,social
4099,225,2020-11-24 00:00:00,Website
4100,338,2021-12-14 00:00:00,social
4107,102,2020-09-29 00:00:00,Website
4107,287,2021-01-26 00:00:00,Website
4108,14,2021-02-08 00:00:00,Website
4108,366,2021-04-19 00:00:00,Support
4108,196,2020-10-05 00:00:00,Website
4109,102,2020-11-04 00:00:00,Website
4109,41,2020-09-19 00:00:00,Support
4110,385,2021-05-21 00:00:00,Website
4110,421,2021-02-02 00:00:00,SMS
4112,194,2021-07-28 00:00:00,social
4112,160,2021-06-25 00:00:00,social
4115,170,2021-08-17 00:00:00,SMS
4120,120,2021-12-02 00:00:00,SMS
4120,301,2021-04-05 00:00:00,Website
4120,120,2021-11-19 00:00:00,Support
4122,54,2021-07-10 00:00:00,email
4123,245,2020-09-19 00:00:00,SMS
4125,353,2021-03-16 00:00:00,Support
4127,118,2021-12-02 00:00:00,Support
4131,453,2021-05-24 00:00:00,Website
4133,364,2020-09-20 00:00:00,SMS
4137,303,2021-09-23 00:00:00,Website
4138,163,2021-03-20 00:00:00,social
4142,99,2021-08-19 00:00:00,SMS
4144,478,2021-07-26 00:00:00,social
4144,78,2021-07-21 00:00:00,SMS
4146,183,2021-03-17 00:00:00,SMS
4152,183,2020-10-18 00:00:00,Website
4153,205,2020-11-28 00:00:00,Website
4155,399,2020-09-13 00:00:00,social
4156,281,2021-03-07 00:00:00,Website
4166,322,2021-02-17 00:00:00,Website
4171,351,2021-08-13 00:00:00,Website
4176,90,2021-09-29 00:00:00,Support
4176,68,2020-10-29 00:00:00,social
4179,200,2021-04-10 00:00:00,social
4183,328,2021-11-21 00:00:00,SMS
4186,243,2021-08-11 00:00:00,SMS
4186,74,2021-12-01 00:00:00,Website
4190,289,2021-08-09 00:00:00,email
4193,131,2020-09-17 00:00:00,social
4194,214,2021-06-26 00:00:00,Website
4199,103,2021-07-22 00:00:00,email
4205,466,2021-02-08 00:00:00,social
4217,219,2020-11-23 00:00:00,social
4218,4,2021-04-16 00:00:00,social
4221,96,2021-02-11 00:00:00,email
4225,349,2020-09-09 00:00:00,Website
4227,321,2021-11-01 00:00:00,Website
4230,69,2020-09-11 00:00:00,Support
4230,201,2021-10-08 00:00:00,Support
4233,38,2021-05-11 00:00:00,email
4238,221,2021-06-30 00:00:00,social
4239,358,2021-09-10 00:00:00,Website
4239,112,2021-03-24 00:00:00,Chat
4243,355,2021-08-19 00:00:00,social
4244,117,2021-03-03 00:00:00,social
4246,215,2021-12-03 00:00:00,Website
4247,142,2020-12-11 00:00:00,SMS
4247,10,2021-09-27 00:00:00,Phone
4248,116,2020-12-06 00:00:00,email
4254,44,2021-07-08 00:00:00,SMS
4254,301,2021-01-22 00:00:00,Chat
4254,145,2021-03-19 00:00:00,email
4257,4,2021-01-30 00:00:00,Website
4264,434,2021-03-19 00:00:00,social
4264,359,2021-05-12 00:00:00,social
4266,477,2021-01-24 00:00:00,Support
4266,325,2021-05-12 00:00:00,Website
4268,455,2021-05-05 00:00:00,social
4268,470,2021-05-06 00:00:00,Website
4270,206,2020-10-03 00:00:00,social
4271,33,2021-04-11 00:00:00,email
4271,157,2021-01-15 00:00:00,Website
4275,435,2021-02-23 00:00:00,Website
4275,370,2021-10-04 00:00:00,Website
4278,294,2021-05-13 00:00:00,social
4281,357,2020-11-21 00:00:00,Website
4284,346,2021-10-16 00:00:00,Phone
4290,50,2021-04-27 00:00:00,Website
4290,270,2021-11-21 00:00:00,social
4291,238,2021-12-08 00:00:00,social
4291,153,2020-10-07 00:00:00,social
4291,210,2021-06-16 00:00:00,Website
4291,394,2020-12-22 00:00:00,social
4292,57,2021-07-11 00:00:00,email
4293,216,2021-12-26 00:00:00,Phone
4295,186,2021-05-12 00:00:00,social
4297,71,2020-12-16 00:00:00,SMS
4298,464,2021-01-05 00:00:00,Support
4304,88,2020-09-24 00:00:00,Website
4307,215,2021-02-11 00:00:00,social
4308,9,2021-10-25 00:00:00,email
4314,257,2021-12-03 00:00:00,Support
4317,229,2020-11-13 00:00:00,email
4320,41,2021-12-17 00:00:00,social
4320,53,2021-10-30 00:00:00,email
4321,190,2021-09-11 00:00:00,Website
4323,88,2021-05-31 00:00:00,Website
4330,336,2020-10-28 00:00:00,Chat
4331,230,2020-09-16 00:00:00,social
4332,226,2021-07-31 00:00:00,email
4332,277,2020-12-01 00:00:00,Phone
4340,215,2021-04-28 00:00:00,SMS
4341,424,2021-12-15 00:00:00,social
4344,43,2021-08-29 00:00:00,email
4345,466,2021-09-15 00:00:00,SMS
4347,213,2020-12-28 00:00:00,email
4347,225,2021-12-01 00:00:00,social
4348,301,2021-10-25 00:00:00,email
