user_id, campaign_id, solicit_timestamp
626,277,2020-09-25 00:00:00
626,102,2021-11-20 00:00:00
626,221,2021-07-24 00:00:00
626,378,2021-10-25 00:00:00
626,376,2021-07-13 00:00:00
626,97,2021-08-11 00:00:00
626,91,2021-09-03 00:00:00
626,86,2020-11-24 00:00:00
626,275,2020-10-15 00:00:00
627,233,2020-12-06 00:00:00
627,111,2021-12-12 00:00:00
627,104,2021-08-13 00:00:00
628,394,2021-04-03 00:00:00
628,209,2021-07-23 00:00:00
628,415,2021-07-13 00:00:00
628,206,2021-11-24 00:00:00
629,256,2021-08-22 00:00:00
629,375,2021-03-01 00:00:00
629,210,2021-06-09 00:00:00
629,455,2020-09-20 00:00:00
630,43,2021-08-21 00:00:00
630,363,2021-02-03 00:00:00
630,68,2021-09-06 00:00:00
630,156,2021-04-23 00:00:00
631,435,2021-10-31 00:00:00
631,462,2021-09-24 00:00:00
632,350,2020-12-07 00:00:00
633,217,2020-09-03 00:00:00
633,253,2021-06-18 00:00:00
633,321,2020-12-06 00:00:00
633,129,2021-01-28 00:00:00
634,419,2021-09-03 00:00:00
636,208,2021-09-09 00:00:00
636,117,2020-10-12 00:00:00
636,141,2021-10-08 00:00:00
636,188,2021-01-14 00:00:00
636,89,2020-12-12 00:00:00
636,143,2021-04-02 00:00:00
636,193,2020-11-13 00:00:00
636,105,2021-01-27 00:00:00
637,5,2021-08-10 00:00:00
637,118,2021-02-12 00:00:00
637,302,2020-11-16 00:00:00
638,223,2021-02-07 00:00:00
638,293,2021-11-04 00:00:00
639,315,2020-10-08 00:00:00
639,113,2021-02-09 00:00:00
640,30,2021-04-02 00:00:00
640,282,2021-10-07 00:00:00
640,276,2021-06-01 00:00:00
641,381,2021-01-02 00:00:00
641,83,2020-09-08 00:00:00
642,32,2021-05-09 00:00:00
642,237,2020-11-21 00:00:00
643,144,2020-12-22 00:00:00
644,206,2020-10-20 00:00:00
644,52,2020-09-03 00:00:00
644,130,2021-05-28 00:00:00
644,12,2021-08-27 00:00:00
644,204,2020-09-20 00:00:00
644,218,2020-11-20 00:00:00
645,13,2021-10-28 00:00:00
645,253,2021-08-26 00:00:00
645,375,2020-09-25 00:00:00
645,466,2021-11-02 00:00:00
645,185,2020-09-12 00:00:00
645,470,2021-05-31 00:00:00
646,94,2021-05-22 00:00:00
646,212,2021-08-01 00:00:00
646,381,2020-11-21 00:00:00
646,356,2021-11-15 00:00:00
646,141,2020-10-16 00:00:00
647,21,2020-09-15 00:00:00
647,297,2021-11-05 00:00:00
647,262,2020-10-04 00:00:00
647,89,2021-07-27 00:00:00
647,182,2021-03-29 00:00:00
647,146,2021-01-06 00:00:00
647,27,2021-09-12 00:00:00
648,277,2020-12-22 00:00:00
648,254,2021-07-30 00:00:00
649,35,2020-12-09 00:00:00
649,259,2021-04-06 00:00:00
649,376,2021-12-11 00:00:00
649,293,2021-08-30 00:00:00
650,152,2021-04-21 00:00:00
650,160,2021-09-17 00:00:00
651,325,2021-04-07 00:00:00
651,75,2021-09-07 00:00:00
651,294,2021-05-30 00:00:00
651,229,2021-02-04 00:00:00
651,71,2020-12-13 00:00:00
652,3,2021-11-21 00:00:00
653,398,2021-12-06 00:00:00
653,223,2021-11-25 00:00:00
653,44,2021-08-29 00:00:00
653,180,2021-03-18 00:00:00
653,42,2020-12-26 00:00:00
653,95,2020-11-01 00:00:00
654,432,2021-06-08 00:00:00
655,325,2020-12-04 00:00:00
655,229,2020-12-08 00:00:00
655,201,2021-03-30 00:00:00
655,51,2020-12-21 00:00:00
655,72,2020-12-22 00:00:00
656,463,2020-09-21 00:00:00
656,346,2021-09-29 00:00:00
656,206,2020-11-15 00:00:00
656,269,2021-12-07 00:00:00
657,360,2021-06-25 00:00:00
657,167,2021-04-02 00:00:00
657,348,2021-10-31 00:00:00
658,399,2021-11-10 00:00:00
658,205,2021-05-24 00:00:00
659,82,2020-12-19 00:00:00
659,411,2020-12-16 00:00:00
659,36,2021-10-17 00:00:00
660,185,2021-09-08 00:00:00
660,448,2021-11-16 00:00:00
661,103,2021-08-26 00:00:00
662,65,2021-03-29 00:00:00
662,479,2021-11-14 00:00:00
662,165,2021-02-13 00:00:00
662,233,2021-07-30 00:00:00
662,333,2020-09-10 00:00:00
662,16,2021-01-28 00:00:00
662,2,2021-07-29 00:00:00
662,215,2021-04-26 00:00:00
662,304,2020-11-10 00:00:00
663,423,2021-12-22 00:00:00
663,54,2020-12-13 00:00:00
664,131,2021-06-20 00:00:00
664,435,2021-04-05 00:00:00
665,465,2020-11-07 00:00:00
665,349,2020-12-03 00:00:00
665,443,2021-06-06 00:00:00
666,118,2021-06-04 00:00:00
666,187,2020-09-03 00:00:00
666,65,2021-10-03 00:00:00
666,245,2021-07-05 00:00:00
667,193,2021-12-06 00:00:00
667,193,2021-04-18 00:00:00
667,74,2021-01-06 00:00:00
667,288,2021-05-20 00:00:00
668,116,2021-09-23 00:00:00
668,54,2020-12-27 00:00:00
668,261,2020-12-02 00:00:00
668,254,2021-09-06 00:00:00
669,4,2020-10-23 00:00:00
669,248,2021-10-04 00:00:00
669,316,2020-11-19 00:00:00
669,338,2020-10-25 00:00:00
669,431,2021-02-23 00:00:00
670,362,2021-03-11 00:00:00
670,258,2021-09-27 00:00:00
671,408,2020-09-15 00:00:00
671,234,2021-08-17 00:00:00
671,479,2021-12-23 00:00:00
671,78,2020-12-26 00:00:00
671,324,2021-09-25 00:00:00
671,171,2021-08-31 00:00:00
671,110,2021-11-02 00:00:00
672,200,2021-12-18 00:00:00
672,295,2021-12-16 00:00:00
673,95,2020-10-02 00:00:00
674,468,2021-12-06 00:00:00
674,439,2021-06-15 00:00:00
674,267,2020-12-02 00:00:00
674,333,2021-07-20 00:00:00
675,273,2021-01-04 00:00:00
675,114,2020-10-05 00:00:00
675,81,2020-09-13 00:00:00
675,45,2021-10-13 00:00:00
675,321,2021-05-10 00:00:00
675,58,2021-03-03 00:00:00
675,71,2020-09-17 00:00:00
676,9,2021-03-04 00:00:00
676,403,2021-05-28 00:00:00
676,255,2021-04-11 00:00:00
677,238,2020-10-25 00:00:00
677,258,2021-01-01 00:00:00
677,168,2020-09-15 00:00:00
677,218,2021-01-20 00:00:00
678,13,2021-04-22 00:00:00
678,338,2021-02-23 00:00:00
678,360,2021-06-15 00:00:00
679,242,2021-04-02 00:00:00
679,245,2021-01-25 00:00:00
680,481,2021-03-13 00:00:00
680,146,2021-07-14 00:00:00
681,313,2020-12-26 00:00:00
682,123,2021-11-03 00:00:00
682,9,2021-01-17 00:00:00
682,42,2021-06-01 00:00:00
683,429,2021-11-25 00:00:00
683,462,2020-11-11 00:00:00
683,154,2021-09-26 00:00:00
684,382,2020-12-03 00:00:00
684,17,2021-09-24 00:00:00
684,145,2021-07-11 00:00:00
684,243,2021-11-24 00:00:00
684,456,2021-10-08 00:00:00
684,264,2021-04-01 00:00:00
684,460,2020-12-16 00:00:00
684,401,2021-04-07 00:00:00
684,219,2021-12-31 00:00:00
685,53,2021-10-03 00:00:00
685,93,2021-02-21 00:00:00
685,314,2021-07-29 00:00:00
686,58,2021-12-12 00:00:00
686,79,2020-10-01 00:00:00
686,144,2020-11-05 00:00:00
687,171,2020-12-11 00:00:00
688,168,2021-04-28 00:00:00
688,407,2020-10-23 00:00:00
688,49,2020-11-30 00:00:00
688,449,2021-05-29 00:00:00
689,385,2021-08-18 00:00:00
691,346,2021-07-12 00:00:00
691,103,2021-12-16 00:00:00
691,17,2021-02-11 00:00:00
691,247,2021-06-05 00:00:00
691,26,2021-02-03 00:00:00
691,39,2021-02-15 00:00:00
692,241,2021-11-22 00:00:00
692,233,2021-01-07 00:00:00
692,204,2021-01-16 00:00:00
692,90,2021-11-27 00:00:00
693,290,2021-12-01 00:00:00
693,28,2021-07-12 00:00:00
693,98,2021-11-15 00:00:00
693,237,2021-09-04 00:00:00
693,462,2021-04-16 00:00:00
694,15,2021-02-08 00:00:00
694,5,2021-03-12 00:00:00
695,321,2021-06-25 00:00:00
695,124,2021-11-13 00:00:00
696,52,2021-02-10 00:00:00
696,387,2021-08-17 00:00:00
697,385,2020-12-21 00:00:00
697,320,2021-08-27 00:00:00
697,242,2021-12-23 00:00:00
697,171,2020-12-06 00:00:00
698,342,2021-12-01 00:00:00
698,405,2021-03-11 00:00:00
698,42,2021-12-11 00:00:00
698,46,2021-02-03 00:00:00
698,106,2021-10-19 00:00:00
698,16,2021-01-23 00:00:00
700,117,2021-08-24 00:00:00
700,413,2021-02-18 00:00:00
700,96,2020-10-25 00:00:00
700,435,2021-02-05 00:00:00
701,207,2021-01-15 00:00:00
701,236,2020-11-11 00:00:00
701,366,2021-02-06 00:00:00
701,209,2021-03-21 00:00:00
701,294,2021-09-10 00:00:00
701,276,2021-10-18 00:00:00
701,394,2021-12-03 00:00:00
701,80,2021-02-18 00:00:00
703,461,2021-08-07 00:00:00
704,465,2020-10-18 00:00:00
704,223,2020-09-19 00:00:00
704,189,2020-12-29 00:00:00
704,419,2020-11-15 00:00:00
704,148,2021-03-06 00:00:00
704,14,2021-04-16 00:00:00
704,216,2021-11-16 00:00:00
705,441,2021-03-08 00:00:00
705,5,2021-03-15 00:00:00
705,292,2021-07-16 00:00:00
705,40,2021-01-15 00:00:00
705,363,2021-10-29 00:00:00
706,229,2020-11-25 00:00:00
706,331,2021-01-06 00:00:00
706,218,2021-07-27 00:00:00
706,297,2021-10-11 00:00:00
706,207,2021-10-02 00:00:00
707,396,2020-12-29 00:00:00
707,247,2020-09-10 00:00:00
708,167,2020-10-27 00:00:00
708,389,2021-06-07 00:00:00
708,209,2021-06-15 00:00:00
708,398,2021-10-06 00:00:00
708,186,2021-02-10 00:00:00
710,227,2021-07-02 00:00:00
710,116,2021-03-25 00:00:00
710,88,2021-04-30 00:00:00
710,29,2020-10-10 00:00:00
710,86,2021-04-04 00:00:00
710,44,2021-02-06 00:00:00
710,457,2021-09-15 00:00:00
711,431,2020-11-06 00:00:00
711,387,2021-11-25 00:00:00
711,129,2021-09-03 00:00:00
711,75,2021-12-08 00:00:00
712,341,2021-05-31 00:00:00
712,11,2021-02-17 00:00:00
713,128,2021-04-20 00:00:00
713,480,2021-09-24 00:00:00
713,105,2021-08-20 00:00:00
713,179,2021-04-25 00:00:00
713,46,2021-05-19 00:00:00
713,43,2021-11-30 00:00:00
714,212,2021-01-06 00:00:00
714,29,2020-11-12 00:00:00
714,423,2021-05-24 00:00:00
714,376,2021-08-25 00:00:00
715,134,2021-04-05 00:00:00
715,69,2020-12-26 00:00:00
715,393,2021-05-17 00:00:00
716,49,2020-11-29 00:00:00
716,203,2020-10-22 00:00:00
716,27,2021-01-30 00:00:00
716,461,2021-12-22 00:00:00
716,244,2021-09-16 00:00:00
716,47,2021-12-11 00:00:00
717,215,2020-12-12 00:00:00
717,229,2021-01-03 00:00:00
717,220,2021-11-14 00:00:00
717,403,2021-01-28 00:00:00
718,456,2021-05-30 00:00:00
719,155,2021-12-09 00:00:00
719,269,2020-11-18 00:00:00
719,358,2021-07-03 00:00:00
719,257,2021-03-12 00:00:00
719,76,2021-02-08 00:00:00
720,25,2021-01-08 00:00:00
720,53,2021-11-26 00:00:00
720,360,2021-08-30 00:00:00
720,154,2021-06-23 00:00:00
721,451,2021-05-14 00:00:00
721,103,2021-11-10 00:00:00
722,69,2021-02-21 00:00:00
722,64,2021-12-24 00:00:00
722,268,2021-01-20 00:00:00
724,173,2021-06-04 00:00:00
724,172,2020-09-03 00:00:00
725,37,2021-03-04 00:00:00
725,322,2021-07-18 00:00:00
726,392,2021-08-17 00:00:00
726,80,2021-02-03 00:00:00
726,204,2021-11-12 00:00:00
727,329,2020-11-30 00:00:00
727,335,2020-10-26 00:00:00
727,478,2021-04-16 00:00:00
727,408,2021-06-11 00:00:00
727,198,2020-10-24 00:00:00
729,295,2021-07-12 00:00:00
729,369,2020-12-28 00:00:00
729,288,2021-06-11 00:00:00
729,246,2021-05-12 00:00:00
729,343,2021-01-24 00:00:00
730,201,2021-02-16 00:00:00
730,51,2021-03-14 00:00:00
731,190,2021-10-03 00:00:00
731,113,2021-06-20 00:00:00
731,144,2021-09-11 00:00:00
731,16,2021-11-11 00:00:00
731,131,2020-09-12 00:00:00
731,181,2020-09-27 00:00:00
731,351,2021-10-28 00:00:00
731,46,2020-10-04 00:00:00
731,356,2021-04-15 00:00:00
732,371,2021-11-12 00:00:00
732,30,2021-05-14 00:00:00
733,50,2021-10-27 00:00:00
733,182,2021-08-26 00:00:00
733,96,2021-10-31 00:00:00
733,309,2021-03-19 00:00:00
733,422,2021-07-15 00:00:00
734,356,2021-06-18 00:00:00
734,37,2021-04-01 00:00:00
734,88,2020-12-20 00:00:00
734,390,2020-11-16 00:00:00
736,252,2021-01-03 00:00:00
736,185,2021-11-23 00:00:00
736,83,2021-11-05 00:00:00
736,169,2021-12-12 00:00:00
737,435,2021-07-22 00:00:00
737,325,2021-02-14 00:00:00
737,392,2021-10-17 00:00:00
737,395,2021-12-23 00:00:00
737,211,2020-11-26 00:00:00
738,228,2021-04-18 00:00:00
738,455,2021-03-07 00:00:00
739,105,2020-09-30 00:00:00
739,435,2021-11-27 00:00:00
739,399,2021-05-16 00:00:00
740,201,2021-03-13 00:00:00
740,247,2021-09-27 00:00:00
740,184,2021-12-14 00:00:00
740,447,2021-11-15 00:00:00
740,346,2021-09-20 00:00:00
740,162,2021-10-21 00:00:00
741,81,2021-02-14 00:00:00
741,98,2021-05-11 00:00:00
741,451,2021-02-09 00:00:00
741,376,2020-12-28 00:00:00
743,190,2020-09-25 00:00:00
743,437,2021-02-13 00:00:00
743,190,2021-04-26 00:00:00
743,359,2020-12-28 00:00:00
744,414,2021-02-17 00:00:00
744,383,2021-08-14 00:00:00
744,461,2021-07-03 00:00:00
744,132,2020-09-04 00:00:00
744,183,2020-09-01 00:00:00
744,469,2021-07-24 00:00:00
745,169,2021-04-25 00:00:00
745,207,2021-01-11 00:00:00
745,271,2020-11-20 00:00:00
745,32,2020-11-14 00:00:00
745,88,2021-08-29 00:00:00
745,368,2021-04-14 00:00:00
745,156,2020-11-26 00:00:00
745,206,2021-07-22 00:00:00
746,210,2021-02-12 00:00:00
746,233,2021-07-23 00:00:00
747,371,2021-08-08 00:00:00
747,471,2021-04-01 00:00:00
747,292,2021-10-25 00:00:00
747,13,2021-06-04 00:00:00
747,54,2020-12-18 00:00:00
747,50,2021-03-04 00:00:00
747,362,2021-10-05 00:00:00
748,4,2021-05-27 00:00:00
748,35,2021-10-26 00:00:00
748,317,2020-11-17 00:00:00
749,257,2020-11-26 00:00:00
749,132,2021-03-23 00:00:00
749,403,2020-10-31 00:00:00
749,337,2021-07-02 00:00:00
749,6,2021-12-05 00:00:00
749,409,2021-05-18 00:00:00
750,5,2021-08-22 00:00:00
750,80,2021-08-05 00:00:00
750,218,2020-10-02 00:00:00
751,375,2021-09-02 00:00:00
751,169,2021-07-29 00:00:00
751,396,2021-04-01 00:00:00
752,431,2021-02-16 00:00:00
752,287,2021-05-30 00:00:00
752,134,2020-11-22 00:00:00
752,107,2021-05-14 00:00:00
752,461,2021-03-03 00:00:00
752,459,2021-04-06 00:00:00
752,69,2021-06-03 00:00:00
753,429,2021-08-03 00:00:00
753,442,2021-07-08 00:00:00
753,385,2021-03-05 00:00:00
754,4,2020-11-16 00:00:00
755,292,2021-02-19 00:00:00
755,186,2021-07-09 00:00:00
755,209,2021-07-25 00:00:00
755,440,2020-10-22 00:00:00
755,236,2021-05-10 00:00:00
755,248,2021-02-09 00:00:00
756,128,2020-09-19 00:00:00
757,58,2020-10-20 00:00:00
757,18,2020-09-11 00:00:00
757,211,2020-12-31 00:00:00
757,95,2020-12-24 00:00:00
758,333,2021-02-26 00:00:00
758,293,2021-04-07 00:00:00
759,166,2021-12-24 00:00:00
759,83,2021-08-05 00:00:00
759,245,2020-12-23 00:00:00
759,430,2021-04-08 00:00:00
759,287,2021-11-22 00:00:00
761,160,2021-10-06 00:00:00
761,14,2021-03-21 00:00:00
761,17,2020-12-15 00:00:00
761,5,2021-10-09 00:00:00
761,27,2021-08-24 00:00:00
762,235,2020-11-29 00:00:00
762,248,2020-11-07 00:00:00
762,383,2020-10-14 00:00:00
763,139,2020-09-03 00:00:00
763,74,2021-07-08 00:00:00
763,291,2021-06-12 00:00:00
763,321,2021-03-28 00:00:00
764,135,2021-02-15 00:00:00
764,201,2021-02-27 00:00:00
764,27,2021-09-11 00:00:00
764,129,2021-06-02 00:00:00
764,71,2021-12-03 00:00:00
765,70,2021-07-02 00:00:00
765,81,2020-11-28 00:00:00
765,418,2020-11-20 00:00:00
765,418,2020-09-25 00:00:00
765,324,2021-06-15 00:00:00
765,68,2021-10-31 00:00:00
766,27,2021-12-27 00:00:00
766,342,2021-02-07 00:00:00
767,346,2021-04-22 00:00:00
767,293,2021-04-21 00:00:00
767,209,2021-09-21 00:00:00
767,390,2021-07-10 00:00:00
767,193,2021-01-04 00:00:00
768,455,2021-11-14 00:00:00
768,247,2020-10-11 00:00:00
768,3,2020-10-12 00:00:00
768,436,2021-04-16 00:00:00
768,18,2020-09-30 00:00:00
768,366,2021-01-16 00:00:00
769,388,2020-12-18 00:00:00
769,50,2021-05-19 00:00:00
769,453,2021-12-05 00:00:00
769,42,2020-11-05 00:00:00
769,295,2021-09-24 00:00:00
769,147,2021-07-19 00:00:00
769,15,2021-06-08 00:00:00
770,291,2020-09-16 00:00:00
770,165,2020-10-13 00:00:00
771,214,2020-11-16 00:00:00
771,280,2021-08-28 00:00:00
771,473,2021-06-20 00:00:00
771,364,2021-01-19 00:00:00
771,349,2021-01-10 00:00:00
771,83,2021-10-21 00:00:00
771,88,2021-09-10 00:00:00
771,254,2021-05-29 00:00:00
772,389,2020-12-26 00:00:00
772,131,2020-09-15 00:00:00
772,432,2020-12-09 00:00:00
772,174,2021-08-04 00:00:00
772,9,2021-02-04 00:00:00
773,321,2021-12-09 00:00:00
773,149,2021-05-18 00:00:00
773,113,2021-08-04 00:00:00
774,389,2020-09-23 00:00:00
774,396,2020-09-13 00:00:00
774,35,2021-10-23 00:00:00
774,309,2020-11-15 00:00:00
774,233,2020-11-19 00:00:00
775,305,2021-10-21 00:00:00
775,476,2020-09-19 00:00:00
775,280,2020-10-22 00:00:00
775,458,2021-12-14 00:00:00
775,13,2020-12-11 00:00:00
776,481,2021-05-18 00:00:00
776,379,2021-10-19 00:00:00
777,201,2021-03-12 00:00:00
777,437,2020-10-20 00:00:00
777,442,2021-10-26 00:00:00
777,140,2021-06-09 00:00:00
778,418,2021-11-06 00:00:00
778,79,2021-08-18 00:00:00
778,388,2021-09-04 00:00:00
778,49,2020-12-01 00:00:00
779,84,2021-03-02 00:00:00
780,213,2021-07-25 00:00:00
780,308,2021-09-03 00:00:00
780,417,2021-05-21 00:00:00
780,344,2020-10-31 00:00:00
781,444,2021-11-28 00:00:00
781,28,2021-10-18 00:00:00
781,368,2020-10-24 00:00:00
782,119,2020-10-24 00:00:00
782,356,2021-12-02 00:00:00
782,110,2021-01-26 00:00:00
782,196,2021-08-08 00:00:00
783,254,2021-04-05 00:00:00
783,122,2021-01-31 00:00:00
784,162,2021-10-04 00:00:00
784,79,2021-05-16 00:00:00
784,429,2021-03-01 00:00:00
784,207,2020-10-02 00:00:00
785,308,2021-10-30 00:00:00
785,105,2021-02-25 00:00:00
785,405,2021-07-13 00:00:00
785,185,2021-10-05 00:00:00
786,170,2021-03-14 00:00:00
787,22,2020-12-25 00:00:00
787,429,2021-03-21 00:00:00
788,79,2020-09-10 00:00:00
788,349,2021-05-24 00:00:00
789,116,2021-12-03 00:00:00
789,107,2020-11-28 00:00:00
790,32,2021-04-10 00:00:00
790,156,2021-10-06 00:00:00
790,367,2021-07-29 00:00:00
790,146,2020-10-11 00:00:00
790,277,2021-08-18 00:00:00
790,208,2021-05-11 00:00:00
790,273,2021-04-24 00:00:00
791,164,2021-09-18 00:00:00
792,343,2021-08-05 00:00:00
792,363,2020-09-17 00:00:00
792,413,2021-11-13 00:00:00
792,464,2020-11-03 00:00:00
792,325,2020-09-04 00:00:00
792,15,2021-02-15 00:00:00
793,351,2021-06-08 00:00:00
793,200,2020-09-11 00:00:00
793,308,2020-12-07 00:00:00
794,219,2020-11-19 00:00:00
794,370,2021-04-11 00:00:00
795,413,2021-07-09 00:00:00
795,394,2020-09-13 00:00:00
796,392,2021-02-11 00:00:00
796,105,2021-02-09 00:00:00
796,74,2021-01-21 00:00:00
796,124,2020-09-30 00:00:00
796,145,2021-07-24 00:00:00
796,52,2021-12-07 00:00:00
796,23,2021-01-17 00:00:00
796,400,2021-04-02 00:00:00
797,102,2020-10-10 00:00:00
797,327,2021-03-17 00:00:00
797,221,2021-09-08 00:00:00
797,31,2021-05-28 00:00:00
797,389,2021-02-13 00:00:00
797,76,2021-12-19 00:00:00
798,333,2021-07-01 00:00:00
798,96,2021-12-21 00:00:00
798,117,2021-07-02 00:00:00
798,311,2021-12-18 00:00:00
799,457,2021-06-06 00:00:00
799,321,2021-10-27 00:00:00
799,236,2021-02-19 00:00:00
799,441,2021-09-22 00:00:00
799,229,2021-08-25 00:00:00
799,257,2021-07-26 00:00:00
799,338,2020-10-03 00:00:00
800,387,2021-10-08 00:00:00
800,61,2020-09-16 00:00:00
801,141,2021-02-01 00:00:00
801,257,2021-09-10 00:00:00
801,139,2021-06-06 00:00:00
802,201,2021-01-28 00:00:00
802,43,2021-05-10 00:00:00
802,387,2020-09-20 00:00:00
802,62,2021-05-23 00:00:00
803,69,2021-04-01 00:00:00
804,137,2021-10-08 00:00:00
804,316,2021-08-30 00:00:00
804,242,2021-01-31 00:00:00
804,247,2021-05-28 00:00:00
805,171,2021-03-23 00:00:00
805,175,2021-05-07 00:00:00
805,91,2021-10-25 00:00:00
805,456,2021-10-04 00:00:00
806,30,2021-01-18 00:00:00
807,18,2021-03-30 00:00:00
808,76,2020-12-05 00:00:00
808,187,2020-12-12 00:00:00
808,321,2021-02-14 00:00:00
808,93,2021-08-25 00:00:00
808,32,2021-12-21 00:00:00
808,19,2021-05-20 00:00:00
809,297,2020-09-29 00:00:00
809,358,2021-04-01 00:00:00
809,355,2021-08-07 00:00:00
809,362,2020-09-08 00:00:00
809,205,2021-04-07 00:00:00
810,124,2021-11-16 00:00:00
810,18,2020-11-10 00:00:00
811,169,2021-11-18 00:00:00
811,268,2021-12-31 00:00:00
811,317,2021-07-29 00:00:00
811,408,2021-01-18 00:00:00
811,88,2021-01-05 00:00:00
811,4,2021-07-10 00:00:00
812,365,2021-04-06 00:00:00
812,188,2021-05-19 00:00:00
812,467,2020-11-28 00:00:00
812,44,2021-07-04 00:00:00
813,466,2021-10-11 00:00:00
813,100,2021-09-30 00:00:00
813,51,2021-01-09 00:00:00
813,181,2021-01-05 00:00:00
815,325,2020-11-01 00:00:00
817,232,2021-07-05 00:00:00
817,107,2021-01-19 00:00:00
818,317,2021-08-01 00:00:00
818,323,2021-11-30 00:00:00
818,285,2020-11-13 00:00:00
819,361,2021-01-14 00:00:00
819,293,2020-09-29 00:00:00
819,202,2021-08-25 00:00:00
819,103,2021-01-04 00:00:00
820,470,2021-11-17 00:00:00
820,345,2021-06-06 00:00:00
820,284,2021-03-04 00:00:00
821,430,2020-12-17 00:00:00
821,140,2021-07-27 00:00:00
822,91,2021-10-31 00:00:00
822,152,2021-01-11 00:00:00
822,156,2020-12-28 00:00:00
822,294,2021-08-23 00:00:00
822,165,2021-07-30 00:00:00
822,257,2021-02-16 00:00:00
822,70,2021-11-08 00:00:00
823,465,2020-12-18 00:00:00
823,209,2021-06-28 00:00:00
824,431,2021-02-26 00:00:00
824,73,2020-10-17 00:00:00
824,235,2021-10-29 00:00:00
824,107,2021-01-12 00:00:00
825,193,2021-02-03 00:00:00
825,116,2021-11-08 00:00:00
825,440,2021-10-12 00:00:00
825,467,2021-05-25 00:00:00
825,7,2021-06-09 00:00:00
825,300,2021-05-14 00:00:00
826,191,2021-06-03 00:00:00
826,441,2021-02-04 00:00:00
827,170,2021-02-11 00:00:00
827,413,2021-02-18 00:00:00
829,153,2021-12-09 00:00:00
829,148,2021-01-22 00:00:00
829,298,2021-01-27 00:00:00
830,5,2021-11-07 00:00:00
830,177,2020-12-20 00:00:00
830,92,2021-06-15 00:00:00
830,165,2021-10-12 00:00:00
830,221,2021-03-04 00:00:00
830,211,2021-09-28 00:00:00
831,426,2020-09-01 00:00:00
831,325,2021-07-15 00:00:00
831,115,2021-12-03 00:00:00
831,308,2021-09-25 00:00:00
831,385,2021-09-18 00:00:00
832,44,2020-12-27 00:00:00
832,471,2021-06-29 00:00:00
833,288,2020-12-13 00:00:00
833,180,2021-12-28 00:00:00
833,248,2021-06-01 00:00:00
833,369,2021-10-16 00:00:00
834,456,2021-04-13 00:00:00
834,403,2021-08-16 00:00:00
834,355,2021-02-15 00:00:00
834,427,2021-10-10 00:00:00
835,471,2020-09-22 00:00:00
835,439,2021-07-19 00:00:00
836,184,2020-10-19 00:00:00
836,350,2020-11-22 00:00:00
837,63,2021-07-03 00:00:00
838,117,2021-10-26 00:00:00
838,356,2021-02-19 00:00:00
838,52,2021-05-10 00:00:00
838,449,2021-11-03 00:00:00
838,182,2020-11-26 00:00:00
838,304,2021-01-09 00:00:00
839,123,2021-02-22 00:00:00
839,292,2021-03-07 00:00:00
839,362,2021-05-18 00:00:00
840,431,2021-12-08 00:00:00
840,408,2021-03-23 00:00:00
840,145,2021-03-19 00:00:00
840,398,2021-04-30 00:00:00
841,429,2021-05-23 00:00:00
841,389,2020-12-24 00:00:00
842,429,2021-01-09 00:00:00
842,257,2021-12-27 00:00:00
842,191,2021-02-16 00:00:00
842,441,2021-04-10 00:00:00
842,228,2021-05-31 00:00:00
842,139,2021-04-24 00:00:00
843,6,2020-09-04 00:00:00
843,136,2021-11-24 00:00:00
843,254,2021-09-01 00:00:00
843,396,2020-11-14 00:00:00
843,225,2020-10-25 00:00:00
843,101,2021-06-26 00:00:00
843,150,2021-06-16 00:00:00
844,30,2021-11-07 00:00:00
844,190,2021-02-10 00:00:00
844,371,2021-03-15 00:00:00
845,441,2021-09-09 00:00:00
845,206,2020-11-01 00:00:00
845,381,2021-03-21 00:00:00
845,73,2020-09-17 00:00:00
845,267,2021-08-10 00:00:00
845,226,2020-11-09 00:00:00
846,245,2020-09-05 00:00:00
846,15,2021-09-14 00:00:00
846,441,2021-11-01 00:00:00
846,118,2021-04-27 00:00:00
847,421,2021-08-16 00:00:00
847,376,2020-12-08 00:00:00
847,36,2020-12-22 00:00:00
847,473,2020-11-04 00:00:00
848,103,2020-09-26 00:00:00
848,427,2020-10-16 00:00:00
848,260,2020-09-11 00:00:00
848,164,2021-01-12 00:00:00
849,63,2020-12-07 00:00:00
849,376,2021-04-18 00:00:00
850,155,2020-10-30 00:00:00
850,195,2021-07-11 00:00:00
850,51,2021-03-24 00:00:00
850,277,2021-03-31 00:00:00
851,103,2021-02-08 00:00:00
851,350,2021-07-16 00:00:00
852,311,2021-07-24 00:00:00
852,121,2020-12-24 00:00:00
853,170,2021-07-06 00:00:00
853,169,2021-10-13 00:00:00
853,98,2021-12-18 00:00:00
853,177,2021-08-22 00:00:00
854,251,2020-11-26 00:00:00
854,97,2021-09-24 00:00:00
854,477,2021-09-18 00:00:00
855,314,2021-11-03 00:00:00
855,461,2021-01-13 00:00:00
856,4,2021-05-02 00:00:00
856,386,2021-05-26 00:00:00
856,269,2021-11-26 00:00:00
856,366,2021-10-05 00:00:00
856,322,2021-06-25 00:00:00
856,205,2021-02-27 00:00:00
857,385,2020-09-08 00:00:00
857,34,2021-12-26 00:00:00
857,247,2021-10-28 00:00:00
858,292,2021-06-24 00:00:00
858,21,2021-08-15 00:00:00
858,268,2020-09-16 00:00:00
858,333,2021-11-18 00:00:00
