user_id, movie_id, movie_date, movie_rating
1795,18951,2020-10-11 00:00:00,2
1796,25955,2021-03-11 00:00:00,2
1796,15270,2021-03-18 00:00:00,6
1797,23749,2021-07-21 00:00:00,7
1798,19353,2021-04-10 00:00:00,6
1798,273,2021-07-13 00:00:00,4
1798,7813,2020-09-07 00:00:00,3
1798,7696,2020-12-28 00:00:00,1
1798,23373,2021-10-26 00:00:00,2
1798,7087,2021-02-08 00:00:00,8
1799,23230,2021-06-26 00:00:00,3
1799,19180,2021-12-21 00:00:00,7
1800,3545,2021-09-09 00:00:00,6
1800,9341,2020-12-23 00:00:00,6
1800,20848,2021-03-12 00:00:00,8
1800,12156,2021-05-08 00:00:00,1
1800,7977,2021-12-18 00:00:00,3
1801,15545,2021-10-04 00:00:00,5
1801,13248,2020-09-11 00:00:00,1
1801,6494,2020-09-04 00:00:00,6
1802,23576,2021-01-30 00:00:00,1
1802,2849,2021-02-16 00:00:00,1
1802,8833,2021-09-11 00:00:00,4
1803,19283,2021-11-19 00:00:00,2
1803,10008,2021-07-04 00:00:00,6
1803,3235,2021-04-11 00:00:00,7
1803,21004,2021-11-11 00:00:00,9
1803,16213,2021-09-22 00:00:00,7
1803,24192,2021-05-13 00:00:00,1
1804,8466,2021-09-17 00:00:00,4
1804,11356,2021-11-25 00:00:00,2
1804,12082,2020-09-14 00:00:00,4
1804,18826,2021-03-18 00:00:00,1
1804,6912,2021-09-09 00:00:00,1
1804,18837,2021-07-06 00:00:00,2
1804,26521,2021-07-05 00:00:00,8
1805,10805,2021-05-28 00:00:00,6
1805,15125,2021-05-20 00:00:00,4
1805,15940,2021-09-11 00:00:00,4
1805,25516,2020-12-17 00:00:00,3
1807,7665,2021-12-01 00:00:00,3
1807,7568,2021-06-10 00:00:00,7
1808,20051,2021-11-17 00:00:00,8
1808,26849,2020-10-24 00:00:00,3
1808,19343,2020-10-16 00:00:00,1
1809,6872,2021-03-02 00:00:00,8
1809,5705,2020-09-17 00:00:00,6
1810,712,2020-11-01 00:00:00,3
1810,17378,2021-09-23 00:00:00,7
1811,2675,2021-03-03 00:00:00,5
1811,13176,2021-03-13 00:00:00,2
1812,24088,2020-12-04 00:00:00,1
1813,4704,2021-03-05 00:00:00,7
1813,6009,2020-12-31 00:00:00,1
1814,19896,2021-06-02 00:00:00,4
1814,18979,2021-06-30 00:00:00,1
1814,19198,2021-11-14 00:00:00,3
1814,26690,2021-02-07 00:00:00,6
1814,8398,2021-05-22 00:00:00,7
1815,16939,2021-08-18 00:00:00,4
1817,24206,2021-02-19 00:00:00,8
1818,20581,2021-12-08 00:00:00,3
1818,5778,2020-10-08 00:00:00,7
1819,93,2020-09-18 00:00:00,9
1819,7226,2021-12-20 00:00:00,3
1819,6735,2021-04-22 00:00:00,7
1820,24676,2021-11-30 00:00:00,9
1820,7044,2021-12-14 00:00:00,6
1820,6823,2021-04-29 00:00:00,8
1821,3351,2021-11-29 00:00:00,1
1821,6549,2021-01-22 00:00:00,7
1821,9194,2020-12-17 00:00:00,7
1821,17317,2021-11-03 00:00:00,2
1821,9527,2020-12-09 00:00:00,9
1822,9071,2020-09-23 00:00:00,1
1822,14290,2020-09-04 00:00:00,1
1822,7441,2021-05-06 00:00:00,5
1822,14213,2021-08-01 00:00:00,3
1822,7799,2020-12-25 00:00:00,6
1824,24304,2021-02-26 00:00:00,6
1824,11230,2021-10-30 00:00:00,4
1824,22090,2021-08-01 00:00:00,7
1825,8975,2021-02-13 00:00:00,1
1826,11103,2021-09-09 00:00:00,8
1827,1561,2021-10-23 00:00:00,6
1827,4775,2021-10-11 00:00:00,4
1827,14989,2021-05-15 00:00:00,4
1827,379,2020-10-15 00:00:00,1
1827,24159,2021-11-20 00:00:00,4
1828,12236,2021-08-14 00:00:00,1
1828,25978,2020-12-23 00:00:00,1
1828,11926,2021-06-15 00:00:00,4
1828,6328,2021-07-11 00:00:00,4
1828,8085,2021-11-22 00:00:00,3
1828,16206,2020-09-30 00:00:00,7
1828,15973,2021-04-19 00:00:00,8
1828,6179,2021-02-11 00:00:00,7
1828,7675,2021-08-10 00:00:00,9
1828,12502,2021-12-10 00:00:00,5
1830,1321,2021-06-30 00:00:00,1
1830,18133,2020-11-20 00:00:00,6
1830,15394,2021-05-30 00:00:00,1
1830,2559,2021-01-06 00:00:00,6
1831,7113,2021-03-05 00:00:00,1
1832,19363,2020-11-21 00:00:00,9
1832,1244,2021-04-28 00:00:00,4
1832,2249,2021-08-30 00:00:00,6
1833,14669,2021-07-16 00:00:00,9
1833,9356,2020-12-08 00:00:00,6
1833,9514,2021-07-14 00:00:00,8
1833,9353,2021-02-21 00:00:00,4
1833,2846,2021-02-14 00:00:00,1
1834,17291,2020-09-06 00:00:00,5
1834,1427,2021-06-10 00:00:00,6
1834,16257,2021-08-04 00:00:00,5
1834,12247,2021-07-21 00:00:00,5
1834,24196,2021-10-11 00:00:00,9
1834,7650,2021-04-08 00:00:00,7
1834,4873,2021-12-09 00:00:00,7
1836,7597,2021-09-17 00:00:00,2
1836,18678,2021-09-27 00:00:00,3
1836,23753,2021-06-21 00:00:00,1
1836,10777,2021-07-12 00:00:00,7
1836,11841,2021-10-01 00:00:00,1
1837,13152,2021-08-19 00:00:00,3
1837,6012,2020-10-31 00:00:00,1
1837,312,2021-05-10 00:00:00,3
1837,2225,2021-09-29 00:00:00,1
1837,18355,2021-08-23 00:00:00,6
1838,26631,2020-10-08 00:00:00,3
1838,3108,2020-12-26 00:00:00,1
1838,22517,2021-09-26 00:00:00,4
1838,12902,2020-10-01 00:00:00,8
1838,25226,2021-12-12 00:00:00,3
1838,5911,2021-03-31 00:00:00,7
1838,13605,2020-12-24 00:00:00,3
1839,1087,2021-10-04 00:00:00,8
1839,17945,2021-01-14 00:00:00,2
1839,7005,2021-12-26 00:00:00,7
1840,21532,2021-01-01 00:00:00,4
1840,11336,2021-04-29 00:00:00,1
1840,5716,2021-10-25 00:00:00,7
1840,23700,2021-03-28 00:00:00,3
1840,24063,2021-12-03 00:00:00,4
1841,10880,2021-10-24 00:00:00,9
1841,13327,2021-10-18 00:00:00,6
1841,22731,2020-10-08 00:00:00,2
1841,21710,2021-07-06 00:00:00,3
1841,3366,2021-12-22 00:00:00,3
1842,15880,2021-10-17 00:00:00,6
1842,1506,2021-05-16 00:00:00,4
1842,18169,2021-12-04 00:00:00,5
1842,10064,2021-06-12 00:00:00,5
1842,5102,2021-04-04 00:00:00,7
1842,19823,2020-09-07 00:00:00,8
1842,9064,2021-05-24 00:00:00,1
1842,21197,2021-08-09 00:00:00,1
1842,26865,2021-12-10 00:00:00,7
1843,4711,2021-07-05 00:00:00,7
1843,21856,2021-06-28 00:00:00,3
1844,17116,2021-09-22 00:00:00,4
1844,20667,2020-09-07 00:00:00,3
1844,3587,2021-09-26 00:00:00,7
1845,2820,2020-10-03 00:00:00,1
1845,25855,2020-09-28 00:00:00,7
1845,2462,2021-04-05 00:00:00,8
1845,12787,2021-10-23 00:00:00,3
1845,11305,2021-06-13 00:00:00,1
1846,11885,2021-05-11 00:00:00,7
1847,7638,2021-09-15 00:00:00,1
1848,9926,2021-10-12 00:00:00,6
1848,4118,2020-10-21 00:00:00,9
1848,21604,2020-11-13 00:00:00,6
1848,16160,2021-01-23 00:00:00,8
1848,25477,2020-11-05 00:00:00,6
1848,8218,2021-12-21 00:00:00,1
1848,19868,2021-04-13 00:00:00,4
1848,25851,2021-08-13 00:00:00,4
1849,21981,2020-11-05 00:00:00,5
1849,20283,2021-05-16 00:00:00,8
1849,6294,2021-06-28 00:00:00,1
1849,1805,2021-12-14 00:00:00,5
1850,1461,2021-02-15 00:00:00,6
1850,1654,2021-11-10 00:00:00,8
1850,14954,2021-07-21 00:00:00,8
1851,1918,2021-04-20 00:00:00,3
1851,24432,2020-11-28 00:00:00,2
1852,16114,2021-05-06 00:00:00,4
1852,13240,2021-03-26 00:00:00,5
1852,9885,2020-11-01 00:00:00,6
1852,20744,2021-05-23 00:00:00,4
1853,21862,2021-07-09 00:00:00,3
1853,18954,2021-11-01 00:00:00,5
1854,20255,2021-02-07 00:00:00,5
1854,15414,2020-12-04 00:00:00,3
1855,8011,2021-02-14 00:00:00,4
1855,11419,2021-01-14 00:00:00,5
1855,1488,2021-12-14 00:00:00,8
1856,11995,2021-03-08 00:00:00,8
1856,11338,2021-05-14 00:00:00,2
1856,21096,2021-06-18 00:00:00,5
1856,13087,2020-11-07 00:00:00,3
1856,10889,2021-01-21 00:00:00,3
1856,19497,2021-12-02 00:00:00,4
1857,16921,2020-09-30 00:00:00,7
1857,22131,2021-10-18 00:00:00,1
1858,1490,2021-03-05 00:00:00,9
1858,863,2020-11-22 00:00:00,7
1858,26125,2021-09-29 00:00:00,4
1859,10182,2021-12-30 00:00:00,8
1859,20688,2020-12-03 00:00:00,2
1859,26160,2021-07-30 00:00:00,7
1860,4222,2021-05-04 00:00:00,9
1860,16302,2021-11-20 00:00:00,3
1861,12353,2020-11-07 00:00:00,9
1861,1481,2021-12-13 00:00:00,4
1863,4653,2020-10-02 00:00:00,4
1863,24785,2020-12-05 00:00:00,7
1863,6952,2021-03-06 00:00:00,6
1864,21627,2021-04-28 00:00:00,2
1864,9580,2020-11-24 00:00:00,3
1864,11640,2020-12-16 00:00:00,4
1864,12318,2021-11-25 00:00:00,8
1864,12795,2021-09-16 00:00:00,9
1864,1432,2021-05-12 00:00:00,7
1865,8460,2021-10-08 00:00:00,6
1866,23364,2021-01-15 00:00:00,5
1866,12705,2020-11-02 00:00:00,9
1866,22316,2020-12-06 00:00:00,9
1866,18416,2021-12-06 00:00:00,6
1866,15613,2021-11-03 00:00:00,5
1866,15886,2020-10-14 00:00:00,8
1866,4163,2021-10-06 00:00:00,7
1867,25358,2021-06-21 00:00:00,8
1868,6047,2021-01-25 00:00:00,9
1868,22599,2020-12-29 00:00:00,2
1868,20181,2021-03-05 00:00:00,8
1869,16588,2020-09-03 00:00:00,6
1869,828,2020-12-10 00:00:00,4
1869,21784,2020-12-25 00:00:00,5
1869,14442,2021-01-11 00:00:00,7
1870,7959,2021-12-21 00:00:00,8
1870,24281,2020-12-26 00:00:00,7
1871,12800,2021-08-20 00:00:00,1
1871,14780,2021-11-26 00:00:00,7
1871,145,2020-10-16 00:00:00,8
1872,7883,2021-06-03 00:00:00,1
1873,3524,2021-04-11 00:00:00,5
1873,14481,2021-12-21 00:00:00,8
1874,11436,2021-07-05 00:00:00,3
1874,23332,2021-11-25 00:00:00,8
1874,9286,2021-11-12 00:00:00,5
1874,15096,2021-08-20 00:00:00,7
1874,23916,2021-11-11 00:00:00,9
1875,17216,2021-04-03 00:00:00,5
1875,4971,2021-08-31 00:00:00,6
1875,5528,2021-01-10 00:00:00,7
1876,11035,2021-06-11 00:00:00,2
1876,4718,2021-03-19 00:00:00,6
1876,26059,2021-08-30 00:00:00,8
1876,25621,2021-12-28 00:00:00,3
1876,14306,2021-05-06 00:00:00,6
1878,8245,2021-02-25 00:00:00,6
1878,600,2020-10-29 00:00:00,4
1878,26162,2020-12-22 00:00:00,5
1878,11401,2021-03-24 00:00:00,8
1878,20265,2021-04-24 00:00:00,1
1879,19080,2021-10-27 00:00:00,4
1879,13053,2020-12-03 00:00:00,8
1879,21644,2021-05-25 00:00:00,7
1879,10566,2021-06-17 00:00:00,7
1880,21120,2021-01-04 00:00:00,4
1880,25479,2021-06-23 00:00:00,5
1880,19272,2021-03-27 00:00:00,4
1880,10143,2020-12-30 00:00:00,1
1880,10929,2021-08-29 00:00:00,6
1880,826,2021-12-15 00:00:00,2
1881,21244,2021-04-19 00:00:00,5
1881,1382,2021-10-28 00:00:00,5
1882,18710,2021-01-22 00:00:00,9
1882,25557,2021-03-21 00:00:00,1
1882,25251,2021-02-08 00:00:00,4
1882,15447,2021-01-27 00:00:00,6
1882,13153,2021-04-30 00:00:00,3
1883,24134,2021-09-13 00:00:00,4
1883,3713,2021-01-18 00:00:00,9
1883,6640,2021-09-06 00:00:00,7
1884,21126,2021-11-07 00:00:00,5
1884,5475,2020-11-15 00:00:00,3
1884,24041,2021-08-02 00:00:00,6
1884,3142,2021-01-03 00:00:00,5
1884,1840,2021-09-07 00:00:00,6
1884,15,2020-12-30 00:00:00,3
1884,8994,2021-04-06 00:00:00,5
1884,11402,2021-09-26 00:00:00,1
1884,8832,2021-09-28 00:00:00,7
1884,22611,2020-12-31 00:00:00,3
1884,22586,2020-12-11 00:00:00,3
1884,4315,2021-06-24 00:00:00,6
1885,11952,2021-04-29 00:00:00,8
1886,3496,2020-09-28 00:00:00,6
1887,1553,2020-10-09 00:00:00,8
1887,12902,2021-01-14 00:00:00,4
1887,25737,2020-09-22 00:00:00,6
1887,7051,2021-10-25 00:00:00,5
1888,8379,2020-11-14 00:00:00,1
1888,17077,2021-09-12 00:00:00,4
1888,21123,2021-04-06 00:00:00,5
1890,21637,2021-06-02 00:00:00,7
1891,18204,2021-05-27 00:00:00,2
1891,86,2020-12-24 00:00:00,1
1891,8087,2021-01-19 00:00:00,6
1892,17358,2021-09-19 00:00:00,7
1892,6574,2021-02-25 00:00:00,9
1892,8469,2020-10-27 00:00:00,4
1893,5452,2020-11-18 00:00:00,6
1893,6706,2021-06-03 00:00:00,5
1893,4551,2020-11-02 00:00:00,6
1894,4803,2020-12-02 00:00:00,8
1894,1708,2021-12-18 00:00:00,8
1894,2592,2021-10-10 00:00:00,7
1895,18676,2021-08-23 00:00:00,2
1895,11650,2020-11-01 00:00:00,7
1895,18146,2021-02-03 00:00:00,8
1895,11293,2020-10-07 00:00:00,8
1895,1341,2021-08-26 00:00:00,9
1895,3735,2021-11-24 00:00:00,2
1896,615,2021-09-03 00:00:00,9
1896,13270,2021-07-14 00:00:00,3
1897,19713,2021-10-05 00:00:00,3
1897,25232,2021-05-28 00:00:00,8
1897,6916,2020-12-05 00:00:00,2
1898,8811,2021-11-21 00:00:00,8
1898,16156,2021-11-03 00:00:00,9
1898,21466,2021-10-25 00:00:00,7
1899,13739,2020-09-01 00:00:00,3
1899,18940,2021-01-26 00:00:00,1
1899,23102,2021-01-28 00:00:00,6
1899,1599,2021-05-05 00:00:00,2
1899,22358,2021-07-04 00:00:00,9
1900,9930,2020-10-23 00:00:00,3
1900,2164,2021-12-06 00:00:00,9
1900,6156,2021-03-05 00:00:00,1
1900,1081,2020-10-07 00:00:00,4
1900,14252,2021-10-18 00:00:00,7
1900,22003,2020-12-06 00:00:00,1
1900,19387,2021-03-28 00:00:00,3
1900,14064,2021-12-22 00:00:00,2
1901,25766,2021-03-06 00:00:00,2
1901,2453,2020-12-05 00:00:00,4
1901,10540,2020-11-11 00:00:00,4
1901,5534,2020-12-08 00:00:00,3
1901,2566,2021-06-15 00:00:00,1
1902,1312,2021-11-15 00:00:00,2
1902,1820,2021-11-19 00:00:00,9
1902,16319,2021-07-04 00:00:00,6
1902,22307,2021-03-02 00:00:00,4
1903,11250,2020-09-24 00:00:00,8
1903,20694,2021-11-25 00:00:00,5
1903,4192,2020-11-20 00:00:00,9
1904,18196,2021-01-04 00:00:00,7
1904,19135,2021-11-06 00:00:00,8
1904,17008,2021-08-17 00:00:00,3
1904,20002,2021-06-19 00:00:00,2
1904,18416,2021-11-24 00:00:00,5
1904,24332,2020-11-17 00:00:00,1
1904,24109,2021-04-16 00:00:00,5
1905,24714,2020-10-14 00:00:00,5
1905,15254,2021-07-07 00:00:00,1
1906,20581,2020-12-10 00:00:00,9
1906,4056,2021-12-10 00:00:00,1
1906,13775,2021-11-11 00:00:00,9
1906,11317,2020-12-05 00:00:00,8
1906,19630,2021-10-13 00:00:00,9
1907,7767,2020-12-01 00:00:00,8
1908,754,2021-06-28 00:00:00,8
1908,13447,2021-03-12 00:00:00,8
1908,20200,2020-12-15 00:00:00,9
1909,19991,2021-04-20 00:00:00,7
1909,3952,2021-07-08 00:00:00,9
1909,25585,2020-10-31 00:00:00,2
1909,15178,2021-07-30 00:00:00,2
1910,16063,2020-09-02 00:00:00,2
1911,19566,2021-03-29 00:00:00,1
1911,10222,2020-09-26 00:00:00,7
1911,12910,2021-10-30 00:00:00,3
1911,2978,2020-10-12 00:00:00,5
1912,7731,2021-09-26 00:00:00,7
1912,3774,2021-10-11 00:00:00,7
1912,22734,2020-09-29 00:00:00,3
1913,26218,2021-05-15 00:00:00,5
1914,22565,2020-12-28 00:00:00,7
1914,15335,2020-10-27 00:00:00,7
1914,10056,2021-11-26 00:00:00,7
1914,17258,2021-08-29 00:00:00,3
1914,25488,2021-06-18 00:00:00,9
1914,2652,2021-02-03 00:00:00,1
1914,15758,2021-08-09 00:00:00,7
1915,1753,2021-03-19 00:00:00,8
1915,15953,2021-07-09 00:00:00,6
1915,11666,2021-07-12 00:00:00,2
1916,15057,2021-03-01 00:00:00,5
1916,13655,2021-12-31 00:00:00,6
1916,18166,2021-10-15 00:00:00,8
1917,26307,2021-04-24 00:00:00,6
1917,20527,2021-01-29 00:00:00,3
1918,23889,2021-11-03 00:00:00,9
1918,4844,2021-11-20 00:00:00,5
1920,11678,2020-10-07 00:00:00,1
1920,24098,2021-11-20 00:00:00,6
1921,10421,2021-02-19 00:00:00,6
1921,2911,2020-10-05 00:00:00,8
1921,21808,2021-11-01 00:00:00,8
1922,16394,2021-08-15 00:00:00,7
1922,10697,2021-10-31 00:00:00,6
1922,13367,2020-09-19 00:00:00,3
1923,12847,2021-07-29 00:00:00,8
1924,9351,2021-02-26 00:00:00,2
1924,14325,2020-10-13 00:00:00,9
1925,22397,2021-03-05 00:00:00,9
1925,17693,2021-02-08 00:00:00,4
1925,15511,2020-10-19 00:00:00,2
1926,20371,2020-10-20 00:00:00,3
1927,2004,2021-09-16 00:00:00,9
1927,7575,2021-02-20 00:00:00,2
1927,11226,2021-10-22 00:00:00,6
1927,25434,2021-02-11 00:00:00,6
1928,10256,2021-03-09 00:00:00,6
1928,16238,2021-03-18 00:00:00,4
1928,17034,2021-09-11 00:00:00,8
1928,9831,2020-10-05 00:00:00,7
1929,17126,2021-11-11 00:00:00,2
1929,3428,2021-12-27 00:00:00,7
1929,16245,2021-03-13 00:00:00,6
1929,19200,2021-09-12 00:00:00,2
1929,21736,2021-12-03 00:00:00,6
1930,9260,2020-10-22 00:00:00,2
1930,1460,2020-10-07 00:00:00,5
1930,16428,2021-09-25 00:00:00,2
1930,3095,2021-03-13 00:00:00,8
1931,4225,2021-02-19 00:00:00,9
1931,7076,2020-11-21 00:00:00,4
1931,12142,2020-11-17 00:00:00,1
1931,439,2021-04-02 00:00:00,8
1931,15947,2021-02-17 00:00:00,4
1931,625,2021-06-14 00:00:00,2
1932,26490,2021-08-12 00:00:00,7
1933,24171,2021-08-10 00:00:00,9
1933,23686,2021-06-24 00:00:00,4
1934,18766,2020-11-18 00:00:00,1
1934,19814,2021-07-18 00:00:00,3
1934,12963,2021-04-05 00:00:00,1
1935,4340,2021-10-11 00:00:00,1
1935,11307,2021-12-18 00:00:00,5
1935,23677,2021-02-08 00:00:00,9
1935,13022,2021-07-14 00:00:00,1
1935,5236,2021-09-25 00:00:00,7
1936,19835,2021-09-19 00:00:00,9
1937,23776,2021-06-26 00:00:00,7
1937,15272,2021-06-11 00:00:00,2
1938,22520,2021-02-18 00:00:00,2
1938,5200,2021-07-06 00:00:00,1
1939,21401,2021-11-27 00:00:00,6
1940,12916,2021-02-04 00:00:00,3
1940,23252,2021-05-19 00:00:00,1
1940,14912,2021-04-27 00:00:00,7
1940,9503,2021-07-19 00:00:00,8
1941,11146,2020-12-05 00:00:00,1
1941,12998,2020-12-26 00:00:00,4
1941,5444,2021-02-10 00:00:00,5
1941,21815,2021-04-08 00:00:00,2
1941,20606,2020-09-16 00:00:00,4
1941,23958,2021-07-26 00:00:00,1
1941,22146,2020-12-13 00:00:00,8
1941,17718,2021-04-11 00:00:00,7
1941,12757,2021-08-21 00:00:00,1
1941,9806,2021-06-20 00:00:00,8
1941,25492,2021-09-11 00:00:00,5
1942,2557,2021-12-17 00:00:00,7
1943,3684,2021-04-23 00:00:00,4
1943,22234,2020-12-23 00:00:00,8
1944,8587,2021-08-30 00:00:00,6
1944,9786,2020-12-20 00:00:00,6
1944,6830,2021-10-09 00:00:00,9
1945,2036,2021-09-24 00:00:00,1
1945,23726,2021-08-22 00:00:00,5
1945,3365,2021-06-30 00:00:00,4
1945,20878,2021-05-02 00:00:00,4
1946,4660,2021-01-20 00:00:00,6
1946,4885,2021-06-22 00:00:00,1
1947,14488,2020-10-10 00:00:00,4
1948,24626,2021-05-25 00:00:00,9
1948,3422,2021-01-11 00:00:00,7
1948,10520,2021-12-22 00:00:00,5
1949,16218,2021-02-10 00:00:00,7
1949,9305,2021-01-14 00:00:00,2
1949,3727,2021-08-12 00:00:00,4
1949,7050,2020-11-17 00:00:00,1
1949,2703,2021-02-13 00:00:00,7
1950,12048,2021-10-04 00:00:00,4
1950,26166,2021-11-04 00:00:00,6
1951,5291,2021-05-11 00:00:00,5
1951,16396,2021-08-27 00:00:00,7
1951,8670,2021-02-12 00:00:00,1
1951,19593,2021-04-27 00:00:00,1
1952,7572,2020-09-23 00:00:00,5
1952,11355,2020-09-16 00:00:00,1
1952,5595,2021-11-28 00:00:00,6
1952,6205,2020-09-09 00:00:00,4
1953,20166,2021-01-22 00:00:00,9
1953,26709,2020-11-14 00:00:00,2
1953,10626,2020-12-17 00:00:00,4
1955,17868,2021-07-29 00:00:00,9
1955,22240,2021-03-17 00:00:00,1
1956,1459,2021-06-07 00:00:00,6
1956,11820,2021-09-29 00:00:00,7
1956,2153,2021-06-01 00:00:00,4
1956,10168,2020-10-21 00:00:00,8
1956,10820,2021-07-13 00:00:00,7
1957,22581,2020-09-24 00:00:00,8
1957,14845,2021-10-03 00:00:00,2
1958,21956,2021-06-14 00:00:00,5
1958,12550,2021-02-02 00:00:00,8
1958,26001,2021-10-05 00:00:00,4
1959,23336,2021-12-19 00:00:00,5
1959,11177,2020-10-01 00:00:00,1
1959,2005,2021-01-06 00:00:00,4
1959,10899,2021-03-19 00:00:00,6
1961,17489,2020-11-08 00:00:00,1
1961,1027,2021-12-15 00:00:00,5
1961,16910,2021-04-24 00:00:00,2
1961,5848,2020-09-27 00:00:00,2
1962,12490,2021-02-22 00:00:00,1
1962,3919,2021-02-18 00:00:00,7
1963,5788,2021-02-04 00:00:00,2
1963,23969,2020-10-31 00:00:00,1
1964,20351,2021-11-09 00:00:00,4
1964,6170,2021-03-17 00:00:00,8
1964,9255,2021-10-03 00:00:00,5
1964,25856,2020-10-22 00:00:00,9
1965,9253,2020-11-18 00:00:00,5
1965,11167,2021-06-01 00:00:00,2
1965,25515,2021-04-06 00:00:00,6
1965,5087,2020-12-10 00:00:00,1
1965,22147,2021-12-22 00:00:00,6
1965,10508,2021-08-22 00:00:00,3
1965,18755,2021-07-27 00:00:00,6
1966,21956,2021-10-12 00:00:00,3
1966,16164,2020-10-04 00:00:00,3
1966,15332,2021-12-17 00:00:00,4
1967,9791,2021-08-31 00:00:00,8
1967,19998,2021-02-13 00:00:00,4
1967,9620,2020-11-21 00:00:00,4
1968,21926,2021-09-13 00:00:00,2
1968,6571,2021-11-13 00:00:00,6
1969,11812,2021-09-02 00:00:00,1
1969,20108,2021-02-11 00:00:00,1
1969,26125,2021-07-30 00:00:00,7
1970,27163,2021-07-13 00:00:00,2
1970,26208,2021-08-19 00:00:00,5
1970,14455,2021-06-21 00:00:00,9
1971,4671,2021-12-01 00:00:00,4
1971,9895,2020-11-22 00:00:00,5
1971,8292,2021-01-23 00:00:00,9
1972,24903,2021-07-17 00:00:00,4
1973,13822,2020-11-07 00:00:00,9
1973,4526,2020-12-07 00:00:00,3
1974,4481,2021-06-18 00:00:00,6
1974,23984,2021-02-25 00:00:00,7
1974,17225,2021-07-16 00:00:00,2
1974,12762,2021-03-29 00:00:00,4
1974,27117,2020-12-23 00:00:00,5
1974,12135,2020-11-01 00:00:00,1
1974,24744,2020-10-20 00:00:00,5
1975,2313,2021-12-13 00:00:00,4
1975,26647,2020-12-31 00:00:00,5
1975,6599,2021-12-07 00:00:00,1
1975,23844,2020-09-19 00:00:00,7
1975,14594,2020-11-15 00:00:00,3
1976,6033,2021-11-18 00:00:00,9
1976,15050,2021-12-05 00:00:00,9
1976,24616,2020-09-20 00:00:00,9
1976,4180,2021-01-13 00:00:00,1
1977,21399,2020-11-28 00:00:00,9
1977,4586,2021-12-31 00:00:00,8
1977,13860,2020-09-13 00:00:00,5
1977,9473,2021-09-06 00:00:00,5
1977,1862,2021-08-06 00:00:00,2
1978,247,2020-11-28 00:00:00,5
1978,12933,2020-10-17 00:00:00,1
1978,11739,2021-06-07 00:00:00,7
1978,8097,2020-11-25 00:00:00,7
1978,15581,2021-05-29 00:00:00,6
1978,19350,2020-10-11 00:00:00,4
1978,15754,2021-05-17 00:00:00,2
1978,15190,2021-07-11 00:00:00,7
1978,9359,2021-05-23 00:00:00,8
1978,24322,2021-10-07 00:00:00,2
1978,20538,2020-11-06 00:00:00,2
1979,23288,2020-10-10 00:00:00,7
1979,14558,2021-08-05 00:00:00,9
1979,1083,2020-12-24 00:00:00,7
1980,980,2020-11-03 00:00:00,4
1980,22814,2020-11-08 00:00:00,9
1980,18289,2021-06-01 00:00:00,9
1980,9961,2020-11-20 00:00:00,1
1981,27014,2021-12-20 00:00:00,6
1982,11827,2021-04-09 00:00:00,2
1982,25344,2021-05-12 00:00:00,6
1982,21049,2021-08-26 00:00:00,5
1982,9928,2021-07-08 00:00:00,9
1983,12036,2021-07-02 00:00:00,6
1983,21703,2021-06-05 00:00:00,6
1983,20343,2020-11-18 00:00:00,8
1983,6591,2021-12-28 00:00:00,2
1983,13803,2021-10-06 00:00:00,3
1984,2002,2020-10-22 00:00:00,2
1984,26335,2021-03-17 00:00:00,9
1984,26712,2021-07-12 00:00:00,5
1984,24916,2020-11-01 00:00:00,2
1985,23451,2021-11-05 00:00:00,7
1985,9088,2021-03-15 00:00:00,9
1986,8583,2021-08-30 00:00:00,4
1986,23973,2021-09-23 00:00:00,7
1986,11321,2021-08-19 00:00:00,7
1986,22182,2020-11-29 00:00:00,7
1987,3860,2021-06-30 00:00:00,2
1988,24,2021-10-30 00:00:00,5
1988,24261,2020-09-15 00:00:00,2
1988,3941,2020-12-02 00:00:00,5
1988,13055,2021-03-12 00:00:00,1
1988,4696,2020-12-13 00:00:00,8
1988,3703,2020-10-31 00:00:00,2
1988,21591,2021-07-16 00:00:00,5
1988,24697,2021-04-12 00:00:00,2
1989,230,2021-07-25 00:00:00,1
1989,24252,2021-02-08 00:00:00,5
1989,20100,2021-08-11 00:00:00,5
1990,24373,2021-09-05 00:00:00,2
1990,18167,2020-09-26 00:00:00,6
1990,16768,2021-08-13 00:00:00,8
1990,17527,2020-11-27 00:00:00,1
1991,14213,2021-02-18 00:00:00,4
1991,24771,2021-08-25 00:00:00,9
1991,5329,2020-12-30 00:00:00,8
1991,8925,2021-08-12 00:00:00,1
1992,25882,2021-12-28 00:00:00,6
1992,593,2021-12-14 00:00:00,7
1993,26336,2021-04-29 00:00:00,7
1993,20720,2021-08-29 00:00:00,7
1993,16468,2020-10-16 00:00:00,8
1993,21229,2021-04-08 00:00:00,9
1993,10813,2021-04-21 00:00:00,1
1994,9064,2021-08-25 00:00:00,5
1994,17841,2021-12-10 00:00:00,8
1995,1259,2021-02-25 00:00:00,2
1995,4366,2020-12-09 00:00:00,6
1995,26746,2021-04-23 00:00:00,3
1995,24090,2020-09-02 00:00:00,2
1995,17786,2021-09-08 00:00:00,5
1996,8511,2021-09-17 00:00:00,4
1996,20417,2021-11-08 00:00:00,5
1996,24957,2021-06-21 00:00:00,7
1996,1097,2020-09-10 00:00:00,3
1996,26568,2021-05-24 00:00:00,6
1996,18830,2021-05-20 00:00:00,4
